UserID,ClusterID,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59
126,1,0.000000,0.000000,0.000000,0.000000,0.588448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.156845,0.473635,0.000000,0.000000,-1.027724,0.446877,0.000000,0.935943,0.000000,0.000000,0.000000,1.630262,4.529791,-2.042275,-1.062775,0.678637,0.000000,1.291098,0.692424,-0.153878,0.203156,0.530311,0.811145,-1.161872,0.803280,0.000000,-0.409220,-0.216144,0.000000,-0.108005,0.306847,0.000000,1.692894,-0.064362,0.000000,1.311920,-0.791037,-0.017795,-0.869601,1.032667,-1.117917,-1.984543,1.334715,1.260926,0.955784,2.190995
127,1,0.000000,0.000000,0.000000,0.000000,0.079835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.510312,-5.481122,0.000000,0.000000,-0.585520,0.065048,0.000000,-9.235129,0.000000,0.000000,0.000000,-3.664835,2.716833,2.471064,-0.294515,-0.708107,0.000000,-0.002623,-0.993968,-0.080404,-0.170886,-0.220478,-3.336385,2.987515,-2.664600,0.000000,1.476883,2.190864,0.000000,-1.728804,0.796041,0.000000,0.635972,2.810996,0.000000,-1.011703,-0.237161,1.135764,-0.240354,-0.424092,-1.049549,-0.761308,-0.135668,2.171225,-1.023546,1.896269
128,1,0.000000,0.000000,0.000000,0.000000,-0.644295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.628046,0.616426,0.000000,0.000000,1.418370,-0.108586,0.000000,-2.232493,0.000000,0.000000,0.000000,-0.719412,0.453151,2.149851,0.192896,-1.165774,0.000000,-1.193866,-0.027978,-0.802935,0.180668,0.329901,-0.838655,-1.854487,0.290473,0.000000,-1.263846,-1.252608,0.000000,-1.079594,0.236591,0.000000,0.331201,-0.458687,0.000000,2.063673,0.923335,0.207544,-0.345580,-0.131128,2.832753,-0.004308,-0.724020,-0.810515,0.859473,-0.016797
129,1,0.000000,0.000000,0.000000,0.000000,-0.669120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.492710,1.493362,0.000000,0.000000,3.304298,-0.669078,0.000000,0.900739,0.000000,0.000000,0.000000,0.921085,0.765302,0.162079,-0.107414,0.914109,0.000000,0.143850,1.685793,0.504222,-0.732103,-0.735870,0.105748,0.489197,0.500451,0.000000,-1.155394,-0.400245,0.000000,-1.777280,-0.137740,0.000000,-0.331339,2.810252,0.000000,-1.171157,0.115589,0.222938,0.032879,0.206467,0.740858,-0.696468,0.375368,-0.645691,0.020259,0.016082
130,1,0.000000,0.000000,0.000000,0.000000,-1.669854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.800943,-3.642575,0.000000,0.000000,2.028492,0.128744,0.000000,0.455428,0.000000,0.000000,0.000000,0.550456,-0.064650,-0.884072,-0.346079,1.277390,0.000000,-0.587685,-3.764851,-0.309547,-0.072217,-0.041431,-2.018979,-0.709660,-0.153932,0.000000,0.222638,-2.132763,0.000000,-0.195319,-1.948870,0.000000,-0.128013,-0.955901,0.000000,-0.269843,-0.609428,2.814276,-0.674559,-0.128053,-1.457343,2.491157,0.088719,2.399185,1.940150,-0.966150
131,1,0.000000,0.000000,0.000000,0.000000,0.176972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.328980,-5.448044,0.000000,0.000000,-0.416607,-0.631920,0.000000,-4.200343,0.000000,0.000000,0.000000,-0.114169,1.360707,1.830763,0.407658,1.798505,0.000000,-0.750680,-0.081898,1.078542,0.460800,1.262091,0.181208,0.487950,-2.655688,0.000000,0.750430,-0.358505,0.000000,2.787207,-5.319550,0.000000,-0.994382,-0.040050,0.000000,-0.443121,0.651355,2.788566,-0.314535,-1.849952,1.192285,-0.663998,0.099196,0.301385,-0.651815,1.193228
132,1,0.000000,0.000000,0.000000,0.000000,-0.314835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.380950,0.552899,0.000000,0.000000,-0.923946,0.080018,0.000000,-1.039732,0.000000,0.000000,0.000000,0.545496,0.131385,1.675626,-0.133024,1.352259,0.000000,3.209271,-0.212380,-2.890810,-0.824734,-1.734575,-0.449098,0.111863,-0.021086,0.000000,1.183750,0.098591,0.000000,-1.906379,0.234615,0.000000,0.740617,0.256933,0.000000,1.840177,-2.499243,0.130002,0.810182,0.396641,0.489278,-0.929305,-0.342299,-3.881272,1.355828,0.268553
133,1,0.000000,0.000000,0.000000,0.000000,0.328213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.233415,1.142976,0.000000,0.000000,1.483953,0.010064,0.000000,-3.532185,0.000000,0.000000,0.000000,0.925375,-0.118090,2.562686,-1.539724,0.266302,0.000000,0.840768,-0.045799,0.419994,0.829295,0.203006,0.901139,0.442525,0.500623,0.000000,-1.221786,0.791292,0.000000,-0.959858,-7.739575,0.000000,2.272734,-0.354390,0.000000,2.403678,-0.486150,1.992247,-21.267438,-0.715389,0.615675,-1.542895,-0.193719,-2.357608,1.444165,-0.585769
134,1,0.000000,0.000000,0.000000,0.000000,0.686267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.337658,-1.573394,0.000000,0.000000,0.048550,0.060744,0.000000,1.798459,0.000000,0.000000,0.000000,-0.464330,1.066314,-0.702459,0.525124,-0.955556,0.000000,1.798952,5.982729,-0.294997,0.774763,-3.578895,-0.720800,2.689023,1.371826,0.000000,-0.392386,-2.072782,0.000000,-0.002138,-0.749202,0.000000,-0.414514,-1.626577,0.000000,-2.962952,0.222925,-0.671170,0.043496,0.021253,0.220725,2.219678,-0.479406,1.282830,0.879687,-0.349605
135,1,0.000000,0.000000,0.000000,0.000000,-0.157167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.178161,0.490194,0.000000,0.000000,1.433964,0.471335,0.000000,0.735586,0.000000,0.000000,0.000000,0.330437,-0.645497,-0.764907,-0.141309,-0.966669,0.000000,-0.242097,-0.130665,0.064592,0.325959,0.834492,-0.398590,-1.085517,-1.870145,0.000000,-0.008145,1.642441,0.000000,-2.320492,0.747109,0.000000,0.271443,-1.263106,0.000000,3.100088,-0.478814,0.654327,0.139427,0.368616,2.973518,2.005352,-0.214516,0.118835,1.303097,-0.084551
136,1,0.000000,0.000000,0.000000,0.000000,-0.252845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.532266,0.378305,0.000000,0.000000,-0.685439,-0.007977,0.000000,1.489327,0.000000,0.000000,0.000000,-0.944710,0.100558,-1.458274,-4.264986,0.331670,0.000000,2.133497,-0.015708,-0.238307,0.765745,-0.272137,-0.035067,0.204979,-0.786548,0.000000,0.455764,-0.277797,0.000000,-0.588773,2.280024,0.000000,-0.397173,0.533163,0.000000,0.902514,1.414589,0.405543,-0.726441,-0.088433,0.528625,-2.083717,0.150119,-2.455072,-1.006773,3.131474
137,1,0.000000,0.000000,0.000000,0.000000,-0.729836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.553401,2.461065,0.000000,0.000000,1.372868,-1.239798,0.000000,0.119275,0.000000,0.000000,0.000000,-0.500039,2.348432,2.399872,0.074984,3.478511,0.000000,1.901911,1.330403,0.394101,0.454370,-0.319656,-0.025910,-0.096517,0.281142,0.000000,-1.081626,0.170616,0.000000,-2.575030,0.025181,0.000000,-0.519750,1.076811,0.000000,-1.418300,-1.447716,-1.102841,-4.964865,-0.731583,0.234637,1.943344,3.718342,-3.017235,4.041015,0.001602
138,1,0.000000,0.000000,0.000000,0.000000,-1.026415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.503840,-1.484357,0.000000,0.000000,0.200210,-1.163696,0.000000,-2.111760,0.000000,0.000000,0.000000,-2.435196,-0.728358,-0.298731,-0.348131,-0.444289,0.000000,0.078605,0.294014,-0.161315,1.399895,-0.487500,-0.154025,-0.189181,-0.566727,0.000000,0.048262,-10.196196,0.000000,-2.762186,0.272514,0.000000,0.933703,0.509047,0.000000,-0.292971,1.602418,-0.303886,-0.822923,-2.843683,-0.459249,-2.017685,-0.054913,-2.730412,-2.187664,-3.586710
139,1,0.000000,0.000000,0.000000,0.000000,0.407037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412244,2.834117,0.000000,0.000000,-0.893807,0.146260,0.000000,-1.393583,0.000000,0.000000,0.000000,0.371026,0.528086,-0.759789,-0.165050,-0.665851,0.000000,0.538347,0.216013,-0.706025,0.196079,-1.164985,0.848583,0.381652,1.507674,0.000000,-0.992420,0.281135,0.000000,0.636293,0.223260,0.000000,-2.300918,-0.340798,0.000000,2.213460,-3.231359,0.027629,-0.129325,1.286099,0.894468,-0.920381,0.417533,2.643612,0.271412,1.540649
140,1,0.000000,0.000000,0.000000,0.000000,-1.075565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.698767,2.369741,0.000000,0.000000,0.782315,2.598595,0.000000,0.191199,0.000000,0.000000,0.000000,0.259314,-0.098402,1.446950,-0.158761,-0.966644,0.000000,0.456271,-0.564871,1.541859,26.149902,1.004067,0.103662,0.495003,0.515694,0.000000,0.022967,-0.916948,0.000000,0.165983,-0.122332,0.000000,0.193389,-1.145814,0.000000,-3.041228,-1.054578,1.246486,0.609627,0.096818,0.797747,-1.091413,-0.378508,-3.602242,0.311458,4.406730
141,1,0.000000,0.000000,0.000000,0.000000,0.338862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.043219,4.508913,0.000000,0.000000,-1.051536,-0.519162,0.000000,1.529994,0.000000,0.000000,0.000000,0.217243,1.633525,0.205055,-1.800279,0.431752,0.000000,-1.392214,-0.145457,-0.125396,2.041157,29.305475,-0.533561,0.412011,-0.695489,0.000000,0.942705,0.979264,0.000000,1.164173,-0.121451,0.000000,3.497186,0.643474,0.000000,1.357344,-1.972115,1.399156,-0.338010,0.171122,-1.871629,0.433770,0.130566,-0.970004,-1.064000,-0.230656
142,1,0.000000,0.000000,0.000000,0.000000,0.045029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.674386,-0.749655,0.000000,0.000000,1.876149,0.070208,0.000000,-0.988454,0.000000,0.000000,0.000000,-0.248376,0.370643,-1.315531,2.443441,0.924105,0.000000,0.359640,-0.011144,0.252980,-0.091214,-0.131330,-0.271128,2.264881,0.075182,0.000000,0.925287,-0.039261,0.000000,1.210714,0.369896,0.000000,-0.564976,0.551024,0.000000,-0.847498,0.738228,-6.322684,-0.764651,1.101285,-0.147417,5.791414,-0.074791,-3.128371,-0.103455,3.560908
143,1,0.000000,0.000000,0.000000,0.000000,-1.784849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.138640,2.188389,0.000000,0.000000,-0.060347,3.340499,0.000000,-1.545198,0.000000,0.000000,0.000000,0.564594,-0.279292,-1.350582,-0.162252,-1.432122,0.000000,-2.025747,11.263056,-0.173695,-0.819130,0.324729,-0.054727,1.664030,0.249623,0.000000,0.535867,0.103991,0.000000,-0.767463,0.069345,0.000000,0.270008,-0.400834,0.000000,-1.351163,-3.109721,-0.670718,-0.576186,1.338345,-0.141181,0.166666,-0.266790,-2.225204,-0.414915,-0.801565
144,1,0.000000,0.000000,0.000000,0.000000,-0.223567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.128094,-1.427923,0.000000,0.000000,0.527863,0.498254,0.000000,-0.700750,0.000000,0.000000,0.000000,-0.540230,1.259605,-0.192186,0.044638,0.440221,0.000000,1.124805,-0.136000,-0.153430,1.346550,-0.197091,0.546826,2.502457,2.653508,0.000000,0.472363,0.206389,0.000000,0.011947,-0.336061,0.000000,0.010104,-0.180056,0.000000,-2.808114,-3.184023,-0.087785,-1.476252,0.176810,1.921535,1.737282,-0.110006,1.706004,-0.653939,2.143724
145,1,0.000000,0.000000,0.000000,0.000000,-0.941744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.334656,2.182101,0.000000,0.000000,2.929204,0.103335,0.000000,-1.152957,0.000000,0.000000,0.000000,0.502050,1.168551,0.393205,0.253442,0.408787,0.000000,-0.200561,-0.061727,1.081214,-0.237277,1.058037,-0.121030,-0.631765,0.367316,0.000000,-2.678764,1.405425,0.000000,-1.320506,-0.153759,0.000000,0.257752,0.915698,0.000000,0.322678,0.412770,-2.016617,-4.294770,0.115263,0.381361,3.008735,-0.013086,0.338938,-1.614090,5.261982
146,1,0.000000,0.000000,0.000000,0.000000,-0.026543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062558,-2.281306,0.000000,0.000000,1.248956,0.941249,0.000000,-0.488018,0.000000,0.000000,0.000000,0.060497,-0.099216,1.474069,-2.650520,0.123346,0.000000,3.352097,0.724467,3.430861,-0.191716,-0.600603,-0.076896,0.744535,-0.140339,0.000000,2.638688,-2.106238,0.000000,0.578660,0.306442,0.000000,-0.672298,0.456776,0.000000,0.281276,4.798291,0.807340,-0.262554,-0.218707,1.020239,-3.816657,0.073095,-0.130829,0.393093,0.335453
147,1,0.000000,0.000000,0.000000,0.000000,0.753416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.830042,-6.379617,0.000000,0.000000,-0.847132,-1.626897,0.000000,1.613838,0.000000,0.000000,0.000000,1.673150,0.184095,-3.636251,-0.312029,0.089937,0.000000,4.897046,1.248393,-0.062841,0.112980,-0.142201,-0.440744,0.255612,-0.962366,0.000000,-0.190389,0.522468,0.000000,-5.461900,0.888557,0.000000,-0.039453,-5.267824,0.000000,1.371773,1.618926,-0.440190,0.107673,-0.262902,0.202779,1.869736,-1.089785,-2.080102,0.113266,-0.256004
148,1,0.000000,0.000000,0.000000,0.000000,0.342225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349971,-1.223834,0.000000,0.000000,0.871386,0.170379,0.000000,1.009442,0.000000,0.000000,0.000000,1.590384,-0.367449,1.369158,0.116840,3.074195,0.000000,-0.060225,5.703032,-0.102861,-1.495051,0.562740,0.351559,-1.052139,0.936544,0.000000,-1.039381,-0.176088,0.000000,-0.813233,3.246917,0.000000,0.331418,-0.249387,0.000000,1.874769,-0.152553,0.004117,-0.908853,-1.483957,-0.410401,0.975156,-1.414715,-0.861184,0.164390,0.044076
149,1,0.000000,0.000000,0.000000,0.000000,1.472057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.012628,2.800618,0.000000,0.000000,-0.365212,0.109119,0.000000,0.200766,0.000000,0.000000,0.000000,-3.696043,-0.919746,-0.155072,0.022344,0.204254,0.000000,-0.080650,-0.191634,-0.087763,-0.654558,-1.463854,0.204999,-1.196375,-0.264381,0.000000,1.370219,-2.181341,0.000000,-0.273650,0.589849,0.000000,2.434822,0.035735,0.000000,-1.742298,2.118595,-0.533237,-0.935980,1.150263,0.452029,1.127356,0.054312,-2.540568,1.931052,0.657529
150,1,0.000000,0.000000,0.000000,0.000000,-2.380627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.879824,1.364416,0.000000,0.000000,8.014304,-0.438051,0.000000,0.945536,0.000000,0.000000,0.000000,-4.439597,0.336991,3.043351,-1.693797,-0.085212,0.000000,0.497762,0.636173,0.271472,0.115255,-0.058472,0.544569,-1.000600,2.550639,0.000000,1.047482,-0.366731,0.000000,-1.952125,-0.077362,0.000000,0.506788,0.524119,0.000000,-2.374619,-4.334704,0.498460,-0.323946,-0.782066,0.007740,2.822040,-0.459790,7.267617,-0.229265,-0.288706
151,1,0.000000,0.000000,0.000000,0.000000,-0.935499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.618314,3.372271,0.000000,0.000000,-0.882778,-0.411406,0.000000,0.664181,0.000000,0.000000,0.000000,-0.794465,0.041438,2.192826,-0.055674,1.026356,0.000000,-0.394778,-1.082590,-0.093500,0.650035,-1.285251,2.245711,-0.157712,0.224116,0.000000,-0.140605,-1.293626,0.000000,-0.138874,-0.082916,0.000000,0.183817,-0.769413,0.000000,0.143334,0.577641,2.268514,-0.233244,0.024102,0.758684,-0.989137,-0.619238,1.354633,-0.072998,0.029706
152,1,0.000000,0.000000,0.000000,0.000000,-0.485337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.341140,-2.898158,0.000000,0.000000,1.196754,-0.190547,0.000000,-1.089454,0.000000,0.000000,0.000000,-1.459241,0.472599,1.396265,0.042251,-5.036484,0.000000,0.583269,-0.258118,-0.267776,4.785997,0.048954,-0.956622,-0.041512,2.331270,0.000000,-0.411366,0.488760,0.000000,-0.758802,0.018061,0.000000,-0.746567,0.226675,0.000000,1.564437,1.063870,-1.559917,0.340084,-0.076102,1.604254,6.029939,0.287585,2.465476,0.079382,0.251258
153,1,0.000000,0.000000,0.000000,0.000000,-0.343854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.011436,-1.559349,0.000000,0.000000,-0.286901,0.209792,0.000000,0.207547,0.000000,0.000000,0.000000,1.799765,0.069315,1.131180,0.233680,0.533842,0.000000,0.233293,-7.697066,-0.813048,0.698838,-0.548459,-0.398111,0.999464,1.109167,0.000000,1.048091,0.440080,0.000000,2.739128,-0.230878,0.000000,0.926028,-0.231098,0.000000,-0.433004,0.539533,-0.700319,-0.625226,-1.422208,5.391555,-0.599354,0.856953,0.489849,1.920400,-1.105350
154,1,0.000000,0.000000,0.000000,0.000000,0.644776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.308466,-0.398831,0.000000,0.000000,-1.076768,-0.307428,0.000000,0.827436,0.000000,0.000000,0.000000,-0.536925,-0.663261,-0.879866,-0.287102,-0.079209,0.000000,-0.430919,-0.477087,-2.673464,-0.045710,0.223445,0.017861,0.824149,-0.324351,0.000000,-1.661991,0.527827,0.000000,-0.666610,-1.255958,0.000000,0.010029,1.733693,0.000000,-1.152532,0.366751,2.195417,-0.123189,0.304323,1.418380,3.610568,-0.267307,-0.547225,-0.362939,-3.604755
155,1,0.000000,0.000000,0.000000,0.000000,0.511342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.141249,-0.345366,0.000000,0.000000,-0.382866,-4.378061,0.000000,-2.177303,0.000000,0.000000,0.000000,0.526073,0.661453,-1.362693,0.092427,-0.656620,0.000000,-0.158308,-2.025888,-0.270522,0.351348,-0.453890,-0.380101,0.975902,0.619143,0.000000,-1.581262,1.711654,0.000000,1.494771,-0.370545,0.000000,1.134587,0.075481,0.000000,-0.576821,-1.523970,1.042197,-0.397469,0.170474,-0.777357,1.940353,0.032025,5.202237,0.590243,-0.186180
156,1,0.000000,0.000000,0.000000,0.000000,0.091389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.262088,1.214825,0.000000,0.000000,-0.978686,-4.596476,0.000000,-0.410712,0.000000,0.000000,0.000000,-0.472118,1.499965,2.832768,-0.526912,11.242628,0.000000,-0.592201,-0.564042,2.440242,0.719853,3.468937,-2.725447,1.834657,-0.958277,0.000000,0.432527,-0.253503,0.000000,-0.917207,0.688453,0.000000,-0.272014,-0.338107,0.000000,-1.358469,-2.588230,2.976473,-0.425679,3.352587,-0.929728,-0.054756,-0.150788,1.807604,-2.104316,-0.139345
157,1,0.000000,0.000000,0.000000,0.000000,-2.439561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.632588,-2.473925,0.000000,0.000000,-0.409128,0.445743,0.000000,1.282473,0.000000,0.000000,0.000000,-1.010147,0.264005,0.241964,0.051650,0.693765,0.000000,-1.661832,-0.722335,-0.051626,-0.825032,0.245600,-0.302926,-0.302848,-0.797045,0.000000,1.330030,0.377317,0.000000,1.518956,0.445845,0.000000,0.081429,0.035671,0.000000,-1.482929,-0.519770,-0.382281,-0.027323,-0.188026,1.465239,-0.573281,-1.892783,0.940311,-0.097398,0.657096
158,1,0.000000,0.000000,0.000000,0.000000,0.718088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.838231,1.917518,0.000000,0.000000,-0.715696,-0.172238,0.000000,2.161651,0.000000,0.000000,0.000000,0.419771,0.396474,-1.458488,-0.217017,0.535618,0.000000,-0.472688,0.435999,2.569441,0.186845,0.819529,0.078376,-0.222153,0.679652,0.000000,-0.268100,-2.203767,0.000000,-0.126375,0.724300,0.000000,-1.460625,-0.386522,0.000000,2.275740,-2.536604,-0.350617,1.635811,-0.357451,0.149874,-0.052079,0.106213,-1.429655,2.683960,-0.518163
159,1,0.000000,0.000000,0.000000,0.000000,0.223239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.695954,2.861544,0.000000,0.000000,-1.129597,-0.403008,0.000000,0.230666,0.000000,0.000000,0.000000,-3.435312,-0.118886,2.672842,0.213229,0.071640,0.000000,1.521933,-6.895177,0.093471,0.705490,0.197881,-1.433315,0.978298,-2.728170,0.000000,0.162593,0.541029,0.000000,-1.182576,-6.418669,0.000000,1.975146,-0.252462,0.000000,-1.837428,-1.038057,1.791552,0.725738,-0.443462,-0.480711,-1.440347,0.120930,-2.162287,-0.455440,-0.182535
160,1,0.000000,0.000000,0.000000,0.000000,0.753422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.020476,-3.072858,0.000000,0.000000,0.461364,-0.526818,0.000000,-0.337633,0.000000,0.000000,0.000000,0.584475,-0.565496,-0.825614,-0.519436,-0.198737,0.000000,1.799202,-0.163988,0.117266,2.284969,1.536116,-0.342573,0.692422,0.229558,0.000000,1.454265,1.067936,0.000000,-1.148605,7.615544,0.000000,-0.399306,-0.951495,0.000000,-1.793668,1.786539,1.080641,0.364104,0.146802,0.057557,-0.347734,-3.306200,-1.692285,2.942171,-0.643153
161,1,0.000000,0.000000,0.000000,0.000000,-1.812687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042461,0.573581,0.000000,0.000000,-0.018803,2.174636,0.000000,1.523396,0.000000,0.000000,0.000000,0.106080,-0.295488,-2.775345,0.475073,0.266768,0.000000,0.356304,-0.308541,-0.131451,0.375829,-4.779594,-0.971245,-0.320465,-0.635166,0.000000,-0.365692,0.459825,0.000000,-4.335756,0.933669,0.000000,-2.046220,-0.361569,0.000000,-1.545026,2.018349,-0.428443,-0.456582,0.982982,1.819951,-1.284600,0.286041,-1.508257,-3.631017,-2.349973
162,1,0.000000,0.000000,0.000000,0.000000,0.301132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.786280,0.531242,0.000000,0.000000,0.015769,-0.002779,0.000000,-0.938077,0.000000,0.000000,0.000000,-0.386296,-0.854643,-0.791888,-0.006775,0.472938,0.000000,-1.726161,-0.415166,0.337650,-0.308765,0.133768,0.383450,-0.530928,-0.207982,0.000000,0.235312,11.091774,0.000000,-0.244862,-0.312176,0.000000,0.079292,-0.681171,0.000000,3.188574,0.193081,0.387503,0.007711,0.003791,1.655418,-0.034916,-0.853775,-0.191546,-1.931956,-0.079570
163,1,0.000000,0.000000,0.000000,0.000000,0.164363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.339282,3.458340,0.000000,0.000000,-1.019804,0.741975,0.000000,-1.419525,0.000000,0.000000,0.000000,-0.346913,2.332886,-2.261249,1.196281,0.150141,0.000000,1.273056,0.204253,-0.053198,0.094895,0.790985,-0.655622,0.053513,-0.381369,0.000000,1.767449,0.521250,0.000000,0.568407,-0.379929,0.000000,2.871156,0.926955,0.000000,1.795784,-2.303290,-0.415176,-0.386526,-1.992054,-0.898153,1.822476,-0.436290,-0.981234,-2.343750,2.515253
164,1,0.000000,0.000000,0.000000,0.000000,-1.239814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521830,-2.378888,0.000000,0.000000,0.633146,-0.260492,0.000000,1.206222,0.000000,0.000000,0.000000,-0.937649,0.574695,0.193256,-0.198319,-0.473462,0.000000,1.486684,-0.566830,-0.923851,-0.188628,-1.204425,0.430160,-0.784886,2.154095,0.000000,-2.780832,-0.908265,0.000000,-0.075467,0.009237,0.000000,0.341570,-0.889561,0.000000,-4.207174,1.271962,-0.628639,-1.075271,0.188878,-1.455648,-1.462313,-0.087416,-1.536953,-0.936886,7.195527
165,1,0.000000,0.000000,0.000000,0.000000,-0.628866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.165099,-4.217993,0.000000,0.000000,4.675076,-0.436020,0.000000,0.113225,0.000000,0.000000,0.000000,-1.237538,0.022179,1.843609,0.622002,-0.119564,0.000000,1.404556,-5.597747,-0.121839,1.762247,-0.191681,0.103090,2.060159,-1.863391,0.000000,-1.572680,3.144886,0.000000,-1.093507,0.415011,0.000000,0.056701,0.123519,0.000000,1.507937,0.410482,-1.588146,-0.599367,0.153733,1.078516,3.377137,-0.350676,-1.491832,-3.477330,0.016147
166,1,0.000000,0.000000,0.000000,0.000000,0.897669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.307138,4.193567,0.000000,0.000000,3.177337,0.151432,0.000000,-0.275735,0.000000,0.000000,0.000000,0.113391,-0.127798,-1.144261,-0.160217,0.692017,0.000000,-0.615107,-0.962049,4.916312,-0.844450,-0.856746,0.031499,2.473849,-0.282761,0.000000,-0.117278,-0.127281,0.000000,-1.413950,3.147724,0.000000,0.438855,-0.034402,0.000000,4.701209,-0.975840,-1.155259,-0.501517,-0.091751,-0.351165,1.711843,1.582139,1.085014,1.234497,1.118252
167,1,0.000000,0.000000,0.000000,0.000000,0.175726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050216,0.538230,0.000000,0.000000,-0.808985,2.662437,0.000000,0.437423,0.000000,0.000000,0.000000,0.457132,-0.527310,2.180917,0.289974,0.228434,0.000000,2.644818,-0.522157,-0.152310,-0.190391,0.407728,0.062730,0.371515,0.545971,0.000000,-0.000339,2.111354,0.000000,-1.324234,0.080666,0.000000,-0.245178,-0.040689,0.000000,0.826840,-0.168138,1.589975,-0.692503,0.458527,-0.114206,-1.998835,0.641245,2.028967,1.259469,0.555263
