user_id,num_nodes,num_edges,num_self_loops,cat_Arts & Entertainment,cat_College & University,cat_Food,cat_Great Outdoors,cat_Nightlife Spot,cat_Professional & Other Places,cat_Residence,cat_Shop & Service,cat_Travel & Transport,degree_Arts & Entertainment,degree_College & University,degree_Food,degree_Great Outdoors,degree_Nightlife Spot,degree_Professional & Other Places,degree_Residence,degree_Shop & Service,degree_Travel & Transport,total_distance,mean_distance,max_distance,min_distance,mean_time_between_checkins
82056,9,44,6,0,0,0,0,0,0,0,0,0,6,2,8,6,0,4,0,7,8,667.5065392727028,4.837003907773208,19.997694234658404,0.0,70.3146034621578
125953,8,22,3,0,0,0,0,0,0,0,0,0,1,0,8,1,1,1,0,3,4,289.2790802703157,5.075071583689748,18.18418248424046,0.0,177.28012670565303
160232,7,22,4,0,0,0,0,0,0,0,0,0,1,0,2,2,3,5,0,3,6,77.59967525627681,1.0630092500859838,6.620333937583435,0.0,39.16409817351599
180049,7,16,3,0,0,0,0,0,0,0,0,0,1,1,3,0,0,4,1,5,1,133.6360926292682,3.4265664776735445,15.07229182675819,0.0,242.70877492877494
117969,7,21,4,0,0,0,0,0,0,0,0,0,4,0,3,1,3,2,0,7,1,287.6538993468356,5.136676774050634,21.807614207161755,0.0,132.6844494047619
145229,8,34,4,0,0,0,0,0,0,0,0,0,2,4,7,2,0,6,1,6,6,227.3108315999964,1.9428276205127897,14.500137160823236,0.0,46.47916666666666
191607,4,10,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,0,2,103.03112028977219,4.121244811590888,12.230253595609275,0.1580364959973106,498.1266444444445
248418,7,29,4,0,0,0,0,0,0,0,0,0,2,3,5,2,0,6,0,6,5,145.2587366983698,1.9367831559782644,10.186690148241794,0.0,117.60632962962961
161866,8,19,2,0,0,0,0,0,0,0,0,0,1,1,4,2,0,4,0,4,2,78.96393095508863,2.024716178335606,11.096778524981831,0.0,148.36331908831906
147028,7,23,4,0,0,0,0,0,0,0,0,0,2,0,5,0,2,1,0,6,4,386.22414514580333,5.851880987057626,16.89747582148617,0.00776568841529233,104.55153619528619
118349,7,26,3,0,0,0,0,0,0,0,0,0,2,0,5,2,5,0,0,7,3,454.6086036010818,7.103259431266904,20.9962311367539,0.01001391541188163,138.08973090277777
89865,9,31,3,0,0,0,0,0,0,0,0,0,5,2,3,2,5,5,0,7,1,430.09243430751025,4.388698309260309,16.78991180607886,0.0,56.63092687074831
55138,9,39,5,0,0,0,0,0,0,0,0,0,6,5,6,1,1,8,0,5,6,412.6944448081264,2.679834057195627,17.14469132461951,0.0,68.39467712842713
104443,7,28,5,0,0,0,0,0,0,0,0,0,3,0,7,4,3,5,0,5,1,567.4918386960468,5.159016715418607,17.973171271947013,0.0,110.842803030303
140757,8,33,4,0,0,0,0,0,0,0,0,0,2,0,7,4,5,6,3,4,2,307.97627399959623,3.311572838705336,15.799960398992615,0.0,128.2491218637993
172378,5,9,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,1,0,21.53029976801161,0.5007046457677117,11.231543623496307,0.0,228.50606589147284
19030,8,23,5,0,0,0,0,0,0,0,0,0,3,0,5,2,1,1,3,4,4,92.74213933842934,1.7174470247857285,5.721534840849983,0.0,235.6822633744856
110626,7,27,4,0,0,0,0,0,0,0,0,0,4,0,4,2,3,0,0,6,3,230.42391252774,2.3042391252774004,14.697836067818223,0.0,75.6248611111111
120671,8,26,3,0,0,0,0,0,0,0,0,0,3,1,6,0,1,5,0,5,4,299.46627518998037,3.3647896088761833,18.585254542828086,0.0,76.03556179775282
208110,7,25,3,0,0,0,0,0,0,0,0,0,2,1,6,5,0,4,0,3,4,256.23785865399645,3.558859147972173,19.38649619359971,0.0,72.75822530864198
3199,7,32,4,0,0,0,0,0,0,0,0,0,1,0,6,4,0,5,0,7,5,1256.5905364447392,5.235793901853083,26.036059352622615,0.0,48.54767939814815
108021,8,24,3,0,0,0,0,0,0,0,0,0,3,0,6,1,1,5,0,5,2,123.46360792712105,1.4356233479897802,10.946362678555058,0.0,23.44219638242894
46509,7,22,4,0,0,0,0,0,0,0,0,0,0,0,5,1,5,2,0,4,4,494.86041295142167,4.22957617907198,20.16509452729134,0.0,107.36116571699905
107292,9,31,4,0,0,0,0,0,0,0,0,0,2,1,7,1,4,3,0,5,7,598.4414531220765,5.925162902198776,22.20946770134458,0.0,46.6318509350935
109337,9,25,4,0,0,0,0,0,0,0,0,0,2,1,5,1,4,0,0,7,3,235.93948506437414,3.0641491566801844,16.607484442301466,0.0,124.31439393939395
195121,8,28,4,0,0,0,0,0,0,0,0,0,2,0,6,2,1,3,0,7,4,350.0394451480823,4.861658960390033,14.27050075309981,0.0,109.65313657407407
13598,8,27,6,0,0,0,0,0,0,0,0,0,5,1,4,4,1,2,0,7,3,281.3086419237303,2.0837677179535588,17.476604422100966,0.0,63.834670781892996
208000,6,19,3,0,0,0,0,0,0,0,0,0,0,1,4,1,0,3,0,5,5,213.28727727814808,4.53802717613081,14.510742565869748,0.02492860147838631,122.92697399527187
149620,8,25,4,0,0,0,0,0,0,0,0,0,3,7,4,2,1,1,0,5,2,379.21199840169,3.511222207423055,15.145261094230944,0.0,86.04850308641974
58342,6,20,2,0,0,0,0,0,0,0,0,0,4,0,3,2,0,2,0,5,4,197.2259966993381,3.8671764058693743,12.25062841930415,0.0,150.6692211328976
13826,7,33,5,0,0,0,0,0,0,0,0,0,6,1,6,0,0,5,0,7,5,574.5232097452921,4.559708013851526,21.49702692663707,0.0,87.89667107583774
203757,6,22,2,0,0,0,0,0,0,0,0,0,1,0,4,4,0,4,0,5,4,113.71451336993415,2.3207043544884525,10.228778403819474,0.0,38.03918367346939
51533,8,29,4,0,0,0,0,0,0,0,0,0,0,0,5,4,2,4,0,6,6,425.56921155847294,3.3775334250672464,22.06653010560086,0.0,57.342235449735455
240920,5,11,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,134.35117251230767,3.8386049289230755,13.313548801490144,0.06401772624314041,64.04021428571428
216053,8,20,3,0,0,0,0,0,0,0,0,0,1,0,7,3,1,2,0,3,2,400.6180168685953,5.413756984710749,17.195801117028168,0.0,164.57165165165165
117800,8,19,2,0,0,0,0,0,0,0,0,0,1,0,8,2,1,1,0,3,1,291.3931191200067,2.8018569146154495,21.23445252377998,0.0,91.57170138888888
29748,8,31,4,0,0,0,0,0,0,0,0,0,2,5,7,2,2,5,0,5,3,882.5512859436585,4.347543280510633,15.37435945532517,0.0,54.39617131910235
42910,6,23,4,0,0,0,0,0,0,0,0,0,3,2,5,0,0,4,0,4,5,378.9418375951093,3.7894183759510933,14.867310679360855,0.0,119.5883861111111
186395,8,26,3,0,0,0,0,0,0,0,0,0,3,0,7,0,2,2,1,6,3,229.1900643658728,4.2442604512198665,17.74023082409019,0.013738406181958452,215.5580658436214
196928,7,20,4,0,0,0,0,0,0,0,0,0,3,3,3,0,1,6,0,3,1,66.10975078890658,1.1805312640876178,9.904717320112379,0.0,208.21901785714286
11063,9,49,7,0,0,0,0,0,0,0,0,0,5,1,8,7,6,6,0,5,7,652.815671967115,2.838329008552676,20.726138920550415,0.0,55.13276811594203
87991,9,32,3,0,0,0,0,0,0,0,0,0,3,1,6,3,2,4,3,7,3,544.2489115750897,5.852138834140748,22.303510335333623,0.0,91.66787933094385
83628,7,24,3,0,0,0,0,0,0,0,0,0,3,0,6,3,2,0,0,5,4,687.5878668230264,5.131252737485272,20.85402344430757,0.0,81.71469734660033
58515,7,23,4,0,0,0,0,0,0,0,0,0,2,1,3,5,0,4,0,6,2,292.48905940300654,3.0467610354479846,15.484201969882005,0.0,66.943984375
116605,8,29,6,0,0,0,0,0,0,0,0,0,6,0,5,4,3,5,0,1,4,390.1198782513342,6.1923790198624475,34.987352586543395,0.0,90.04002645502646
48739,9,41,5,0,0,0,0,0,0,0,0,0,0,2,8,8,3,5,1,7,3,989.5057738315696,6.59670515887713,21.086363004547238,0.0,80.74102962962962
236869,8,26,5,0,0,0,0,0,0,0,0,0,1,5,5,2,0,1,0,6,4,354.5430589659725,5.213868514205479,21.169913096247793,0.0,78.7030841503268
40460,9,43,6,0,0,0,0,0,0,0,0,0,6,1,6,6,3,7,0,6,7,766.5749284956693,5.250513208874451,17.763882865702698,0.0,61.04688736681887
68106,9,38,5,0,0,0,0,0,0,0,0,0,3,5,6,3,0,7,2,7,4,486.6086816946912,3.4268217020752885,24.954983951559647,0.0,54.857908841940535
133023,7,20,3,0,0,0,0,0,0,0,0,0,1,0,6,1,2,0,0,5,4,216.91912921718307,5.562028954286747,20.10598794758716,0.0,212.76715099715102
26006,8,29,5,0,0,0,0,0,0,0,0,0,5,0,5,1,2,2,0,6,7,480.2279640775147,3.2015197605167662,25.242380889776054,0.0,52.90106296296296
69222,8,27,5,0,0,0,0,0,0,0,0,0,4,2,4,1,1,3,0,6,6,679.0932372494907,4.066426570356232,21.055282212701922,0.0,10.22949268130406
170699,7,30,4,0,0,0,0,0,0,0,0,0,2,4,5,0,1,6,0,6,6,241.7392020601298,2.747036387046931,15.268013474681004,0.0,58.104665404040404
45986,3,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,4.64317302060126,0.0876070381245521,0.27973501781078863,0.0,60.21450733752621
7035,5,16,3,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,4,4,209.14228009158347,4.357130835241322,13.48834097430101,0.0,107.73708333333332
226049,6,22,4,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,0,6,4,329.39371118682527,4.512242618997604,25.117154521758003,0.0,75.02186834094368
8849,8,47,6,0,0,0,0,0,0,0,0,0,8,6,8,4,0,6,0,6,7,758.8424958895368,2.9412499840679716,21.41458095779685,0.0,27.807376184323857
256712,6,19,4,0,0,0,0,0,0,0,0,0,2,0,3,1,0,3,0,5,5,184.74172943374776,5.278335126678508,18.946645063004855,0.0,99.86435714285713
170161,9,28,4,0,0,0,0,0,0,0,0,0,3,1,7,2,2,3,0,5,1,494.09870205923295,5.4899855784359195,15.039564433383433,0.0,117.35984567901232
174642,7,28,5,0,0,0,0,0,0,0,0,0,3,0,6,2,0,3,0,6,4,217.67901408416307,2.654622122977599,12.887257164079854,0.0,108.2782960704607
182492,6,12,1,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,4,1,146.9737999612042,3.195082607852265,14.314667102684306,0.0,133.02958333333336
214796,8,20,3,0,0,0,0,0,0,0,0,0,2,0,4,2,3,2,0,5,1,164.59475396541197,3.9189227134621896,16.339070538501755,0.1261639896628069,121.09280423280423
163814,9,29,4,0,0,0,0,0,0,0,0,0,4,1,8,3,3,2,0,4,3,315.5138605398362,3.993846335947294,23.176344830952544,0.005692633570890362,122.64370604781998
248210,8,25,3,0,0,0,0,0,0,0,0,0,2,0,6,2,3,2,0,5,3,189.89177296341705,4.631506657644319,17.841488581201432,0.0,178.60692411924117
164843,6,15,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,5,3,313.2277067194926,5.400477702060215,19.458885008611354,0.0,153.62333812260536
69904,10,43,5,0,0,0,0,0,0,0,0,0,4,2,9,4,2,5,3,7,4,455.85430522966675,3.0189026836401798,16.5999947304214,0.0,71.39169242089771
85251,8,26,5,0,0,0,0,0,0,0,0,0,1,0,7,1,5,2,0,3,4,413.7369343022707,5.591039652733386,21.12193635229452,0.0,116.05974099099099
1326,6,16,4,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,2,3,5,103.66074028311972,1.9934757746753804,15.013227721001073,0.003641679624712833,113.96729700854696
48575,7,23,5,0,0,0,0,0,0,0,0,0,2,0,4,4,2,0,0,6,4,171.8189616942948,3.436379233885897,19.648120391110826,0.0,202.61855555555553
54189,7,29,5,0,0,0,0,0,0,0,0,0,2,0,5,4,3,3,0,6,6,517.0861567933438,4.832580904610689,19.34313013535377,0.0,77.54218328141225
186760,8,20,2,0,0,0,0,0,0,0,0,0,2,4,2,2,0,1,0,3,5,86.73293081110143,2.2824455476605636,10.62830661188177,0.02444989375807531,57.50168859649123
218768,6,15,2,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,4,1,268.02306729911425,5.360461345982286,21.782968855735895,0.016837312894090694,107.56557222222222
12012,7,16,3,0,0,0,0,0,0,0,0,0,1,0,6,1,0,2,2,3,1,125.18403303056246,4.6364456677986094,16.104051898749365,0.0,316.7066872427983
72276,7,23,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,1,6,4,109.4807970469735,1.52056662565241,10.041706098325525,0.0,152.69791666666666
152374,8,35,6,0,0,0,0,0,0,0,0,0,4,0,8,4,5,4,0,4,4,309.5742307013077,4.620510905989668,22.228713833381555,0.0,168.49978026533998
143019,6,15,3,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,5,1,121.97602315809706,2.4395204631619416,14.78906510979743,0.0,74.96179444444445
3519,7,21,5,0,0,0,0,0,0,0,0,0,3,0,3,3,0,1,0,4,5,49.701499704052225,1.0143163204908616,4.910818732238745,0.01628279547152253,2.94031179138322
111406,8,26,4,0,0,0,0,0,0,0,0,0,2,4,4,1,1,2,0,7,5,598.6296751525902,7.57759082471633,19.363560469737866,0.0,145.8199929676512
238028,8,32,4,0,0,0,0,0,0,0,0,0,4,0,6,2,7,1,0,6,3,238.463746931722,3.5068198078194412,14.904583206036891,0.0,184.91477124183007
103458,7,23,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,1,2,7,4,712.055518019495,5.933795983495793,16.254213083936204,0.0,86.78959722222223
50740,10,34,5,0,0,0,0,0,0,0,0,0,2,3,10,1,1,4,1,6,2,510.4378356061759,3.781021004490191,24.449334608416656,0.0,35.75678395061728
253264,9,27,3,0,0,0,0,0,0,0,0,0,6,1,7,1,2,2,0,4,2,188.88845659214553,3.9351761790030313,21.152984923936142,0.0,158.04658564814815
164055,8,31,4,0,0,0,0,0,0,0,0,0,5,0,7,1,4,2,0,6,5,369.55599239330843,5.774312381145443,22.83032895164379,0.0,189.0658723958333
209888,8,34,6,0,0,0,0,0,0,0,0,0,3,6,7,2,0,4,0,6,5,157.7575017295441,2.1034333563939214,11.452574537420213,0.0,64.75664074074074
63284,7,30,4,0,0,0,0,0,0,0,0,0,2,0,6,4,0,6,0,5,6,238.54995128891238,2.1490986602604716,21.44354214604529,0.0,23.63475725725726
85783,9,32,4,0,0,0,0,0,0,0,0,0,3,1,6,3,5,2,0,5,1,274.52427597830905,2.495675236166446,7.438244727281684,0.0,89.6337474747475
120026,8,35,5,0,0,0,0,0,0,0,0,0,4,3,5,5,0,6,0,4,6,574.3487394700422,4.746683797273075,19.10788623513723,0.0,100.93215105601467
54295,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.04752267983538242,0.0005940334979422803,0.02376133991769121,0.0,88.80590624999999
24592,9,53,6,0,0,0,0,0,0,0,0,0,4,8,9,6,7,5,0,7,4,438.8835805180987,2.925890536787326,22.033602705249784,0.0,78.80009999999999
79128,7,25,3,0,0,0,0,0,0,0,0,0,1,0,2,2,0,5,2,7,6,235.794791414159,3.803141797002565,20.158540549498124,0.0,81.31058691756273
42025,8,36,5,0,0,0,0,0,0,0,0,0,5,7,7,1,7,1,0,6,2,568.9291456463142,3.718491148015124,18.20636606599254,0.0,78.92291394335513
10968,5,17,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,5,324.7350654007046,5.412251090011742,16.121841451246457,0.0,196.44604166666667
179397,7,22,4,0,0,0,0,0,0,0,0,0,0,2,4,1,1,4,0,4,6,235.19650211510825,4.703930042302165,19.074201321052158,0.0,161.41082222222224
127046,10,34,5,0,0,0,0,0,0,0,0,0,5,3,9,1,4,3,1,4,3,716.2401871069554,6.75698289723543,18.083023693895836,0.0,114.30798218029351
233036,5,16,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,2,2,413.46910584750776,7.951328958605918,24.5548905532283,0.0,128.2774091880342
67438,6,18,3,0,0,0,0,0,0,0,0,0,0,3,5,1,0,2,0,4,3,51.47244562760318,0.9358626477746034,8.436955247073799,0.0,67.22424242424243
71134,8,22,3,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,1,5,4,210.75308965750287,4.301083462398017,36.724709871912125,0.01108605070558407,237.18026643990927
3797,9,37,5,0,0,0,0,0,0,0,0,0,5,6,6,1,4,2,0,7,5,136.4802227275187,0.545920890910075,6.337769470340729,0.0,19.05626
97963,5,10,2,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,2,2,54.64627540531677,1.0714955961826818,7.620757207440377,0.0,119.16100217864923
174351,6,11,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,1,105.67739454888736,2.5774974280216427,11.814289372273135,0.0,202.76135501355012
31086,9,34,5,0,0,0,0,0,0,0,0,0,6,1,7,2,3,5,0,7,2,1115.365304406535,5.576826522032672,20.35280418020834,0.0,61.947693055555554
221362,8,35,3,0,0,0,0,0,0,0,0,0,2,3,6,6,3,4,0,5,6,396.35059319318583,5.284674575909146,22.565619852711347,0.0,165.45015185185184
143564,8,29,3,0,0,0,0,0,0,0,0,0,2,0,8,3,1,2,0,6,4,510.6184171855752,6.0787906807806555,20.400464723955935,0.031968927524892395,86.0127876984127
36723,10,57,7,0,0,0,0,0,0,0,0,0,7,6,8,6,2,7,4,8,8,335.1551003731145,1.7099750019036453,16.441318605395104,0.0,39.079787414965985
61979,8,29,3,0,0,0,0,0,0,0,0,0,3,0,4,2,5,2,1,7,5,334.7952924458048,4.184941155572561,19.203751904216187,0.0,147.10188194444444
78479,7,18,2,0,0,0,0,0,0,0,0,0,2,0,5,1,0,3,0,2,4,348.7836753080242,6.838895594274986,21.68008072651327,0.0,86.30897603485838
178015,8,27,2,0,0,0,0,0,0,0,0,0,3,0,7,2,1,2,0,6,2,257.22488826258893,3.782718945038072,21.995502277753552,0.0,89.29332107843138
19031,7,30,4,0,0,0,0,0,0,0,0,0,4,0,5,3,0,5,0,6,6,482.944375421414,2.037739980681071,15.949970790438282,0.0,11.884671823722453
102166,7,29,5,0,0,0,0,0,0,0,0,0,4,0,5,4,3,2,0,6,5,261.22203032141243,3.4371319779133214,21.86242239643155,0.0,154.77928362573098
2862,9,52,7,0,0,0,0,0,0,0,0,0,7,0,7,6,7,6,1,8,8,1870.3869986809866,3.7333073825967817,19.113459083533503,0.0,20.98226103348858
134846,8,36,6,0,0,0,0,0,0,0,0,0,6,3,6,5,0,4,1,7,4,424.91760445307665,4.828609141512233,22.005532726921533,0.0,96.65717803030303
196319,8,25,3,0,0,0,0,0,0,0,0,0,2,1,6,0,5,0,2,5,3,251.2962820428814,4.832620808516951,21.16387476598084,0.0,179.11241987179486
86901,9,46,6,0,0,0,0,0,0,0,0,0,5,4,9,2,0,4,3,8,6,737.2517584091477,4.695871072669729,17.401364645364314,0.0,63.30983545647558
230506,7,22,4,0,0,0,0,0,0,0,0,0,0,0,4,7,4,2,0,3,1,277.48129655147216,5.549625931029443,16.717818431889338,0.0,75.57202777777778
204095,8,23,4,0,0,0,0,0,0,0,0,0,3,2,6,1,0,3,0,4,3,285.93641986489837,4.204947350954387,12.490949056202018,0.0,140.4044117647059
46216,8,33,6,0,0,0,0,0,0,0,0,0,5,0,7,4,4,4,1,1,7,169.57694456113708,2.1465436020397104,8.613983100787912,0.0,23.080886075949365
80836,8,29,6,0,0,0,0,0,0,0,0,0,2,5,5,0,5,3,0,7,1,545.3884291141079,4.100664880557208,19.72674091773974,0.0,41.096658312447786
162738,6,20,3,0,0,0,0,0,0,0,0,0,1,0,6,4,0,2,0,3,4,451.5884867676558,8.210699759411924,22.83014114048175,0.004256791607535449,177.8335101010101
72791,8,24,4,0,0,0,0,0,0,0,0,0,5,0,8,1,1,1,0,4,3,487.96386212569274,4.560409926408344,21.110315218117602,0.0,114.72614226375912
71167,8,32,5,0,0,0,0,0,0,0,0,0,3,0,6,3,1,6,0,4,8,611.5673771339746,3.9455959815095154,24.802337749034326,0.0,63.81741397849463
237442,8,26,3,0,0,0,0,0,0,0,0,0,2,0,5,1,1,6,0,4,5,100.38861399323197,2.3346189300751616,15.837070910664677,0.0,62.043520671834635
11546,10,48,6,0,0,0,0,0,0,0,0,0,7,1,8,5,2,3,1,8,7,945.6470494282011,4.751995223257289,17.80451744752763,0.0,63.36439419318817
14680,7,22,3,0,0,0,0,0,0,0,0,0,3,0,5,1,0,1,0,5,4,112.56547127365664,1.6553745775537734,14.034599042467946,0.0,109.33620506535947
165359,6,16,4,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,0,4,5,340.42594363776595,4.728138106080081,20.21932506978518,0.0,85.70698688271605
232592,10,32,4,0,0,0,0,0,0,0,0,0,4,2,8,1,5,3,2,4,2,334.12923782055634,5.5688206303426036,15.678229052919688,0.01662995333757032,154.65239351851852
186027,8,27,4,0,0,0,0,0,0,0,0,0,3,0,8,5,0,1,0,4,4,344.6883131985649,6.267060239973907,31.0937524032234,0.01504975349640146,169.3256616161616
80219,9,36,5,0,0,0,0,0,0,0,0,0,6,2,9,3,4,3,0,5,1,496.1474430953444,4.277133130132279,22.069953274203765,0.01680975416636658,105.01749042145596
241143,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,7.139207357212466,0.18305659890288373,3.0296704498912486,0.0,129.36940883190883
202495,7,28,5,0,0,0,0,0,0,0,0,0,5,0,5,3,4,1,0,6,4,214.9569369226479,4.13378724851246,21.55241863590088,0.015791850379392604,112.03922008547009
186796,7,19,3,0,0,0,0,0,0,0,0,0,1,0,5,1,0,3,1,7,1,195.27866702604442,2.1941423261353314,9.463546001725554,0.0,121.1307584269663
197980,6,15,4,0,0,0,0,0,0,0,0,0,1,0,6,0,2,3,0,2,1,216.95865325985355,5.0455500758105485,17.348561640969695,0.0,141.91141472868213
7087,6,17,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,1,5,4,249.50206270981644,3.0427080818270302,22.488449133265593,0.0,131.76019986449865
188795,7,21,4,0,0,0,0,0,0,0,0,0,2,0,5,0,0,2,2,6,3,179.6303317871524,3.044581894697499,13.860605043646572,0.013620816554813397,206.62278248587572
2877,10,57,8,0,0,0,0,0,0,0,0,0,3,5,8,8,2,8,4,9,7,697.1335129316706,3.1544502847586893,23.783451823684075,0.0,55.410150829562596
57107,9,33,4,0,0,0,0,0,0,0,0,0,3,1,6,2,1,9,0,5,5,251.85824880592287,2.518582488059228,25.9288904596868,0.0,16.273480555555558
96539,7,25,5,0,0,0,0,0,0,0,0,0,1,0,5,2,2,5,0,4,6,515.4095842578506,4.123276674062803,20.648093117042233,0.0,33.023604444444445
140823,7,17,3,0,0,0,0,0,0,0,0,0,1,1,5,0,1,3,0,4,2,263.6198132309098,4.321636282473931,21.326197101267173,0.0,193.56107468123864
31758,9,40,5,0,0,0,0,0,0,0,0,0,2,1,5,6,0,6,4,8,7,174.940838901218,1.6198225824186863,18.758505096525116,0.0,84.4278086419753
261186,8,22,3,0,0,0,0,0,0,0,0,0,3,1,7,1,0,3,0,4,2,312.90887893234066,4.7410436201869794,30.750671520437514,0.0,79.72210858585858
200522,8,21,4,0,0,0,0,0,0,0,0,0,1,0,8,2,2,2,0,2,2,398.019724781604,6.524913521009904,21.323285800088662,0.0,115.2055009107468
19522,8,22,3,0,0,0,0,0,0,0,0,0,3,1,4,2,1,0,0,7,3,179.38778173875477,1.6923375635731588,8.80296436083764,0.0,118.65742400419286
56030,9,41,6,0,0,0,0,0,0,0,0,0,6,3,6,4,1,5,0,9,6,459.27972575038564,3.3770568069881293,20.85402344430757,0.0,77.0972549019608
200021,6,19,4,0,0,0,0,0,0,0,0,0,3,0,3,0,5,1,0,4,3,122.90177449404031,2.9262327260485788,22.292686692014787,0.0,172.579246031746
888,8,30,4,0,0,0,0,0,0,0,0,0,3,2,4,1,0,6,1,6,7,1221.245480576384,3.734695659254997,25.325383524530604,0.0,37.48269877675841
44035,10,36,5,0,0,0,0,0,0,0,0,0,2,1,7,6,1,3,1,8,5,630.0240122199463,3.4616703968128917,17.714921869322342,0.0,67.17018162393163
93761,5,9,2,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,1,0,89.51295934206198,1.1778020966060787,10.814634126097106,0.0,51.276264619883044
67281,7,25,4,0,0,0,0,0,0,0,0,0,3,0,7,1,0,3,1,5,5,379.92999229829513,3.83767668988177,22.243937145500894,0.0,116.89171717171718
226221,6,15,4,0,0,0,0,0,0,0,0,0,3,0,2,4,0,0,1,1,4,104.8533929635424,2.496509356274819,15.115987024820084,0.0,186.9238558201058
34402,6,27,5,0,0,0,0,0,0,0,0,0,0,5,5,1,0,6,0,5,5,434.8917527341585,2.207572348904358,13.451769221175734,0.0,31.325241116751272
147570,8,38,7,0,0,0,0,0,0,0,0,0,5,1,5,5,7,3,0,7,5,632.7169021591421,6.20310688391316,28.346838522277057,0.0,115.06254357298474
204615,7,31,5,0,0,0,0,0,0,0,0,0,3,0,5,4,6,3,0,7,3,306.3493041362642,3.978562391380055,16.267872220060614,0.0,159.91622294372291
259687,7,20,2,0,0,0,0,0,0,0,0,0,3,0,5,1,2,3,0,4,2,176.80705413706278,4.312367174074702,14.490722625716941,0.017617142109921307,38.24778455284552
105946,6,18,2,0,0,0,0,0,0,0,0,0,4,0,4,1,0,1,0,4,4,141.55976743484868,2.4406856454284265,6.167575621467299,0.0,84.21910919540231
25961,8,29,4,0,0,0,0,0,0,0,0,0,3,2,6,1,0,4,0,6,5,434.70916562879,2.130927282494067,16.840998057308248,0.0,55.263195806100214
31525,9,39,4,0,0,0,0,0,0,0,0,0,6,2,7,5,0,7,1,6,4,977.0103571953139,5.582916326830364,19.724667924681693,0.0,65.06701428571428
245270,8,25,5,0,0,0,0,0,0,0,0,0,3,1,5,1,1,3,0,6,5,196.82000883462587,5.17947391670068,14.449870934559465,0.0,83.26120614035086
264637,7,22,3,0,0,0,0,0,0,0,0,0,1,5,4,2,0,1,0,7,2,547.3472002282161,8.049223532767883,20.432133781404634,0.0,134.080420751634
181228,10,34,4,0,0,0,0,0,0,0,0,0,4,3,9,4,1,1,2,6,3,245.44331301386063,3.3168015272143334,21.962991609880856,0.008683284402446005,127.03248123123123
59831,7,20,3,0,0,0,0,0,0,0,0,0,1,0,5,1,6,0,0,4,2,177.70217818745348,2.652271316230649,17.921471381726274,0.0,186.6148631840796
800,8,28,4,0,0,0,0,0,0,0,0,0,3,0,6,1,1,4,0,7,5,556.897492317611,1.2714554619123524,17.704072361105386,0.0,21.866476407914767
18045,9,59,7,0,0,0,0,0,0,0,0,0,8,7,8,8,2,8,0,8,7,1154.9666855872133,3.447661748021531,18.80432507002563,0.0,31.82191956882255
142250,9,25,3,0,0,0,0,0,0,0,0,0,1,5,5,2,0,1,1,7,2,343.9712596092554,3.999665809409947,21.78403337939161,0.0,142.31370801033594
123172,7,24,5,0,0,0,0,0,0,0,0,0,0,1,6,3,0,5,1,5,3,305.33011769054696,4.07106823587396,18.187327699455956,0.0,128.92021111111114
159859,4,12,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,4,3,54.115839777224004,2.7057919888611996,7.684579055187908,0.0,377.96891666666664
28891,7,28,6,0,0,0,0,0,0,0,0,0,0,5,6,2,0,5,2,4,4,177.6766151920469,1.2512437689580767,16.63031386729752,0.0,68.28107198748043
86422,6,16,2,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,1,4,2,122.52765617924723,1.4942397095030144,13.743469571247768,0.0,53.747513550135494
82971,7,29,4,0,0,0,0,0,0,0,0,0,0,0,3,5,2,6,6,4,3,291.08371539006293,4.478211006000969,20.45341046867128,0.0,110.76992307692308
