user_id,num_nodes,num_edges,num_self_loops,cat_Arts & Entertainment,cat_College & University,cat_Food,cat_Great Outdoors,cat_Nightlife Spot,cat_Professional & Other Places,cat_Residence,cat_Shop & Service,cat_Travel & Transport,degree_Arts & Entertainment,degree_College & University,degree_Food,degree_Great Outdoors,degree_Nightlife Spot,degree_Professional & Other Places,degree_Residence,degree_Shop & Service,degree_Travel & Transport
33443,7,25,4,0,0,0,0,0,0,0,0,0,3,0,4,4,0,2,2,6,4
78704,8,34,4,0,0,0,0,0,0,0,0,0,4,0,7,7,5,2,0,5,3
165956,9,29,4,0,0,0,0,0,0,0,0,0,1,4,8,2,1,1,1,7,4
213719,4,9,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,3
131923,8,33,5,0,0,0,0,0,0,0,0,0,2,7,6,1,4,4,0,6,3
24999,8,28,3,0,0,0,0,0,0,0,0,0,1,0,7,2,4,2,0,7,2
31561,9,48,6,0,0,0,0,0,0,0,0,0,5,1,8,6,6,5,0,8,6
20331,8,29,5,0,0,0,0,0,0,0,0,0,4,4,7,1,0,1,2,6,4
137920,8,29,4,0,0,0,0,0,0,0,0,0,3,3,7,2,0,1,0,6,2
41759,9,34,4,0,0,0,0,0,0,0,0,0,4,3,8,2,0,4,1,6,5
28903,9,31,4,0,0,0,0,0,0,0,0,0,3,1,5,2,0,7,1,7,4
213607,7,17,2,0,0,0,0,0,0,0,0,0,2,1,3,0,1,2,0,3,5
58421,6,20,5,0,0,0,0,0,0,0,0,0,3,0,5,1,0,3,0,5,3
31004,9,33,5,0,0,0,0,0,0,0,0,0,6,1,6,1,7,1,0,6,4
47626,9,24,3,0,0,0,0,0,0,0,0,0,1,1,7,0,5,1,1,5,1
45041,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
195978,4,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0
260729,6,20,4,0,0,0,0,0,0,0,0,0,1,0,4,1,0,5,0,5,4
152304,9,34,5,0,0,0,0,0,0,0,0,0,5,1,5,1,7,3,0,4,6
4029,9,28,4,0,0,0,0,0,0,0,0,0,1,1,7,1,5,4,0,6,2
50643,8,29,6,0,0,0,0,0,0,0,0,0,2,3,5,4,0,8,0,5,1
18624,8,22,2,0,0,0,0,0,0,0,0,0,2,0,6,1,1,2,0,3,3
467,9,51,7,0,0,0,0,0,0,0,0,0,8,0,8,5,3,5,2,8,8
9446,9,49,5,0,0,0,0,0,0,0,0,0,5,2,8,8,2,9,0,7,4
137248,9,27,5,0,0,0,0,0,0,0,0,0,2,4,6,1,1,3,0,6,3
36129,5,11,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,5,2
80339,7,26,5,0,0,0,0,0,0,0,0,0,4,0,5,1,0,4,0,6,5
110087,8,31,4,0,0,0,0,0,0,0,0,0,3,0,8,2,2,2,0,6,4
40775,9,38,6,0,0,0,0,0,0,0,0,0,2,4,8,2,2,6,0,5,7
130907,8,36,6,0,0,0,0,0,0,0,0,0,3,6,8,4,0,4,0,6,4
260918,7,19,3,0,0,0,0,0,0,0,0,0,1,0,3,0,1,2,0,7,3
48954,8,30,5,0,0,0,0,0,0,0,0,0,3,0,5,2,1,4,2,8,5
157873,6,21,3,0,0,0,0,0,0,0,0,0,4,0,4,2,0,2,0,6,3
192258,7,27,4,0,0,0,0,0,0,0,0,0,3,0,7,1,5,2,0,5,0
127226,9,32,5,0,0,0,0,0,0,0,0,0,5,6,6,3,0,2,1,5,3
237343,5,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,5,2
18246,9,48,6,0,0,0,0,0,0,0,0,0,5,5,7,2,6,7,0,7,8
207010,8,26,3,0,0,0,0,0,0,0,0,0,4,0,3,1,2,5,0,7,3
107828,8,28,4,0,0,0,0,0,0,0,0,0,2,1,7,1,0,6,0,6,3
31452,10,50,7,0,0,0,0,0,0,0,0,0,2,7,10,2,1,7,2,7,7
62409,10,30,4,0,0,0,0,0,0,0,0,0,3,7,6,2,1,1,1,5,3
118605,9,31,4,0,0,0,0,0,0,0,0,0,4,1,7,3,5,2,0,2,6
117356,8,23,4,0,0,0,0,0,0,0,0,0,3,0,5,1,2,6,0,3,1
166668,8,37,5,0,0,0,0,0,0,0,0,0,5,7,7,3,0,5,0,4,4
132329,7,26,4,0,0,0,0,0,0,0,0,0,1,0,6,5,3,0,0,4,5
81858,8,41,7,0,0,0,0,0,0,0,0,0,6,0,8,4,4,5,0,5,4
93283,7,22,3,0,0,0,0,0,0,0,0,0,1,1,4,2,0,5,0,7,2
50828,6,22,4,0,0,0,0,0,0,0,0,0,4,0,5,0,2,1,0,6,4
118864,9,47,6,0,0,0,0,0,0,0,0,0,6,5,9,6,4,2,0,8,5
179347,8,27,3,0,0,0,0,0,0,0,0,0,6,0,7,1,3,1,0,2,4
29903,8,33,4,0,0,0,0,0,0,0,0,0,3,0,6,3,6,3,0,6,4
204008,3,6,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0
2739,6,19,3,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,0,6,5
12934,9,42,6,0,0,0,0,0,0,0,0,0,6,3,6,2,2,6,0,8,6
39037,6,26,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,6,6
30720,5,14,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,4,4
170166,7,26,5,0,0,0,0,0,0,0,0,0,4,1,5,5,0,2,0,4,5
64349,5,20,4,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,3
11135,9,49,6,0,0,0,0,0,0,0,0,0,6,0,9,7,5,6,1,7,7
163330,9,25,5,0,0,0,0,0,0,0,0,0,3,1,6,2,4,5,0,1,1
120093,8,23,2,0,0,0,0,0,0,0,0,0,1,1,6,3,2,0,0,3,4
93193,7,19,3,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,5,5
251770,7,19,2,0,0,0,0,0,0,0,0,0,1,0,6,1,0,2,0,6,2
220461,8,23,3,0,0,0,0,0,0,0,0,0,1,0,4,5,5,2,0,4,1
322,9,57,7,0,0,0,0,0,0,0,0,0,7,5,9,8,4,6,0,8,8
117078,9,24,3,0,0,0,0,0,0,0,0,0,1,4,4,1,2,1,0,7,2
235239,7,26,4,0,0,0,0,0,0,0,0,0,3,0,4,4,1,6,0,6,2
78111,5,16,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,4,5
83819,8,28,4,0,0,0,0,0,0,0,0,0,3,0,7,4,4,3,0,5,1
39625,8,39,4,0,0,0,0,0,0,0,0,0,2,7,7,3,6,0,0,7,5
186055,9,35,4,0,0,0,0,0,0,0,0,0,5,5,8,2,1,4,1,5,4
61750,9,28,4,0,0,0,0,0,0,0,0,0,1,1,8,2,0,5,1,4,5
168228,6,22,4,0,0,0,0,0,0,0,0,0,3,4,6,0,0,2,0,5,0
170948,7,19,3,0,0,0,0,0,0,0,0,0,1,1,4,1,0,3,0,6,3
107935,8,30,6,0,0,0,0,0,0,0,0,0,4,2,7,1,2,4,0,6,4
111692,8,37,6,0,0,0,0,0,0,0,0,0,3,0,6,2,6,4,2,7,7
70133,8,26,5,0,0,0,0,0,0,0,0,0,2,4,5,4,0,3,0,6,1
210759,6,21,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,5,3
67874,7,22,4,0,0,0,0,0,0,0,0,0,2,0,6,1,3,0,0,5,4
212439,7,20,4,0,0,0,0,0,0,0,0,0,1,4,7,2,0,0,0,1,4
117080,6,16,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,1,3,5
123725,5,12,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,2,1
157878,8,26,3,0,0,0,0,0,0,0,0,0,4,4,6,2,1,1,0,6,2
29140,7,43,6,0,0,0,0,0,0,0,0,0,6,7,7,6,0,6,0,5,6
98033,7,25,5,0,0,0,0,0,0,0,0,0,3,0,7,1,4,2,0,6,2
65679,6,20,3,0,0,0,0,0,0,0,0,0,2,4,4,0,0,1,0,6,3
97189,7,23,5,0,0,0,0,0,0,0,0,0,2,0,3,2,0,5,0,7,3
192131,8,21,2,0,0,0,0,0,0,0,0,0,1,0,5,3,3,2,0,5,1
234135,9,34,4,0,0,0,0,0,0,0,0,0,3,5,7,1,0,5,3,2,7
176370,7,23,4,0,0,0,0,0,0,0,0,0,2,0,5,2,0,4,0,5,4
202455,8,32,4,0,0,0,0,0,0,0,0,0,5,1,5,1,7,3,0,6,4
61595,7,33,5,0,0,0,0,0,0,0,0,0,2,0,4,7,3,6,0,5,6
23936,8,20,2,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,0,6,1
168398,8,29,3,0,0,0,0,0,0,0,0,0,3,3,7,2,0,6,0,2,3
135491,7,22,4,0,0,0,0,0,0,0,0,0,2,0,6,1,3,4,0,4,0
125605,6,16,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,4,0,5,2
193663,8,21,3,0,0,0,0,0,0,0,0,0,3,1,7,1,0,1,0,5,1
38114,8,32,5,0,0,0,0,0,0,0,0,0,4,1,5,4,0,5,0,7,6
201230,7,24,5,0,0,0,0,0,0,0,0,0,4,0,4,1,2,3,0,5,5
3559,4,15,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,4
123037,7,27,4,0,0,0,0,0,0,0,0,0,3,0,4,1,6,4,0,7,2
61854,8,26,3,0,0,0,0,0,0,0,0,0,2,7,5,5,1,4,0,1,1
205172,6,27,5,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4,0,6,3
58552,9,36,4,0,0,0,0,0,0,0,0,0,5,0,7,2,2,4,2,9,4
204737,9,31,5,0,0,0,0,0,0,0,0,0,5,3,7,1,0,4,1,6,2
89526,7,20,4,0,0,0,0,0,0,0,0,0,2,0,5,0,1,2,1,5,4
139174,7,35,5,0,0,0,0,0,0,0,0,0,7,0,7,2,5,3,0,5,6
114600,7,16,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,6,0
3544,7,30,5,0,0,0,0,0,0,0,0,0,2,2,6,5,0,3,0,6,6
21990,7,25,3,0,0,0,0,0,0,0,0,0,1,0,3,6,1,3,0,6,5
21418,7,25,3,0,0,0,0,0,0,0,0,0,2,1,5,1,0,4,0,6,6
103595,5,13,3,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,1,4,0
65349,6,16,4,0,0,0,0,0,0,0,0,0,2,0,6,0,0,1,0,3,3
124238,4,15,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,4
89442,7,24,3,0,0,0,0,0,0,0,0,0,3,0,7,1,4,0,0,3,2
216264,6,17,3,0,0,0,0,0,0,0,0,0,2,0,6,0,3,1,0,4,0
198313,9,27,2,0,0,0,0,0,0,0,0,0,1,2,5,3,1,1,5,7,2
115688,7,29,5,0,0,0,0,0,0,0,0,0,5,0,6,3,2,2,0,7,4
197116,8,17,4,0,0,0,0,0,0,0,0,0,2,1,2,0,1,1,0,5,4
24323,7,30,4,0,0,0,0,0,0,0,0,0,3,2,5,3,0,4,0,7,6
104049,8,33,5,0,0,0,0,0,0,0,0,0,3,1,4,2,6,5,0,7,5
196036,7,30,3,0,0,0,0,0,0,0,0,0,5,0,7,2,4,3,0,6,3
115870,7,26,5,0,0,0,0,0,0,0,0,0,5,0,5,1,4,1,0,4,6
249389,7,23,2,0,0,0,0,0,0,0,0,0,3,1,4,3,0,3,0,3,6
5511,7,25,4,0,0,0,0,0,0,0,0,0,5,1,4,1,0,4,0,5,5
90501,7,17,3,0,0,0,0,0,0,0,0,0,1,1,4,0,0,4,0,4,2
24615,9,42,6,0,0,0,0,0,0,0,0,0,4,4,7,7,1,7,0,7,4
10530,6,23,5,0,0,0,0,0,0,0,0,0,4,0,5,2,0,4,0,5,3
44010,9,31,5,0,0,0,0,0,0,0,0,0,3,1,9,2,3,3,0,3,3
42375,8,33,4,0,0,0,0,0,0,0,0,0,0,0,2,2,7,5,4,8,3
37968,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2
47780,8,36,5,0,0,0,0,0,0,0,0,0,7,0,6,4,1,2,0,5,8
56776,9,34,4,0,0,0,0,0,0,0,0,0,2,2,6,2,6,2,0,7,4
257654,7,20,3,0,0,0,0,0,0,0,0,0,0,1,4,1,1,5,0,6,2
24939,9,45,5,0,0,0,0,0,0,0,0,0,6,0,9,5,4,1,1,8,5
78498,9,44,7,0,0,0,0,0,0,0,0,0,5,5,7,5,1,6,0,6,8
115810,9,22,3,0,0,0,0,0,0,0,0,0,5,1,5,2,1,2,0,2,3
22446,8,20,3,0,0,0,0,0,0,0,0,0,1,1,4,0,1,2,0,5,4
53390,7,27,5,0,0,0,0,0,0,0,0,0,3,0,6,0,2,4,0,6,4
169014,10,37,6,0,0,0,0,0,0,0,0,0,4,3,4,4,1,8,1,6,5
242981,7,20,3,0,0,0,0,0,0,0,0,0,1,1,3,3,0,4,0,6,2
15098,10,67,8,0,0,0,0,0,0,0,0,0,5,4,9,7,6,9,8,8,10
151365,6,25,4,0,0,0,0,0,0,0,0,0,0,4,6,3,0,2,0,5,5
127220,8,22,4,0,0,0,0,0,0,0,0,0,3,3,5,1,2,4,0,2,2
201901,8,32,3,0,0,0,0,0,0,0,0,0,2,6,7,4,2,1,0,7,3
154566,8,26,3,0,0,0,0,0,0,0,0,0,2,0,7,2,1,3,0,5,4
5607,5,15,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,4,5
172138,9,30,5,0,0,0,0,0,0,0,0,0,5,4,8,2,2,2,0,4,2
257358,9,34,4,0,0,0,0,0,0,0,0,0,4,1,8,1,7,0,2,6,3
98971,5,14,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,4,2
135910,6,14,2,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,5,2
71720,7,26,6,0,0,0,0,0,0,0,0,0,3,2,6,0,1,4,0,4,6
41081,7,24,4,0,0,0,0,0,0,0,0,0,2,0,5,2,0,3,0,6,5
265946,6,22,3,0,0,0,0,0,0,0,0,0,2,0,6,0,0,3,0,4,3
121554,10,43,5,0,0,0,0,0,0,0,0,0,7,6,9,3,5,2,1,5,3
47402,7,23,4,0,0,0,0,0,0,0,0,0,2,1,5,1,0,4,0,6,4
247278,8,28,5,0,0,0,0,0,0,0,0,0,0,6,3,3,4,1,0,6,4
191217,6,15,2,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,1,2
16809,8,33,5,0,0,0,0,0,0,0,0,0,5,1,5,2,0,7,0,6,5
4239,9,53,7,0,0,0,0,0,0,0,0,0,6,0,9,6,6,6,1,8,7
224441,9,31,5,0,0,0,0,0,0,0,0,0,4,6,7,1,3,2,0,4,2
171923,7,27,5,0,0,0,0,0,0,0,0,0,1,0,6,0,0,5,4,5,6
105124,7,36,6,0,0,0,0,0,0,0,0,0,5,5,5,4,0,6,0,5,6
2504,8,29,3,0,0,0,0,0,0,0,0,0,3,0,4,4,0,2,1,5,8
132877,7,33,5,0,0,0,0,0,0,0,0,0,4,0,7,5,6,0,0,6,4
145403,8,26,4,0,0,0,0,0,0,0,0,0,1,0,5,2,1,3,0,6,5
89315,6,23,6,0,0,0,0,0,0,0,0,0,0,0,6,5,3,3,0,3,3
8173,9,43,6,0,0,0,0,0,0,0,0,0,8,0,7,3,3,5,1,7,5
61138,9,48,6,0,0,0,0,0,0,0,0,0,5,2,8,7,3,7,3,8,5
205595,6,15,3,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,1,1
121270,8,25,4,0,0,0,0,0,0,0,0,0,1,0,4,2,6,1,0,5,5
218177,8,22,2,0,0,0,0,0,0,0,0,0,1,0,7,2,1,5,3,2,0
234093,5,17,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,0,4,3
134902,6,18,3,0,0,0,0,0,0,0,0,0,1,0,2,0,6,1,0,4,4
1402,5,15,3,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,5,4
89652,8,21,4,0,0,0,0,0,0,0,0,0,2,2,5,1,0,1,0,5,4
18402,7,22,5,0,0,0,0,0,0,0,0,0,2,2,6,0,0,4,0,4,3
212442,7,13,2,0,0,0,0,0,0,0,0,0,1,0,6,1,2,1,0,1,1
78184,8,24,4,0,0,0,0,0,0,0,0,0,1,0,6,2,2,4,0,6,2
155914,8,36,3,0,0,0,0,0,0,0,0,0,3,7,7,2,3,5,0,6,3
8464,4,9,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2
11915,9,48,4,0,0,0,0,0,0,0,0,0,4,2,7,5,4,7,2,8,9
140390,8,38,5,0,0,0,0,0,0,0,0,0,5,0,7,6,6,4,0,4,4
13115,8,34,4,0,0,0,0,0,0,0,0,0,3,1,7,7,1,6,0,5,4
89325,10,44,6,0,0,0,0,0,0,0,0,0,5,3,8,7,2,5,2,6,5
119932,7,32,6,0,0,0,0,0,0,0,0,0,3,0,6,3,4,5,0,7,4
259256,9,28,2,0,0,0,0,0,0,0,0,0,2,5,4,1,3,1,0,7,3
93959,8,25,3,0,0,0,0,0,0,0,0,0,3,1,5,3,3,4,0,4,2
199599,5,14,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,3,5
170877,8,24,3,0,0,0,0,0,0,0,0,0,3,1,4,2,1,4,0,7,2
115263,8,26,4,0,0,0,0,0,0,0,0,0,3,0,7,0,5,2,0,5,3
254874,8,31,3,0,0,0,0,0,0,0,0,0,1,5,8,4,0,3,0,5,3
194637,6,21,5,0,0,0,0,0,0,0,0,0,5,0,3,5,0,1,0,4,3
234163,5,14,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,1,0
13547,7,24,4,0,0,0,0,0,0,0,0,0,3,1,7,0,3,3,0,5,2
88752,9,33,4,0,0,0,0,0,0,0,0,0,2,2,7,5,1,3,0,6,6
103713,6,17,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,5,3
266112,9,27,3,0,0,0,0,0,0,0,0,0,1,3,6,1,6,2,0,5,1
157048,8,26,5,0,0,0,0,0,0,0,0,0,4,0,7,2,4,0,0,4,3
112941,8,29,4,0,0,0,0,0,0,0,0,0,2,5,6,3,3,2,0,5,3
123495,7,20,4,0,0,0,0,0,0,0,0,0,1,0,5,3,0,5,1,4,1
32945,8,34,6,0,0,0,0,0,0,0,0,0,4,0,7,4,3,3,0,7,5
5948,7,33,5,0,0,0,0,0,0,0,0,0,5,0,6,5,0,3,0,7,6
27836,5,17,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,0,2,5
231609,7,20,4,0,0,0,0,0,0,0,0,0,3,5,5,0,1,2,0,4,0
108848,7,20,2,0,0,0,0,0,0,0,0,0,1,0,5,1,7,2,2,2,0
51288,8,36,5,0,0,0,0,0,0,0,0,0,8,6,5,2,1,2,0,7,5
31009,7,23,3,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,3,3,5
185935,9,26,5,0,0,0,0,0,0,0,0,0,1,1,8,1,3,2,0,4,3
218744,8,25,3,0,0,0,0,0,0,0,0,0,5,0,7,1,3,1,0,4,3
12872,8,23,3,0,0,0,0,0,0,0,0,0,1,0,4,3,0,4,1,7,1
118798,6,16,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,4,3
43495,8,36,6,0,0,0,0,0,0,0,0,0,2,5,7,5,2,5,0,5,5
203272,6,20,3,0,0,0,0,0,0,0,0,0,2,0,6,1,0,2,0,5,4
82754,8,35,7,0,0,0,0,0,0,0,0,0,4,2,4,5,0,6,0,6,7
128959,9,40,4,0,0,0,0,0,0,0,0,0,3,5,8,3,3,4,0,6,5
86904,7,21,3,0,0,0,0,0,0,0,0,0,3,0,3,1,0,2,4,3,5
78564,8,26,4,0,0,0,0,0,0,0,0,0,3,2,7,1,1,3,0,3,6
56351,8,34,3,0,0,0,0,0,0,0,0,0,2,0,8,3,7,4,0,4,3
125255,9,34,5,0,0,0,0,0,0,0,0,0,3,1,5,7,2,4,0,7,4
70461,6,13,1,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,2,0
43391,8,39,4,0,0,0,0,0,0,0,0,0,5,4,8,3,0,3,0,7,3
1623,9,32,5,0,0,0,0,0,0,0,0,0,7,1,4,2,2,2,0,8,4
213103,9,31,4,0,0,0,0,0,0,0,0,0,1,6,6,4,1,2,0,6,4
6845,9,46,7,0,0,0,0,0,0,0,0,0,4,6,9,5,5,3,0,6,7
53057,9,31,5,0,0,0,0,0,0,0,0,0,3,3,7,5,0,3,1,3,5
106453,7,30,5,0,0,0,0,0,0,0,0,0,3,5,5,1,0,4,0,7,5
75507,8,33,5,0,0,0,0,0,0,0,0,0,3,0,5,5,2,4,1,8,5
135822,6,18,3,0,0,0,0,0,0,0,0,0,3,0,4,1,0,3,0,6,1
235091,7,22,5,0,0,0,0,0,0,0,0,0,1,0,6,0,2,3,0,5,4
4876,9,48,8,0,0,0,0,0,0,0,0,0,4,0,5,6,6,6,2,8,8
211560,5,9,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,3
121464,8,21,2,0,0,0,0,0,0,0,0,0,2,1,5,1,0,5,0,4,2
1988,7,23,2,0,0,0,0,0,0,0,0,0,5,0,6,2,1,1,0,5,3
126674,9,31,4,0,0,0,0,0,0,0,0,0,1,3,3,4,1,5,2,8,4
76820,9,39,5,0,0,0,0,0,0,0,0,0,8,0,6,2,6,4,1,6,5
10521,7,24,5,0,0,0,0,0,0,0,0,0,4,0,6,2,0,2,0,4,5
106573,7,26,4,0,0,0,0,0,0,0,0,0,3,1,7,3,0,3,0,5,4
112206,8,37,6,0,0,0,0,0,0,0,0,0,5,1,8,4,4,6,0,4,5
204298,8,25,3,0,0,0,0,0,0,0,0,0,3,1,6,4,1,2,0,6,2
85007,8,21,2,0,0,0,0,0,0,0,0,0,3,1,6,0,1,1,0,6,1
2978,10,48,5,0,0,0,0,0,0,0,0,0,8,4,7,3,3,4,1,8,9
9111,9,60,7,0,0,0,0,0,0,0,0,0,7,0,9,6,7,7,7,7,8
168665,7,24,3,0,0,0,0,0,0,0,0,0,0,0,6,5,2,4,0,3,2
123988,7,25,5,0,0,0,0,0,0,0,0,0,3,0,7,2,1,3,0,5,4
110957,6,16,2,0,0,0,0,0,0,0,0,0,2,0,5,1,0,2,0,5,1
249567,7,24,5,0,0,0,0,0,0,0,0,0,4,0,4,0,2,4,0,6,3
8490,7,23,4,0,0,0,0,0,0,0,0,0,2,0,5,2,0,4,1,5,4
55371,9,44,6,0,0,0,0,0,0,0,0,0,5,0,9,6,7,2,1,7,5
179735,9,19,2,0,0,0,0,0,0,0,0,0,1,2,2,6,1,1,0,2,3
226016,7,14,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,5,2
92882,9,39,5,0,0,0,0,0,0,0,0,0,4,2,5,2,2,3,0,9,5
6147,7,24,4,0,0,0,0,0,0,0,0,0,3,0,4,4,1,0,0,5,6
3955,8,30,4,0,0,0,0,0,0,0,0,0,5,0,4,1,1,4,0,7,6
68446,6,18,4,0,0,0,0,0,0,0,0,0,0,4,5,0,3,4,0,1,1
3364,7,17,2,0,0,0,0,0,0,0,0,0,1,1,2,3,0,2,0,6,2
246876,5,16,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,0,4,3
33557,9,42,5,0,0,0,0,0,0,0,0,0,3,2,5,5,0,8,2,8,6
19071,8,33,2,0,0,0,0,0,0,0,0,0,3,0,7,3,0,4,2,7,5
24045,9,52,7,0,0,0,0,0,0,0,0,0,9,4,8,4,4,7,0,8,5
60830,7,18,2,0,0,0,0,0,0,0,0,0,2,0,4,1,1,1,0,7,2
69723,9,36,5,0,0,0,0,0,0,0,0,0,7,0,7,3,2,4,0,8,3
149607,8,22,3,0,0,0,0,0,0,0,0,0,1,0,5,2,4,1,0,6,2
2108,7,25,5,0,0,0,0,0,0,0,0,0,4,2,5,2,0,1,0,5,6
68427,8,25,4,0,0,0,0,0,0,0,0,0,1,2,4,1,0,3,0,6,5
145144,8,26,5,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,1,6,5
113557,7,16,2,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,1,2,1
220441,7,20,2,0,0,0,0,0,0,0,0,0,2,1,2,1,0,5,0,7,2
90407,7,22,4,0,0,0,0,0,0,0,0,0,1,0,4,1,1,6,0,5,4
155118,8,36,4,0,0,0,0,0,0,0,0,0,3,1,6,3,6,7,0,7,3
252814,8,23,5,0,0,0,0,0,0,0,0,0,3,1,3,1,1,3,0,6,5
164172,8,27,5,0,0,0,0,0,0,0,0,0,4,0,6,1,4,5,0,5,1
164380,6,13,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,0,3,1
137464,8,28,5,0,0,0,0,0,0,0,0,0,1,3,8,1,0,4,0,6,1
237665,8,25,4,0,0,0,0,0,0,0,0,0,3,1,5,1,1,6,0,4,4
132971,6,14,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,4,1
232144,8,30,5,0,0,0,0,0,0,0,0,0,3,1,6,6,2,4,0,5,3
29462,8,30,3,0,0,0,0,0,0,0,0,0,5,0,7,2,4,2,0,4,5
178368,8,30,1,0,0,0,0,0,0,0,0,0,2,0,8,4,4,3,0,3,3
89122,8,24,4,0,0,0,0,0,0,0,0,0,2,0,6,1,1,4,0,4,5
239386,7,19,1,0,0,0,0,0,0,0,0,0,2,0,3,1,2,2,0,7,2
173192,7,33,5,0,0,0,0,0,0,0,0,0,6,6,5,5,0,1,0,4,6
4402,10,71,8,0,0,0,0,0,0,0,0,0,6,7,10,9,6,7,5,9,5
138623,5,21,4,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,4,4
848,10,63,6,0,0,0,0,0,0,0,0,0,7,5,9,7,7,6,1,8,9
32094,9,37,5,0,0,0,0,0,0,0,0,0,3,0,6,4,3,3,1,8,3
84059,10,38,4,0,0,0,0,0,0,0,0,0,5,1,9,2,3,5,1,4,4
164870,6,16,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,1,0,2,1
138926,6,22,3,0,0,0,0,0,0,0,0,0,0,2,5,0,2,6,0,5,2
34229,9,39,4,0,0,0,0,0,0,0,0,0,2,0,7,4,1,6,2,7,7
192172,7,22,3,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0,6,4
264306,5,13,3,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,4,2
437,9,37,6,0,0,0,0,0,0,0,0,0,2,6,7,2,4,1,0,6,8
574,8,27,2,0,0,0,0,0,0,0,0,0,5,0,7,1,3,1,0,4,3
210825,7,20,3,0,0,0,0,0,0,0,0,0,1,1,6,0,2,4,0,4,2
8876,5,19,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,4,5
123153,8,24,4,0,0,0,0,0,0,0,0,0,2,0,5,0,2,2,0,6,5
121082,9,34,6,0,0,0,0,0,0,0,0,0,4,3,7,2,5,3,1,6,3
46106,8,25,3,0,0,0,0,0,0,0,0,0,2,2,6,1,0,1,0,7,5
204187,5,14,3,0,0,0,0,0,0,0,0,0,2,0,5,0,3,1,0,3,0
2746,8,46,5,0,0,0,0,0,0,0,0,0,4,3,8,3,7,6,0,7,8
221440,6,10,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,3,0,1,1
77808,8,37,5,0,0,0,0,0,0,0,0,0,2,5,5,3,0,7,0,8,6
912,8,45,7,0,0,0,0,0,0,0,0,0,6,7,6,4,1,6,0,8,7
100822,9,42,7,0,0,0,0,0,0,0,0,0,2,7,7,6,5,4,0,5,2
158687,6,17,3,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1,0,4,4
