user_id,place_id,datetime,timezone,lat,lon,cluster_id,sampled_count,planning_area,category
82433,4f004859d3e364d5fcca30a7,Sat Nov 17 10:53:53 +0000 2012,480,1.353081,103.876632,17,2,SERANGOON,Korean Restaurant
96121,4ee84b8e7ee5681f658e2c78,Sat Nov 17 13:28:38 +0000 2012,480,1.281639,103.845501,17,-1,OUTRAM,Cocktail Bar
156235,4dfa73b1b0fb0401c7f85ec5,Sat Nov 17 18:39:31 +0000 2012,480,1.332058,103.940149,17,-1,BEDOK,Coffee Shop
265946,4bd9734511dcc92808c5f933,Sun Nov 18 10:12:50 +0000 2012,480,1.332018,103.847732,17,1,TOA PAYOH,Bookstore
82433,4ee453f54901416369c1bd44,Tue Nov 20 07:10:30 +0000 2012,480,1.334746,103.888688,17,0,HOUGANG,Japanese Restaurant
82433,4b696a42f964a52089a12be3,Tue Nov 20 09:30:22 +0000 2012,480,1.372154,103.950148,17,1,PASIR RIS,Caf
4860,4d8c4ae25bd6f04df1f7e228,Tue Nov 20 10:26:49 +0000 2012,480,1.301036,103.840976,17,-1,ORCHARD,Dentist's Office
9165,4f6b79eee4b08d2f3eeafe83,Wed Nov 21 07:36:48 +0000 2012,480,1.307279,103.93637,17,1,BEDOK,Beach
96121,4bf2a06377b4c92870766a1c,Wed Nov 21 11:33:26 +0000 2012,480,1.303255,103.861252,17,-1,ROCHOR,Malaysian Restaurant
104079,50a397d4e4b0b66c17b33aaf,Fri Nov 23 12:22:30 +0000 2012,480,1.345438,103.983139,17,0,CHANGI,Airport Terminal
20385,4c75212666be6dcbb474bf0f,Sun Nov 25 09:24:55 +0000 2012,480,1.294656,103.850685,17,1,MUSEUM,Bar
238886,4e58e4c745dd7055928e5fa5,Sun Nov 25 09:25:33 +0000 2012,480,1.30195,103.906217,17,-3,MARINE PARADE,Chinese Restaurant
6147,4b058810f964a52036af22e3,Sat Dec 01 18:58:36 +0000 2012,480,1.289626,103.853835,17,-1,DOWNTOWN CORE,Park
117522,4ddc773752b177ff2e6e72df,Sun Dec 02 04:12:27 +0000 2012,480,1.347514,103.930773,17,3,TAMPINES,College Theater
127220,50bb2fb9e4b0c78358f16aa9,Sun Dec 02 10:39:05 +0000 2012,480,1.280213,103.833935,17,0,BUKIT MERAH,Hospital
848,4e4de49bd22daf51d260e573,Tue Dec 04 04:51:27 +0000 2012,480,1.332593,103.887729,17,0,GEYLANG,French Restaurant
848,4daf915e4b22d9b3bcc52e30,Tue Dec 04 06:12:20 +0000 2012,480,1.336893,103.88828,17,0,HOUGANG,Candy Store
9165,4c7222cf376da0936bb2a5c6,Tue Dec 04 06:39:36 +0000 2012,480,1.346059,103.938405,17,-1,TAMPINES,Medical Center
9165,4f0333489adffb90d0283882,Wed Dec 05 02:34:01 +0000 2012,480,1.373962,103.888643,17,1,HOUGANG,College Cafeteria
848,4efa60869adf7bbf8b3c6bd1,Wed Dec 05 04:37:43 +0000 2012,480,1.336022,103.88802,17,0,HOUGANG,Pizza Place
127220,4b363fe7f964a5209d3125e3,Wed Dec 05 16:04:56 +0000 2012,480,1.313005,103.926881,17,-1,BEDOK,Restaurant
127220,4b90fabef964a520629d33e3,Fri Dec 07 08:31:06 +0000 2012,480,1.30228,103.853082,17,0,ROCHOR,Fast Food Restaurant
848,4ea2a7d7d3e32e68680f57a2,Fri Dec 07 11:23:51 +0000 2012,480,1.352381,103.941508,17,1,TAMPINES,Japanese Restaurant
848,4c7d0daaa141b1f731c26c79,Fri Dec 07 14:01:36 +0000 2012,480,1.353506,103.949559,17,1,TAMPINES,Park
9165,50c302bae4b0e2b40b981ec2,Sat Dec 08 09:05:45 +0000 2012,480,1.263521,103.822965,17,0,BUKIT MERAH,Caf
6147,4b20c0b7f964a5206a3424e3,Sat Dec 08 09:19:28 +0000 2012,480,1.285699,103.854118,17,2,DOWNTOWN CORE,Plaza
848,4cd3f44104c2236a3418d0c7,Sat Dec 08 15:06:28 +0000 2012,480,1.354424,103.949797,17,-1,TAMPINES,Chinese Restaurant
848,4c416888d691c9b635c58c0a,Sun Dec 09 04:39:53 +0000 2012,480,1.306267,103.905607,17,0,MARINE PARADE,Snack Place
848,501cd4a0e4b0ccb680f6eeef,Sun Dec 09 10:15:44 +0000 2012,480,1.305736,103.903685,17,0,MARINE PARADE,Caf
848,4f264444e4b0020c3098c992,Sun Dec 09 12:53:56 +0000 2012,480,1.305816,103.90492,17,-2,MARINE PARADE,Caf
848,5073869ee4b095d9254beef6,Sun Dec 09 13:45:21 +0000 2012,480,1.353569,103.944279,17,0,TAMPINES,Caf
848,4d572a20a747b60c8725322b,Sun Dec 09 14:15:22 +0000 2012,480,1.354434,103.949809,17,0,TAMPINES,Temple
848,4f6c9de37beb467b5c03ec66,Mon Dec 10 06:05:42 +0000 2012,480,1.303311,103.834869,17,1,ORCHARD,Accessories Store
848,4b8c96fcf964a52099d732e3,Mon Dec 10 07:21:27 +0000 2012,480,1.299035,103.855488,17,1,DOWNTOWN CORE,Chinese Restaurant
848,4c3d9f257d00d13a1a703a50,Tue Dec 11 05:39:58 +0000 2012,480,1.306062,103.90488,17,0,MARINE PARADE,Food Court
848,4ee3391b77c8e89316ec9fa9,Tue Dec 11 05:53:16 +0000 2012,480,1.307904,103.904342,17,0,MARINE PARADE,Beer Garden
848,4badfee5f964a52018793be3,Tue Dec 11 14:49:36 +0000 2012,480,1.354374,103.943656,17,2,TAMPINES,Fast Food Restaurant
848,50c8b0cae4b01048fe360a11,Wed Dec 12 16:48:17 +0000 2012,480,1.353689,103.950318,17,0,TAMPINES,Spa / Massage
848,50c8b32be4b0b162a5d158b9,Wed Dec 12 17:07:03 +0000 2012,480,1.353685,103.950296,17,2,TAMPINES,Video Store
848,50c8afa3e4b0edda9489c3fd,Wed Dec 12 17:09:25 +0000 2012,480,1.353689,103.950296,17,0,TAMPINES,Smoke Shop
848,50c8b425e4b02705426b0503,Thu Dec 13 01:42:06 +0000 2012,480,1.353685,103.950301,17,-2,TAMPINES,Toy / Game Store
848,4ed9eb4e8231efe38ecea9fb,Thu Dec 13 10:32:40 +0000 2012,480,1.30561,103.904812,17,2,MARINE PARADE,Shoe Store
848,50c8aeaae4b0f5610d9c319e,Thu Dec 13 15:41:18 +0000 2012,480,1.353721,103.950256,17,0,TAMPINES,Gym
848,50c8b1b6e4b0084928235906,Thu Dec 13 18:55:07 +0000 2012,480,1.353685,103.950296,17,2,TAMPINES,Restaurant
848,50ca26abe4b0602e2452e596,Thu Dec 13 19:04:27 +0000 2012,480,1.353685,103.95033,17,-1,TAMPINES,Video Game Store
848,50ca2ab6e4b0c36b856ae38e,Fri Dec 14 11:51:55 +0000 2012,480,1.353694,103.950296,17,-1,TAMPINES,Nightclub
848,50ca279ee4b073809e7162aa,Fri Dec 14 12:17:11 +0000 2012,480,1.353689,103.950284,17,1,TAMPINES,Military Base
848,4cd0303fcc8395217f0c0a98,Fri Dec 14 12:24:51 +0000 2012,480,1.354438,103.949826,17,1,TAMPINES,Playground
848,4f1e6d6fe4b00eb69c4b499c,Fri Dec 14 12:37:08 +0000 2012,480,1.353739,103.953344,17,0,TAMPINES,Convenience Store
848,4f00065fe5faf2869bfb4915,Fri Dec 14 12:40:11 +0000 2012,480,1.354433,103.949809,17,-2,TAMPINES,Fried Chicken Joint
848,4f655f94e4b0bca463281dc3,Fri Dec 14 13:02:48 +0000 2012,480,1.354337,103.94982,17,0,TAMPINES,Chinese Restaurant
848,50ca25cfe4b0ae82121e81b1,Fri Dec 14 16:16:07 +0000 2012,480,1.353703,103.950301,17,-1,TAMPINES,Rest Area
226221,4f378174e4b0b0eb8d454f0f,Sat Dec 15 05:36:53 +0000 2012,480,1.296062,103.866763,17,1,KALLANG,Deli / Bodega
226221,5030d343e4b0b5041014db52,Sat Dec 15 05:37:09 +0000 2012,480,1.296129,103.865844,17,0,KALLANG,Indian Restaurant
848,4ca2e102f88a95215210a549,Sat Dec 15 10:19:30 +0000 2012,480,1.305994,103.904965,17,0,MARINE PARADE,Bakery
848,50c8ad24e4b032ee28fd7e31,Sat Dec 15 16:19:08 +0000 2012,480,1.353657,103.950301,17,0,TAMPINES,College Gym
9165,4bc047a72a89ef3b7e57f088,Sun Dec 16 04:39:07 +0000 2012,480,1.3535,103.871258,17,0,SERANGOON,Clothing Store
12517,4ba762cef964a520cf8f39e3,Tue Dec 18 06:14:29 +0000 2012,480,1.375734,103.956199,17,0,PASIR RIS,Arcade
9165,4e05ba55c65b5bf27784b43d,Tue Dec 18 07:51:45 +0000 2012,480,1.307174,103.934577,17,1,BEDOK,Food Truck
848,4b715234f964a52005412de3,Tue Dec 18 08:24:50 +0000 2012,480,1.307419,103.832984,17,1,ORCHARD,Fried Chicken Joint
226221,4ef17ea829c2b766e29fa74b,Wed Dec 19 05:29:19 +0000 2012,480,1.273751,103.80136,17,0,QUEENSTOWN,Coffee Shop
82433,4b8a29d3f964a520696232e3,Wed Dec 19 12:08:55 +0000 2012,480,1.304801,103.831473,17,1,ORCHARD,Boutique
12517,4d4fbf9c3062a1cdc17c55a3,Fri Dec 21 09:43:24 +0000 2012,480,1.354062,103.945276,17,1,TAMPINES,Bookstore
12517,4bfa89408d30d13a00b50318,Sat Dec 22 02:28:14 +0000 2012,480,1.362863,103.963108,17,1,PASIR RIS,Bus Line
848,4eedd90a29c28028df3fb0b3,Sat Dec 22 04:13:10 +0000 2012,480,1.305688,103.904886,17,0,MARINE PARADE,Bakery
265946,508f8580e4b07b9c2cebf8f8,Sat Dec 22 10:33:09 +0000 2012,480,1.299456,103.844986,17,0,MUSEUM,Caf
848,4ee8582577c83054d89aaaf4,Sat Dec 22 10:40:14 +0000 2012,480,1.305762,103.905067,17,1,MARINE PARADE,Electronics Store
127220,4bc9bbb2b6c49c7444d78e91,Thu Dec 27 12:27:47 +0000 2012,480,1.325773,103.929849,17,-1,BEDOK,Karaoke Bar
4860,4dbad51793a08f9274946817,Thu Dec 27 13:57:24 +0000 2012,480,1.311811,103.794337,17,0,QUEENSTOWN,Whisky Bar
117522,4b9f733bf964a520762337e3,Sat Dec 29 09:28:46 +0000 2012,480,1.298936,103.855948,17,0,DOWNTOWN CORE,Korean Restaurant
848,4fc9b739e4b030416a612d22,Sun Dec 30 07:27:46 +0000 2012,480,1.301928,103.876832,17,0,KALLANG,American Restaurant
160042,4c90a59d160ea093d70bd8fc,Mon Dec 31 07:59:33 +0000 2012,480,1.331496,103.889249,17,1,GEYLANG,Caf
104079,4c502b5e2a73c92856fd0ad2,Mon Dec 31 10:22:33 +0000 2012,480,1.297557,103.857587,17,1,DOWNTOWN CORE,Restaurant
174465,4be791aaee96c928eb2dfdbf,Mon Dec 31 11:12:54 +0000 2012,480,1.321139,103.844104,17,0,NOVENA,Tea Room
20385,4b72318bf964a52062732de3,Mon Dec 31 12:00:45 +0000 2012,480,1.295542,103.85845,17,-1,DOWNTOWN CORE,Japanese Restaurant
848,50a784ace4b041c0652a1f03,Mon Dec 31 12:14:58 +0000 2012,480,1.29005,103.854939,17,-3,DOWNTOWN CORE,Concert Hall
848,4bee635d3686c9b69d78246e,Tue Jan 01 09:53:20 +0000 2013,480,1.353776,103.952891,17,2,TAMPINES,Salon / Barbershop
9165,4f960606e4b0f619973812b3,Wed Jan 02 05:37:39 +0000 2013,480,1.37394,103.88882,17,0,HOUGANG,College Theater
848,4c3025c5a0ced13a21d8116e,Wed Jan 02 11:01:01 +0000 2013,480,1.288905,103.837304,17,-1,SINGAPORE RIVER,Chinese Restaurant
848,4cfa4d757f2db1f7b89026d4,Thu Jan 03 06:07:35 +0000 2013,480,1.303798,103.83325,17,3,ORCHARD,Snack Place
4860,4e733f8e7d8b051837d9585d,Fri Jan 04 16:25:28 +0000 2013,480,1.354533,103.98952,17,-1,CHANGI,Cosmetics Shop
848,4ca593c797c8a1cdc83468a5,Sat Jan 05 04:54:27 +0000 2013,480,1.293573,103.853111,17,2,DOWNTOWN CORE,Dessert Shop
76341,50e80640e4b0c5df2cf79e6e,Sat Jan 05 10:54:11 +0000 2013,480,1.308692,103.857307,17,0,KALLANG,Vegetarian / Vegan Restaurant
848,4cdfbb5e70bba1cd1d9368c4,Sat Jan 05 15:09:39 +0000 2013,480,1.353974,103.949605,17,-1,TAMPINES,College Gym
238886,4c458c20dd1f2d7f984f81f9,Sun Jan 06 04:28:31 +0000 2013,480,1.283742,103.842643,17,0,OUTRAM,General Travel
848,4e85d0d6b803a5a794b09dbf,Tue Jan 08 07:53:33 +0000 2013,480,1.299543,103.855392,17,1,DOWNTOWN CORE,Ice Cream Shop
20385,4b7fd15cf964a5201a3f30e3,Tue Jan 08 11:20:40 +0000 2013,480,1.311261,103.788853,17,-3,QUEENSTOWN,Seafood Restaurant
22608,4c198be86a21c9b642d4ca97,Sat Jan 12 13:03:44 +0000 2013,480,1.372696,103.895343,17,1,HOUGANG,Pet Store
9165,4c675db0e75ac928429cfada,Sun Jan 13 06:41:12 +0000 2013,480,1.305672,103.931866,17,3,BEDOK,Water Park
9165,4c7c7141a141b1f751566b79,Sun Jan 13 06:43:58 +0000 2013,480,1.309147,103.942208,17,-1,BEDOK,Beach
265946,50efa64ce4b02b95d6707ba2,Thu Jan 17 11:42:58 +0000 2013,480,1.301224,103.838527,17,0,ORCHARD,Fried Chicken Joint
9165,4f1f6f53e4b0a6dc4f649467,Mon Jan 21 07:21:52 +0000 2013,480,1.373432,103.889034,17,2,HOUGANG,Factory
9165,50fced0de4b0ff3fd2b2b951,Mon Jan 21 07:24:06 +0000 2013,480,1.372851,103.889226,17,2,HOUGANG,College Technology Building
848,4ccba40297d0224b7cde5ab8,Mon Jan 21 10:10:17 +0000 2013,480,1.352432,103.945119,17,-2,TAMPINES,Bookstore
848,4d6a67574c463704a6baafb3,Thu Jan 24 17:45:51 +0000 2013,480,1.301468,103.915039,17,-1,MARINE PARADE,Other Nightlife
265946,4c20b1c08082d13a7d00f82a,Fri Jan 25 11:56:12 +0000 2013,480,1.303211,103.834802,17,-2,ORCHARD,Thai Restaurant
265946,4f23bddbe4b067a326189f98,Fri Jan 25 14:00:38 +0000 2013,480,1.303667,103.834796,17,0,ORCHARD,Dessert Shop
174465,4e00b2bb1838cb6a1acb70d3,Fri Jan 25 14:38:01 +0000 2013,480,1.331804,103.938557,17,0,BEDOK,Diner
848,4bf2197c78cec9285630bb86,Sat Jan 26 10:55:35 +0000 2013,480,1.332595,103.884676,17,-1,TOA PAYOH,Asian Restaurant
848,4b8f27bef964a5207d4b33e3,Sat Jan 26 12:29:39 +0000 2013,480,1.352695,103.953238,17,0,TAMPINES,Department Store
265946,4de87f17e4cd157353f80e28,Mon Jan 28 10:29:57 +0000 2013,480,1.304685,103.832002,17,0,ORCHARD,Fried Chicken Joint
265946,4b05880af964a520a9ad22e3,Mon Jan 28 11:04:46 +0000 2013,480,1.292064,103.850172,17,0,DOWNTOWN CORE,Hotel
20385,4b5b000cf964a52021de28e3,Tue Jan 29 13:06:04 +0000 2013,480,1.310936,103.794939,17,0,QUEENSTOWN,Coffee Shop
848,4dd73e15c65bee535aae5622,Thu Jan 31 09:16:41 +0000 2013,480,1.298393,103.855866,17,-2,DOWNTOWN CORE,Food
12517,4fa2553ae4b072b68570ebee,Fri Feb 01 06:46:20 +0000 2013,480,1.36383,103.963231,17,3,PASIR RIS,Bus Line
238886,4b24ee09f964a520936a24e3,Sat Feb 02 08:26:55 +0000 2013,480,1.306954,103.906432,17,0,MARINE PARADE,Chinese Restaurant
238886,4b6e87acf964a520d2c02ce3,Sat Feb 02 09:12:04 +0000 2013,480,1.305706,103.904875,17,1,MARINE PARADE,Dessert Shop
848,4bd042389854d13ac653f74d,Sat Feb 02 11:51:28 +0000 2013,480,1.288017,103.835392,17,0,SINGAPORE RIVER,Karaoke Bar
26711,4d3d7abe84d46ea8c3ba065d,Sun Feb 03 18:06:34 +0000 2013,480,1.396819,103.910274,17,1,PUNGGOL,Roof Deck
848,4df0b388e4cdfec0ed2e79e8,Tue Feb 05 19:52:52 +0000 2013,480,1.327423,103.867696,17,0,KALLANG,Coffee Shop
848,4bcd25ee0687ef3bfb9de0cc,Wed Feb 06 20:16:17 +0000 2013,480,1.358067,103.950352,17,1,TAMPINES,Coffee Shop
6147,4b223794f964a520784424e3,Fri Feb 08 06:36:22 +0000 2013,480,1.265466,103.822116,17,0,BUKIT MERAH,Asian Restaurant
848,502d8057e4b00d67edb13608,Sun Feb 10 16:30:29 +0000 2013,480,1.37195,103.893695,17,2,HOUGANG,Fast Food Restaurant
848,50c8b280e4b034eff746eb8b,Mon Feb 11 22:30:55 +0000 2013,480,1.353025,103.950426,17,3,TAMPINES,Video Game Store
238886,4eec76925c5c794ad0f51d36,Tue Feb 12 03:40:19 +0000 2013,480,1.305665,103.90488,17,-2,MARINE PARADE,Chinese Restaurant
160042,4f1ab284e4b0817d3be2c18a,Tue Feb 12 08:30:46 +0000 2013,480,1.356054,103.986176,17,1,CHANGI,Malaysian Restaurant
57025,4e22c0451838712abe800885,Wed Feb 13 04:24:14 +0000 2013,480,1.28422,103.846614,17,2,OUTRAM,Chinese Restaurant
848,4b5d2591f964a520805429e3,Wed Feb 13 10:58:46 +0000 2013,480,1.284753,103.835116,17,2,OUTRAM,Asian Restaurant
265946,4da51ad04df00f31b17613cc,Wed Feb 13 12:27:23 +0000 2013,480,1.251861,103.817735,17,3,SOUTHERN ISLANDS,Theme Park Ride / Attraction
238886,4c934a53332c37044c368f64,Sat Feb 16 09:09:12 +0000 2013,480,1.277908,103.844307,17,3,OUTRAM,Korean Restaurant
226221,4ff0299ae4b05815846637b1,Sat Feb 16 12:02:53 +0000 2013,480,1.282106,103.86401,17,0,MARINA SOUTH,Garden
9165,4c04e1569a7920a127c8d179,Sat Feb 16 14:19:15 +0000 2013,480,1.304259,103.907695,17,-1,MARINE PARADE,Bus Station
226221,4bf894a38d30d13a9a140118,Sun Feb 17 07:39:36 +0000 2013,480,1.294339,103.85811,17,0,DOWNTOWN CORE,General Travel
26711,4c2afd1c77cfe21e9ad1b3f1,Sun Feb 17 10:25:08 +0000 2013,480,1.303046,103.834847,17,-1,ORCHARD,Cosmetics Shop
848,4c41bff3520fa5937709caac,Mon Feb 18 19:32:42 +0000 2013,480,1.324087,103.851419,17,2,NOVENA,Chinese Restaurant
127220,4b906bbcf964a5206d8933e3,Tue Feb 19 06:06:02 +0000 2013,480,1.333989,103.893027,17,1,GEYLANG,Fire Station
6147,4cb191cdaef16dcb4986ba54,Thu Feb 28 09:07:16 +0000 2013,480,1.381036,103.956719,17,1,PASIR RIS,Beach
22608,4ddfb12ad4c0935ddd61f150,Fri Mar 01 10:20:23 +0000 2013,480,1.372216,103.897651,17,1,HOUGANG,Bus Station
22608,4e48d62e7d8b91a065ade764,Fri Mar 01 10:34:49 +0000 2013,480,1.358465,103.883031,17,0,HOUGANG,Travel & Transport
57025,4c1cb572b306c928263f64b7,Mon Mar 04 14:18:50 +0000 2013,480,1.298379,103.856185,17,-1,DOWNTOWN CORE,Bar
848,4cdbb9204006a143b22cdab2,Tue Mar 05 09:48:09 +0000 2013,480,1.340053,103.950783,17,-1,TAMPINES,Hospital
20385,4bf3785bcad2c9280fe39a99,Tue Mar 05 11:09:35 +0000 2013,480,1.30757,103.833239,17,-1,ORCHARD,Japanese Restaurant
9165,50f9e3c1e4b0870da0b80154,Wed Mar 06 01:20:47 +0000 2013,480,1.373262,103.88866,17,0,HOUGANG,Music School
22608,4c826a012f1c236a31e43843,Wed Mar 06 07:35:06 +0000 2013,480,1.368464,103.89391,17,0,HOUGANG,Bus Station
20385,4b925288f964a5201af233e3,Wed Mar 06 11:36:48 +0000 2013,480,1.311098,103.795118,17,0,QUEENSTOWN,Food Court
848,4dce9dd2e4cd130e166af879,Fri Mar 08 19:52:26 +0000 2013,480,1.351994,103.953562,17,0,TAMPINES,Cafeteria
241179,4e75e49c315188bfdc8104fb,Sat Mar 09 18:17:32 +0000 2013,480,1.291932,103.842698,17,2,SINGAPORE RIVER,Restaurant
96121,4d6473843384a0938a4c9c3c,Mon Mar 11 09:49:11 +0000 2013,480,1.282761,103.861141,17,1,MARINA SOUTH,Bridge
22608,4d9eb5c1925f236a795f3f44,Tue Mar 12 08:53:15 +0000 2013,480,1.295797,103.81577,17,-2,QUEENSTOWN,Government Building
22608,4d0aabd46aa054813fbbe5aa,Tue Mar 12 09:55:01 +0000 2013,480,1.294027,103.816025,17,0,BUKIT MERAH,Bus Station
22608,4d020e2037caa1cd48fce147,Tue Mar 12 11:52:37 +0000 2013,480,1.300105,103.84213,17,-1,ORCHARD,Bus Line
9165,50ef8aaee4b0401f3bcf4b46,Thu Mar 14 08:17:54 +0000 2013,480,1.373871,103.888479,17,-3,HOUGANG,High School
22608,4b60141df964a52026d529e3,Thu Mar 14 13:13:36 +0000 2013,480,1.371475,103.894267,17,1,HOUGANG,Mall
22608,4f509296e4b0a3428a48fa80,Thu Mar 14 13:28:07 +0000 2013,480,1.312753,103.85597,17,-1,KALLANG,Bus Line
22608,4c6d2fdef2846dcb1fd364e9,Fri Mar 15 09:52:02 +0000 2013,480,1.353795,103.872766,17,-2,SERANGOON,Bus Line
22608,506a8dede4b01dffe93cb013,Fri Mar 15 14:07:44 +0000 2013,480,1.365759,103.897746,17,0,HOUGANG,Bus Line
4860,4fec4706e4b0d7135b6315ed,Fri Mar 15 17:01:07 +0000 2013,480,1.287045,103.849544,17,1,SINGAPORE RIVER,Spanish Restaurant
20385,51431427e4b0145fcbdfc49e,Sat Mar 16 08:42:39 +0000 2013,480,1.263342,103.821782,17,1,BUKIT MERAH,Military Base
12517,4b7a062ef964a520891f2fe3,Sun Mar 17 03:44:37 +0000 2013,480,1.326727,103.950652,17,-2,BEDOK,Temple
12517,4e7a8f00e4cdbfa8f55111c5,Sun Mar 17 03:57:43 +0000 2013,480,1.361644,103.953123,17,3,TAMPINES,Drugstore / Pharmacy
12517,50798f38e4b0112fc37a90c3,Sun Mar 17 08:53:05 +0000 2013,480,1.30546,103.905084,17,2,MARINE PARADE,Multiplex
22608,4c5cd8ab9b28d13a25315870,Mon Mar 18 06:17:47 +0000 2013,480,1.351725,103.878421,17,0,HOUGANG,Bus Station
22608,4ce10b5594c3b60cad6a74ea,Wed Mar 20 10:54:56 +0000 2013,480,1.346592,103.890581,17,2,HOUGANG,Bus Line
22608,4d6c3ae4b236a143340d44c4,Fri Mar 22 12:35:37 +0000 2013,480,1.312153,103.878249,17,0,GEYLANG,Indian Restaurant
96121,4cadb2e7d1f8b60ce8ab70c6,Fri Mar 22 15:04:35 +0000 2013,480,1.355459,103.879396,17,-1,HOUGANG,Caf
22608,4d11a1743e33b60ca69f37af,Tue Mar 26 09:21:34 +0000 2013,480,1.299203,103.845411,17,1,MUSEUM,Arcade
22608,4ba30efcf964a520062a38e3,Tue Mar 26 10:17:19 +0000 2013,480,1.299786,103.844816,17,-1,MUSEUM,Snack Place
238886,4d5b1acbe9b28cfa5029213f,Thu Mar 28 10:12:16 +0000 2013,480,1.320774,103.845177,17,2,NOVENA,Medical Center
4860,504f721de4b0a47b124d7c5c,Fri Mar 29 15:34:26 +0000 2013,480,1.284427,103.847152,17,0,OUTRAM,Karaoke Bar
12517,4c2495a8136d20a173fee161,Sat Mar 30 12:18:51 +0000 2013,480,1.373172,103.948367,17,-3,PASIR RIS,Bus Station
3785,4f55a5e0e4b03c26b46f2a9b,Sun Mar 31 07:32:06 +0000 2013,480,1.297656,103.854316,17,0,DOWNTOWN CORE,College Library
3785,4ef4bcc40cd67001b0895c67,Mon Apr 01 13:28:04 +0000 2013,480,1.303699,103.789945,17,0,QUEENSTOWN,Karaoke Bar
22608,4c6a5777c946e21e1271ec8e,Tue Apr 02 13:33:20 +0000 2013,480,1.334707,103.83713,17,1,NOVENA,Bus Line
848,4c9ca93646978cfaaad88f7f,Thu Apr 04 13:06:37 +0000 2013,480,1.284333,103.858812,17,1,DOWNTOWN CORE,Boutique
3785,4e78087c887738167d3360df,Sat Apr 06 12:26:43 +0000 2013,480,1.313738,103.841615,17,0,NOVENA,Chinese Restaurant
265946,50779eede4b0f934e7e9c243,Tue Apr 09 10:18:32 +0000 2013,480,1.342699,103.8496,17,3,TOA PAYOH,BBQ Joint
848,4c406770af052d7f0db37b79,Wed Apr 10 09:53:11 +0000 2013,480,1.352469,103.943002,17,0,TAMPINES,Bank
22608,4c2226519390c9b6d40ccacd,Wed Apr 10 13:28:12 +0000 2013,480,1.307839,103.833069,17,-1,ORCHARD,Bus Station
848,4c1ad315b306c928f75261b7,Thu Apr 11 03:07:10 +0000 2013,480,1.352679,103.944365,17,0,TAMPINES,Bank
22608,4cd6b38adfb4a1cd4763605c,Fri Apr 12 13:28:47 +0000 2013,480,1.312233,103.877034,17,0,GEYLANG,Chinese Restaurant
4860,4bfd9498bf6576b0b17badb8,Fri Apr 12 19:39:56 +0000 2013,480,1.293048,103.768208,17,-1,CLEMENTI,Chinese Restaurant
22608,4c6326cee134952133f2bff0,Mon Apr 15 09:23:04 +0000 2013,480,1.372859,103.891697,17,-1,HOUGANG,Bus Line
22608,4eaa97b68b8180c90b73fa03,Mon Apr 15 11:52:40 +0000 2013,480,1.303007,103.859231,17,-1,ROCHOR,Dim Sum Restaurant
22608,4da45efeb521224b11c330ee,Mon Apr 15 12:15:11 +0000 2013,480,1.305399,103.860579,17,0,KALLANG,Bus Station
848,4c64b549c74c1b8d9667b283,Tue Apr 16 14:59:13 +0000 2013,480,1.352787,103.952908,17,1,TAMPINES,Coffee Shop
9165,4febf9dae4b0639869ebdac8,Wed Apr 17 06:47:15 +0000 2013,480,1.373167,103.889209,17,1,HOUGANG,Art Gallery
110626,4b6ab55bf964a520f1dc2be3,Wed Apr 17 08:46:04 +0000 2013,480,1.310286,103.795288,17,-2,QUEENSTOWN,Caf
22608,4c07acb2b4aa0f4774ee6562,Thu Apr 18 00:39:05 +0000 2013,480,1.387657,103.905045,17,-1,SENGKANG,Bus Station
848,4ba2f3a4f964a520912438e3,Thu Apr 18 10:05:56 +0000 2013,480,1.304768,103.831387,17,0,ORCHARD,Boutique
22608,4e75335845ddd4323fa47c93,Fri Apr 19 12:25:33 +0000 2013,480,1.302961,103.797993,17,1,QUEENSTOWN,Bus Line
9165,4bcc01e7fb84c9b686cb1f3e,Sat Apr 20 02:03:54 +0000 2013,480,1.374661,103.88983,17,3,HOUGANG,Elementary School
9165,4bfcda8cf7c82d7f21598d04,Sun Apr 21 02:42:35 +0000 2013,480,1.359511,103.885522,17,0,HOUGANG,Juice Bar
22608,4ca5ce817334236a7b3a1958,Sun Apr 21 13:46:39 +0000 2013,480,1.289634,103.855981,17,1,DOWNTOWN CORE,Scenic Lookout
96121,4e9fb0b46c258f17cb31f906,Tue Apr 23 13:29:44 +0000 2013,480,1.338161,103.844522,17,-1,TOA PAYOH,Ice Cream Shop
27989,4cd90dd87d454688adbdeeed,Wed Apr 24 23:05:18 +0000 2013,480,1.353457,103.945514,17,1,TAMPINES,Bus Station
22608,4dc7a6c052b1e8f9f8089795,Fri Apr 26 02:37:31 +0000 2013,480,1.278524,103.839512,17,3,BUKIT MERAH,Police Station
9165,4b460136f964a520031426e3,Fri Apr 26 07:43:07 +0000 2013,480,1.312419,103.923411,17,0,BEDOK,Mall
9165,4b1cecc1f964a520800a24e3,Fri Apr 26 07:43:48 +0000 2013,480,1.31243,103.923304,17,0,BEDOK,Fast Food Restaurant
848,4b8d4f30f964a52091f332e3,Fri Apr 26 11:04:19 +0000 2013,480,1.290979,103.835345,17,0,SINGAPORE RIVER,Nightclub
12517,4f2e6509e4b040ea0035bf9f,Sun Apr 28 10:14:51 +0000 2013,480,1.350714,103.984029,17,-1,CHANGI,Airport Terminal
