user_id,num_nodes,num_edges,num_self_loops,cat_Arts & Entertainment,cat_College & University,cat_Food,cat_Great Outdoors,cat_Nightlife Spot,cat_Professional & Other Places,cat_Residence,cat_Shop & Service,cat_Travel & Transport,degree_Arts & Entertainment,degree_College & University,degree_Food,degree_Great Outdoors,degree_Nightlife Spot,degree_Professional & Other Places,degree_Residence,degree_Shop & Service,degree_Travel & Transport,PCA_KMeans,PCA_Agglomerative,PCA_DBSCAN,PCA_GMM
197228,9,32,5,0,0,0,0,0,0,0,0,0,5,5,8,1,2,3,0,5,2,2,0,0,2
4678,10,61,7,0,0,0,0,0,0,0,0,0,6,3,8,9,5,8,2,8,9,4,1,-1,4
238927,7,30,6,0,0,0,0,0,0,0,0,0,3,4,4,3,0,5,0,4,7,2,0,0,3
16222,5,16,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,4,1,3,2,0,3
3606,9,33,4,0,0,0,0,0,0,0,0,0,3,2,7,3,1,3,0,8,4,2,4,0,2
37802,9,32,4,0,0,0,0,0,0,0,0,0,3,0,3,6,2,4,1,5,7,6,4,0,5
221,8,42,6,0,0,0,0,0,0,0,0,0,4,4,7,6,0,5,0,7,8,4,0,0,3
195938,7,26,4,0,0,0,0,0,0,0,0,0,1,0,6,4,0,4,0,7,2,6,4,0,3
85717,9,30,5,0,0,0,0,0,0,0,0,0,2,1,4,7,4,4,0,3,4,5,4,-1,2
93289,10,36,4,0,0,0,0,0,0,0,0,0,5,1,6,1,3,6,1,7,5,5,1,0,5
130068,8,28,5,0,0,0,0,0,0,0,0,0,4,0,7,2,2,2,0,5,3,5,3,0,1
46593,7,33,5,0,0,0,0,0,0,0,0,0,5,6,5,0,6,1,0,6,4,5,0,-1,2
108010,8,35,5,0,0,0,0,0,0,0,0,0,2,6,5,3,0,4,0,6,6,2,0,0,3
146894,9,38,4,0,0,0,0,0,0,0,0,0,7,0,9,4,1,5,3,5,2,0,1,-1,0
253482,7,23,3,0,0,0,0,0,0,0,0,0,6,2,4,1,0,3,0,6,0,1,4,0,3
122186,8,29,3,0,0,0,0,0,0,0,0,0,2,0,7,3,7,4,0,3,1,5,3,0,1
256639,7,26,3,0,0,0,0,0,0,0,0,0,3,0,7,4,4,2,0,4,2,1,4,0,1
86739,6,17,3,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,5,5,3,2,0,3
144247,5,13,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,4,3,3,2,0,3
201693,8,23,2,0,0,0,0,0,0,0,0,0,2,0,5,3,0,1,1,7,2,1,5,0,5
257344,7,21,3,0,0,0,0,0,0,0,0,0,3,6,2,2,0,3,0,0,3,3,0,-1,3
4813,7,11,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,3,1,3,2,0,5
263575,8,23,4,0,0,0,0,0,0,0,0,0,4,0,5,1,1,2,1,5,4,6,4,0,5
88495,10,46,3,0,0,0,0,0,0,0,0,0,3,6,9,5,2,7,2,7,3,4,1,-1,4
193360,8,17,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,6,0,3,2,3,4,0,3
82282,8,31,5,0,0,0,0,0,0,0,0,0,4,0,5,3,1,5,0,6,5,6,4,0,1
176201,8,26,4,0,0,0,0,0,0,0,0,0,3,0,7,4,1,4,0,5,1,1,4,0,1
22608,6,25,5,0,0,0,0,0,0,0,0,0,4,0,5,2,0,3,0,5,6,6,4,0,3
105225,8,34,5,0,0,0,0,0,0,0,0,0,4,3,5,7,0,5,2,3,5,2,0,-1,0
160757,8,28,5,0,0,0,0,0,0,0,0,0,2,0,8,2,5,1,0,5,4,5,3,0,1
200194,9,28,3,0,0,0,0,0,0,0,0,0,4,1,5,2,7,1,1,6,0,5,3,-1,5
145816,5,16,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,5,2,3,2,0,3
264523,9,36,3,0,0,0,0,0,0,0,0,0,5,4,8,4,3,3,0,5,2,5,4,0,2
135375,8,26,2,0,0,0,0,0,0,0,0,0,1,3,4,3,0,6,0,6,2,6,4,0,3
132207,8,35,4,0,0,0,0,0,0,0,0,0,4,0,4,3,8,4,0,6,2,5,3,0,2
213640,9,32,4,0,0,0,0,0,0,0,0,0,1,5,7,1,1,6,0,5,4,2,0,0,2
56295,9,36,5,0,0,0,0,0,0,0,0,0,4,2,7,1,7,3,0,6,5,5,3,0,2
2371,9,59,6,0,0,0,0,0,0,0,0,0,5,5,9,6,0,7,4,9,9,0,1,-1,0
245136,10,31,5,0,0,0,0,0,0,0,0,0,4,4,8,1,1,2,1,6,4,2,0,0,5
61084,9,32,4,0,0,0,0,0,0,0,0,0,1,3,6,3,1,5,0,6,6,2,0,0,2
96344,8,26,4,0,0,0,0,0,0,0,0,0,1,0,4,1,1,4,0,7,5,6,4,0,1
24008,10,48,6,0,0,0,0,0,0,0,0,0,4,6,6,7,5,4,1,8,5,4,1,-1,5
154382,8,33,5,0,0,0,0,0,0,0,0,0,4,3,4,1,0,7,0,6,5,2,0,0,3
207931,7,17,3,0,0,0,0,0,0,0,0,0,1,0,6,0,1,1,0,4,3,1,5,0,1
3154,10,36,4,0,0,0,0,0,0,0,0,0,2,6,7,1,1,3,1,6,8,2,0,-1,5
122205,10,37,5,0,0,0,0,0,0,0,0,0,2,2,8,4,2,4,1,7,6,4,3,0,5
15439,9,30,5,0,0,0,0,0,0,0,0,0,2,3,9,1,3,2,0,6,3,5,3,0,2
212239,6,10,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,2,3,2,0,3
110334,7,22,6,0,0,0,0,0,0,0,0,0,2,3,6,1,0,2,0,5,3,6,0,0,3
221956,6,18,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,5,4,3,2,0,6
214248,6,20,3,0,0,0,0,0,0,0,0,0,2,5,2,0,0,6,0,4,1,3,0,0,3
93224,8,21,3,0,0,0,0,0,0,0,0,0,1,1,4,1,4,1,0,5,4,1,5,0,1
91049,8,35,4,0,0,0,0,0,0,0,0,0,2,4,6,0,4,7,0,6,4,2,3,0,2
24118,7,28,4,0,0,0,0,0,0,0,0,0,5,0,6,4,0,2,1,6,4,6,4,0,5
85219,6,21,5,0,0,0,0,0,0,0,0,0,2,0,5,2,0,5,0,3,4,6,2,0,3
90256,7,30,4,0,0,0,0,0,0,0,0,0,3,4,6,0,5,3,0,7,2,5,0,0,2
195117,8,26,4,0,0,0,0,0,0,0,0,0,2,1,3,0,5,4,0,8,2,5,3,0,1
235078,5,13,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,3,2,3,2,0,3
16510,8,43,6,0,0,0,0,0,0,0,0,0,5,3,6,4,4,7,0,7,7,4,1,0,2
113936,8,36,5,0,0,0,0,0,0,0,0,0,5,0,8,1,3,3,0,7,5,5,3,0,1
234158,5,20,5,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,4,4,3,0,0,3
251944,8,26,4,0,0,0,0,0,0,0,0,0,1,5,5,5,2,1,0,6,1,2,4,0,2
256854,8,28,2,0,0,0,0,0,0,0,0,0,5,0,7,4,1,2,0,5,1,1,4,0,1
53035,8,36,4,0,0,0,0,0,0,0,0,0,6,0,8,1,5,3,0,6,4,5,3,0,1
134992,7,22,4,0,0,0,0,0,0,0,0,0,1,0,6,1,0,2,0,6,3,1,5,0,3
99819,9,31,3,0,0,0,0,0,0,0,0,0,3,2,8,2,3,1,0,6,2,5,5,0,2
38585,7,17,3,0,0,0,0,0,0,0,0,0,1,0,5,1,1,3,0,5,1,1,4,0,1
207076,5,15,1,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,5,3,3,2,-1,3
31623,9,34,6,0,0,0,0,0,0,0,0,0,2,2,7,4,1,5,0,6,6,2,0,0,2
206211,5,13,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,4,0,3,1,3,2,0,3
61930,7,23,4,0,0,0,0,0,0,0,0,0,3,4,1,3,0,1,0,4,7,6,0,-1,3
226045,9,32,3,0,0,0,0,0,0,0,0,0,2,1,9,1,6,2,0,6,3,5,3,0,2
202519,5,14,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,2,3,3,2,0,1
181170,8,21,2,0,0,0,0,0,0,0,0,0,4,1,6,2,1,2,0,4,1,1,5,0,1
126794,9,27,3,0,0,0,0,0,0,0,0,0,4,1,3,3,6,3,0,1,5,5,3,-1,2
142283,9,35,5,0,0,0,0,0,0,0,0,0,3,2,9,0,2,7,2,4,3,5,3,-1,0
184653,7,15,3,0,0,0,0,0,0,0,0,0,1,1,6,0,1,2,0,3,1,1,5,0,1
165003,10,45,6,0,0,0,0,0,0,0,0,0,3,3,7,4,7,6,1,7,6,4,1,-1,5
239480,9,21,2,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,0,1,1,1,0,-1,2
248,9,61,7,0,0,0,0,0,0,0,0,0,6,8,8,8,2,7,0,8,8,4,1,-1,2
128238,8,27,4,0,0,0,0,0,0,0,0,0,6,1,6,0,1,2,0,6,4,6,4,0,1
222303,8,22,3,0,0,0,0,0,0,0,0,0,2,0,4,1,4,3,1,6,1,1,5,0,5
19579,9,36,5,0,0,0,0,0,0,0,0,0,1,3,4,5,2,6,0,8,6,2,0,0,2
76462,8,35,5,0,0,0,0,0,0,0,0,0,0,0,3,2,6,3,5,7,7,0,6,-1,0
191669,5,14,3,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,2,4,3,2,0,5
202612,7,30,4,0,0,0,0,0,0,0,0,0,3,5,4,1,5,0,0,6,6,2,0,-1,2
212275,5,20,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,4,5,3,0,0,3
184445,7,22,3,0,0,0,0,0,0,0,0,0,2,1,5,1,0,2,0,4,7,6,2,0,3
176875,8,29,3,0,0,0,0,0,0,0,0,0,3,5,7,0,3,3,0,4,3,2,0,0,2
138816,7,22,3,0,0,0,0,0,0,0,0,0,0,5,2,1,0,2,1,6,5,3,0,0,5
101306,9,33,5,0,0,0,0,0,0,0,0,0,2,1,5,1,4,8,0,6,5,5,3,0,1
70022,8,26,4,0,0,0,0,0,0,0,0,0,1,2,4,2,0,5,1,5,6,6,4,0,5
95038,6,22,5,0,0,0,0,0,0,0,0,0,2,0,4,3,0,3,0,6,4,6,4,0,3
107530,10,38,4,0,0,0,0,0,0,0,0,0,2,3,7,3,7,1,1,6,6,5,3,0,5
55462,7,21,2,0,0,0,0,0,0,0,0,0,2,0,4,3,2,1,0,3,6,1,2,0,1
192111,8,18,1,0,0,0,0,0,0,0,0,0,0,1,7,1,3,2,0,2,1,1,5,0,1
6342,8,40,5,0,0,0,0,0,0,0,0,0,4,0,7,5,6,3,1,7,7,5,1,0,5
52185,7,24,2,0,0,0,0,0,0,0,0,0,3,0,2,6,2,2,0,7,2,1,5,0,1
85101,8,35,4,0,0,0,0,0,0,0,0,0,5,0,8,6,5,0,0,3,6,5,3,-1,1
53428,9,34,4,0,0,0,0,0,0,0,0,0,4,2,8,2,7,2,0,5,2,5,3,0,2
93919,10,44,4,0,0,0,0,0,0,0,0,0,5,3,8,3,8,5,2,6,2,5,1,-1,4
79052,8,40,5,0,0,0,0,0,0,0,0,0,5,4,8,0,2,6,0,8,2,2,0,-1,2
84064,6,23,3,0,0,0,0,0,0,0,0,0,3,0,6,2,0,2,0,6,4,1,4,0,3
95275,5,14,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,4,5,3,2,0,3
8029,10,40,4,0,0,0,0,0,0,0,0,0,4,1,6,3,5,4,2,10,3,5,3,-1,4
260347,7,24,4,0,0,0,0,0,0,0,0,0,3,1,5,2,0,5,0,4,4,6,4,0,3
213336,7,30,4,0,0,0,0,0,0,0,0,0,3,5,6,5,0,5,0,2,4,2,0,0,3
119692,7,23,3,0,0,0,0,0,0,0,0,0,4,0,7,1,1,2,0,3,5,1,5,0,1
41738,7,24,4,0,0,0,0,0,0,0,0,0,1,3,5,2,0,6,0,6,1,6,4,0,3
102900,8,33,5,0,0,0,0,0,0,0,0,0,5,0,6,3,3,1,0,7,5,5,3,0,1
45950,10,29,3,0,0,0,0,0,0,0,0,0,1,5,5,1,4,6,1,1,4,2,0,-1,5
3361,7,24,3,0,0,0,0,0,0,0,0,0,2,0,2,2,0,4,1,6,7,6,4,0,5
266204,8,20,2,0,0,0,0,0,0,0,0,0,1,0,6,0,1,2,2,6,1,1,5,0,6
49984,8,37,6,0,0,0,0,0,0,0,0,0,4,3,6,6,0,7,1,5,5,4,0,0,5
109609,8,24,2,0,0,0,0,0,0,0,0,0,2,0,5,1,1,2,0,6,6,6,4,0,1
214730,6,15,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2,4,4,3,2,0,6
111152,8,29,4,0,0,0,0,0,0,0,0,0,2,4,6,2,2,2,0,8,3,2,0,0,2
60831,6,31,5,0,0,0,0,0,0,0,0,0,5,0,6,5,0,4,0,6,5,6,4,0,3
33013,6,24,3,0,0,0,0,0,0,0,0,0,2,0,5,2,0,4,0,6,5,6,4,0,3
8780,8,23,3,0,0,0,0,0,0,0,0,0,1,0,4,3,0,1,2,6,5,6,4,0,6
216140,7,24,2,0,0,0,0,0,0,0,0,0,3,0,7,0,1,4,0,5,2,1,5,0,1
212610,6,14,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,4,5,3,2,0,3
134879,7,19,3,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,0,4,7,3,2,0,1
210119,8,23,4,0,0,0,0,0,0,0,0,0,4,3,8,3,1,1,0,0,1,1,5,-1,2
130797,6,16,2,0,0,0,0,0,0,0,0,0,3,0,3,0,1,1,0,4,4,3,2,0,1
14502,7,23,5,0,0,0,0,0,0,0,0,0,2,0,5,1,0,4,5,2,4,0,6,-1,0
119033,10,31,3,0,0,0,0,0,0,0,0,0,1,1,5,3,1,4,2,8,5,6,4,-1,6
40405,7,22,3,0,0,0,0,0,0,0,0,0,2,0,5,1,0,2,1,7,4,1,4,0,5
162054,9,33,4,0,0,0,0,0,0,0,0,0,2,8,6,3,1,4,0,4,2,2,0,0,2
43166,7,32,5,0,0,0,0,0,0,0,0,0,4,0,6,4,2,4,0,7,5,6,4,0,1
132372,7,22,3,0,0,0,0,0,0,0,0,0,1,0,7,0,5,1,0,4,1,1,5,0,1
197893,7,18,3,0,0,0,0,0,0,0,0,0,2,0,3,2,1,1,0,3,6,3,2,0,1
51280,8,24,3,0,0,0,0,0,0,0,0,0,7,1,2,1,1,2,0,6,4,6,4,0,1
144530,8,23,3,0,0,0,0,0,0,0,0,0,8,2,2,1,2,2,0,3,3,1,4,-1,2
21033,7,24,3,0,0,0,0,0,0,0,0,0,3,1,4,0,2,7,0,6,0,1,4,0,2
41323,6,20,4,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,0,3,5,3,2,0,1
121168,10,36,5,0,0,0,0,0,0,0,0,0,2,3,7,7,1,3,2,7,1,2,4,-1,4
155197,5,17,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,4,5,3,2,0,3
33397,9,49,5,0,0,0,0,0,0,0,0,0,5,1,8,6,6,4,0,8,7,4,1,0,2
12608,8,25,3,0,0,0,0,0,0,0,0,0,2,0,6,2,1,2,0,6,5,6,4,0,1
222998,6,18,3,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,2,0,3,5,-1,1
212899,6,19,3,0,0,0,0,0,0,0,0,0,0,1,5,2,0,4,0,5,2,3,4,0,3
33443,7,25,4,0,0,0,0,0,0,0,0,0,3,0,4,4,0,2,2,6,4,6,4,0,6
78704,8,34,4,0,0,0,0,0,0,0,0,0,4,0,7,7,5,2,0,5,3,5,3,0,1
165956,9,29,4,0,0,0,0,0,0,0,0,0,1,4,8,2,1,1,1,7,4,2,0,0,5
213719,4,9,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,3,3,2,0,3
131923,8,33,5,0,0,0,0,0,0,0,0,0,2,7,6,1,4,4,0,6,3,2,0,0,2
24999,8,28,3,0,0,0,0,0,0,0,0,0,1,0,7,2,4,2,0,7,2,1,5,0,1
31561,9,48,6,0,0,0,0,0,0,0,0,0,5,1,8,6,6,5,0,8,6,4,1,0,2
20331,8,29,5,0,0,0,0,0,0,0,0,0,4,4,7,1,0,1,2,6,4,2,0,0,0
137920,8,29,4,0,0,0,0,0,0,0,0,0,3,3,7,2,0,1,0,6,2,1,0,0,3
41759,9,34,4,0,0,0,0,0,0,0,0,0,4,3,8,2,0,4,1,6,5,2,0,0,5
28903,9,31,4,0,0,0,0,0,0,0,0,0,3,1,5,2,0,7,1,7,4,6,4,0,5
213607,7,17,2,0,0,0,0,0,0,0,0,0,2,1,3,0,1,2,0,3,5,3,2,0,1
58421,6,20,5,0,0,0,0,0,0,0,0,0,3,0,5,1,0,3,0,5,3,6,4,0,3
31004,9,33,5,0,0,0,0,0,0,0,0,0,6,1,6,1,7,1,0,6,4,5,3,0,1
47626,9,24,3,0,0,0,0,0,0,0,0,0,1,1,7,0,5,1,1,5,1,1,3,0,5
45041,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,2,0,3
195978,4,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0,3,2,0,3
260729,6,20,4,0,0,0,0,0,0,0,0,0,1,0,4,1,0,5,0,5,4,6,4,0,3
152304,9,34,5,0,0,0,0,0,0,0,0,0,5,1,5,1,7,3,0,4,6,5,3,0,2
4029,9,28,4,0,0,0,0,0,0,0,0,0,1,1,7,1,5,4,0,6,2,5,3,0,1
50643,8,29,6,0,0,0,0,0,0,0,0,0,2,3,5,4,0,8,0,5,1,2,0,0,3
18624,8,22,2,0,0,0,0,0,0,0,0,0,2,0,6,1,1,2,0,3,3,1,5,0,1
467,9,51,7,0,0,0,0,0,0,0,0,0,8,0,8,5,3,5,2,8,8,4,1,-1,4
9446,9,49,5,0,0,0,0,0,0,0,0,0,5,2,8,8,2,9,0,7,4,4,1,1,2
137248,9,27,5,0,0,0,0,0,0,0,0,0,2,4,6,1,1,3,0,6,3,2,4,0,2
36129,5,11,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,5,2,3,2,0,3
80339,7,26,5,0,0,0,0,0,0,0,0,0,4,0,5,1,0,4,0,6,5,6,4,0,3
110087,8,31,4,0,0,0,0,0,0,0,0,0,3,0,8,2,2,2,0,6,4,5,5,0,1
40775,9,38,6,0,0,0,0,0,0,0,0,0,2,4,8,2,2,6,0,5,7,2,0,0,2
130907,8,36,6,0,0,0,0,0,0,0,0,0,3,6,8,4,0,4,0,6,4,2,0,0,3
260918,7,19,3,0,0,0,0,0,0,0,0,0,1,0,3,0,1,2,0,7,3,3,4,0,1
48954,8,30,5,0,0,0,0,0,0,0,0,0,3,0,5,2,1,4,2,8,5,6,3,0,6
157873,6,21,3,0,0,0,0,0,0,0,0,0,4,0,4,2,0,2,0,6,3,1,4,0,3
192258,7,27,4,0,0,0,0,0,0,0,0,0,3,0,7,1,5,2,0,5,0,1,3,0,1
127226,9,32,5,0,0,0,0,0,0,0,0,0,5,6,6,3,0,2,1,5,3,2,0,0,5
237343,5,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,5,2,3,2,0,6
18246,9,48,6,0,0,0,0,0,0,0,0,0,5,5,7,2,6,7,0,7,8,4,1,0,2
207010,8,26,3,0,0,0,0,0,0,0,0,0,4,0,3,1,2,5,0,7,3,6,4,0,1
107828,8,28,4,0,0,0,0,0,0,0,0,0,2,1,7,1,0,6,0,6,3,6,4,0,3
31452,10,50,7,0,0,0,0,0,0,0,0,0,2,7,10,2,1,7,2,7,7,4,1,-1,0
62409,10,30,4,0,0,0,0,0,0,0,0,0,3,7,6,2,1,1,1,5,3,2,0,0,5
118605,9,31,4,0,0,0,0,0,0,0,0,0,4,1,7,3,5,2,0,2,6,5,3,0,2
117356,8,23,4,0,0,0,0,0,0,0,0,0,3,0,5,1,2,6,0,3,1,1,5,0,1
166668,8,37,5,0,0,0,0,0,0,0,0,0,5,7,7,3,0,5,0,4,4,2,0,0,3
132329,7,26,4,0,0,0,0,0,0,0,0,0,1,0,6,5,3,0,0,4,5,1,4,0,1
81858,8,41,7,0,0,0,0,0,0,0,0,0,6,0,8,4,4,5,0,5,4,4,1,0,2
93283,7,22,3,0,0,0,0,0,0,0,0,0,1,1,4,2,0,5,0,7,2,6,4,0,3
50828,6,22,4,0,0,0,0,0,0,0,0,0,4,0,5,0,2,1,0,6,4,1,4,0,1
118864,9,47,6,0,0,0,0,0,0,0,0,0,6,5,9,6,4,2,0,8,5,4,1,0,2
179347,8,27,3,0,0,0,0,0,0,0,0,0,6,0,7,1,3,1,0,2,4,1,5,0,1
29903,8,33,4,0,0,0,0,0,0,0,0,0,3,0,6,3,6,3,0,6,4,5,3,0,1
204008,3,6,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,3,2,0,3
2739,6,19,3,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,0,6,5,3,2,0,3
12934,9,42,6,0,0,0,0,0,0,0,0,0,6,3,6,2,2,6,0,8,6,4,0,0,2
39037,6,26,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,6,6,6,2,0,3
30720,5,14,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,4,4,3,2,0,3
170166,7,26,5,0,0,0,0,0,0,0,0,0,4,1,5,5,0,2,0,4,5,6,4,0,3
64349,5,20,4,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,3,3,5,0,1
11135,9,49,6,0,0,0,0,0,0,0,0,0,6,0,9,7,5,6,1,7,7,4,1,0,5
163330,9,25,5,0,0,0,0,0,0,0,0,0,3,1,6,2,4,5,0,1,1,5,5,0,2
120093,8,23,2,0,0,0,0,0,0,0,0,0,1,1,6,3,2,0,0,3,4,1,5,0,1
93193,7,19,3,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,5,5,3,2,0,3
251770,7,19,2,0,0,0,0,0,0,0,0,0,1,0,6,1,0,2,0,6,2,1,5,0,3
220461,8,23,3,0,0,0,0,0,0,0,0,0,1,0,4,5,5,2,0,4,1,1,4,0,1
322,9,57,7,0,0,0,0,0,0,0,0,0,7,5,9,8,4,6,0,8,8,4,1,-1,2
117078,9,24,3,0,0,0,0,0,0,0,0,0,1,4,4,1,2,1,0,7,2,1,5,0,2
235239,7,26,4,0,0,0,0,0,0,0,0,0,3,0,4,4,1,6,0,6,2,6,4,0,1
78111,5,16,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,4,5,3,2,0,3
83819,8,28,4,0,0,0,0,0,0,0,0,0,3,0,7,4,4,3,0,5,1,5,4,0,1
39625,8,39,4,0,0,0,0,0,0,0,0,0,2,7,7,3,6,0,0,7,5,2,3,-1,2
186055,9,35,4,0,0,0,0,0,0,0,0,0,5,5,8,2,1,4,1,5,4,2,0,0,5
61750,9,28,4,0,0,0,0,0,0,0,0,0,1,1,8,2,0,5,1,4,5,6,4,0,5
168228,6,22,4,0,0,0,0,0,0,0,0,0,3,4,6,0,0,2,0,5,0,1,0,0,3
170948,7,19,3,0,0,0,0,0,0,0,0,0,1,1,4,1,0,3,0,6,3,1,4,0,3
107935,8,30,6,0,0,0,0,0,0,0,0,0,4,2,7,1,2,4,0,6,4,5,3,0,2
111692,8,37,6,0,0,0,0,0,0,0,0,0,3,0,6,2,6,4,2,7,7,5,3,-1,4
70133,8,26,5,0,0,0,0,0,0,0,0,0,2,4,5,4,0,3,0,6,1,2,4,0,3
210759,6,21,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,5,3,6,2,0,3
67874,7,22,4,0,0,0,0,0,0,0,0,0,2,0,6,1,3,0,0,5,4,1,5,0,1
212439,7,20,4,0,0,0,0,0,0,0,0,0,1,4,7,2,0,0,0,1,4,1,5,0,3
117080,6,16,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,1,3,5,3,2,0,5
123725,5,12,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,2,1,3,2,0,3
157878,8,26,3,0,0,0,0,0,0,0,0,0,4,4,6,2,1,1,0,6,2,1,0,0,2
29140,7,43,6,0,0,0,0,0,0,0,0,0,6,7,7,6,0,6,0,5,6,4,0,0,3
98033,7,25,5,0,0,0,0,0,0,0,0,0,3,0,7,1,4,2,0,6,2,5,3,0,1
65679,6,20,3,0,0,0,0,0,0,0,0,0,2,4,4,0,0,1,0,6,3,3,0,0,3
97189,7,23,5,0,0,0,0,0,0,0,0,0,2,0,3,2,0,5,0,7,3,6,4,0,3
192131,8,21,2,0,0,0,0,0,0,0,0,0,1,0,5,3,3,2,0,5,1,1,5,0,1
234135,9,34,4,0,0,0,0,0,0,0,0,0,3,5,7,1,0,5,3,2,7,2,0,-1,0
176370,7,23,4,0,0,0,0,0,0,0,0,0,2,0,5,2,0,4,0,5,4,6,4,0,3
202455,8,32,4,0,0,0,0,0,0,0,0,0,5,1,5,1,7,3,0,6,4,5,3,0,2
61595,7,33,5,0,0,0,0,0,0,0,0,0,2,0,4,7,3,6,0,5,6,6,4,0,1
23936,8,20,2,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,0,6,1,1,5,0,3
168398,8,29,3,0,0,0,0,0,0,0,0,0,3,3,7,2,0,6,0,2,3,2,0,0,3
135491,7,22,4,0,0,0,0,0,0,0,0,0,2,0,6,1,3,4,0,4,0,1,5,0,1
125605,6,16,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,4,0,5,2,3,2,0,3
193663,8,21,3,0,0,0,0,0,0,0,0,0,3,1,7,1,0,1,0,5,1,1,5,0,3
38114,8,32,5,0,0,0,0,0,0,0,0,0,4,1,5,4,0,5,0,7,6,6,4,0,3
201230,7,24,5,0,0,0,0,0,0,0,0,0,4,0,4,1,2,3,0,5,5,6,4,0,1
3559,4,15,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,4,3,2,0,3
123037,7,27,4,0,0,0,0,0,0,0,0,0,3,0,4,1,6,4,0,7,2,5,3,0,1
61854,8,26,3,0,0,0,0,0,0,0,0,0,2,7,5,5,1,4,0,1,1,2,0,-1,2
205172,6,27,5,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4,0,6,3,6,4,0,3
58552,9,36,4,0,0,0,0,0,0,0,0,0,5,0,7,2,2,4,2,9,4,5,3,0,4
204737,9,31,5,0,0,0,0,0,0,0,0,0,5,3,7,1,0,4,1,6,2,2,0,0,5
89526,7,20,4,0,0,0,0,0,0,0,0,0,2,0,5,0,1,2,1,5,4,1,4,0,5
139174,7,35,5,0,0,0,0,0,0,0,0,0,7,0,7,2,5,3,0,5,6,5,3,0,1
114600,7,16,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,6,0,3,2,0,3
3544,7,30,5,0,0,0,0,0,0,0,0,0,2,2,6,5,0,3,0,6,6,6,4,0,3
21990,7,25,3,0,0,0,0,0,0,0,0,0,1,0,3,6,1,3,0,6,5,6,4,0,1
21418,7,25,3,0,0,0,0,0,0,0,0,0,2,1,5,1,0,4,0,6,6,6,4,0,3
103595,5,13,3,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,1,4,0,3,2,0,5
65349,6,16,4,0,0,0,0,0,0,0,0,0,2,0,6,0,0,1,0,3,3,3,5,0,3
124238,4,15,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,4,3,2,0,3
89442,7,24,3,0,0,0,0,0,0,0,0,0,3,0,7,1,4,0,0,3,2,1,5,0,1
216264,6,17,3,0,0,0,0,0,0,0,0,0,2,0,6,0,3,1,0,4,0,1,5,0,1
