user_id,cluster,dominant_poi_type,aux_poi_types
169014,0,High School,Church;Subway;Mall;Food Court;Asian Restaurant
120395,0,High School,Gym;Mall;Chinese Restaurant;Hotel;Asian Restaurant
109286,0,Train Station,Bus Station;Mall;Trade School;College Cafeteria;Food Court
261186,0,Mall,High School;Fast Food Restaurant;Event Space;Chinese Restaurant;Boutique
246052,0,Mall,Church;High School;Burger Joint;Chinese Restaurant;Department Store
36129,0,Mall,Food Court;Boutique;Clothing Store;Department Store;Flea Market
90501,0,Mall,Food Court;Hospital;Clothing Store;Coffee Shop;Seafood Restaurant
75364,0,Mall,Coffee Shop;Flea Market;Food Court;Nightclub;Chinese Restaurant
226045,0,Mall,Food Court;Caf;Asian Restaurant;Subway;Coffee Shop
90629,0,Mall,Government Building;Train Station;Food Court;Subway;Airport Terminal
155118,0,Mall,Nightclub;Multiplex;Sushi Restaurant;Fast Food Restaurant;Asian Restaurant
226049,0,Food Court,Bus Station;Mall;Train Station;Subway;Caf
14680,0,Mall,Subway;Department Store;General Entertainment;Caf;Flea Market
226016,0,Mall,Resort;Chinese Restaurant
47812,0,Mall,Subway;Food Court;Bus Station;Burger Joint;Government Building
192111,0,Chinese Restaurant,Food Court;Mall;Sushi Restaurant;College Academic Building;Japanese Restaurant
257344,0,Bus Station,College Academic Building;Event Space;Train Station;Caf;Fried Chicken Joint
106573,0,Mall,Chinese Restaurant;Department Store;Ramen /  Noodle House;Subway;University
67438,0,Mall,Subway;University;Clothing Store;Fast Food Restaurant;Asian Restaurant
72463,0,Mall,Department Store;Dessert Shop;Food Court;Chinese Restaurant;Ramen /  Noodle House
3559,0,Subway,Mall;Multiplex;Flea Market;Train Station;Coffee Shop
180049,0,Mall,Coffee Shop;Bus Station;Department Store;Food Court;Furniture / Home Store
257357,0,Multiplex,American Restaurant;Japanese Restaurant;Asian Restaurant;Fried Chicken Joint;Italian Restaurant
87912,0,Mall,Hotel;Department Store;Airport;Caf;Fast Food Restaurant
7035,0,Subway,Mall;Flea Market;Chinese Restaurant;Department Store;General Entertainment
103495,2,Church,Mall;Caf;Chinese Restaurant;Gym;Ice Cream Shop
242773,0,Mall,Caf;Fried Chicken Joint;Grocery Store;School;Subway
55151,2,Mall,Nightclub;Clothing Store;Boutique;Caf;Coffee Shop
205351,0,Mall,High School;Dessert Shop;Burger Joint;Fried Chicken Joint;Fast Food Restaurant
53742,4,Train Station,Subway;Mall;College Academic Building;Bus Station;Food Court
192131,0,Mall,Nightclub;Government Building;Japanese Restaurant
141066,0,Mall,Bus Station;Food Court;Multiplex;Subway;Train Station
83674,0,Mall,University;Coffee Shop;Boutique;Food Court;Department Store
156937,2,Bar,Japanese Restaurant;Grocery Store;Caf;Tea Room;Airport Terminal
208110,2,Food Court,Coffee Shop;Dessert Shop;Grocery Store;Gym;Chinese Restaurant
114003,0,Mall,Airport;Furniture / Home Store;Food Court;Multiplex;Bus Station
87051,0,Mall,Train Station;Food Court;Event Space;College Academic Building;College Cafeteria
162311,0,Chinese Restaurant,Grocery Store;Bar;Subway;Bus Station;Mall
61130,0,High School,Mall;College Academic Building;Airport;Boutique;Fast Food Restaurant
261248,0,Food Court,Mall;Train Station;Seafood Restaurant;Coffee Shop;Fried Chicken Joint
192119,0,Food Court,Nightclub;Mall;Bar;Train Station;Multiplex
3307,0,Nightclub,Mall;Government Building;School;Flea Market;Gym
149617,0,Mall,Flea Market;General College & University;Coffee Shop;College Academic Building;Ice Cream Shop
140950,0,Mall,Church;Coffee Shop;Event Space;Multiplex;Subway
117764,0,Bus Station,High School;Bus Line;Subway;Mall;Food Court
253599,0,Bus Station,Mall;Caf;Airport Terminal;Burger Joint;Bus Line
149620,0,General College & University,College Academic Building;Mall;Fast Food Restaurant;Coffee Shop;Department Store
102439,0,Mall,Nightclub;Chinese Restaurant;Airport;American Restaurant;Event Space
47826,0,Mall,Bus Line;Bus Station;Food Court;Park;Airport
2978,4,Mall,Train Station;Bus Station;University;Subway;Department Store
87925,0,Trade School,Bus Station;Mall;Caf;Fast Food Restaurant;Church
76783,0,Mall,Caf;Dessert Shop;Subway;Multiplex;Grocery Store
162809,0,Mall,Hotel;Airport;Food Court;Resort;Airport Terminal
171186,2,Italian Restaurant,Grocery Store;Furniture / Home Store;Mall;Trade School
51349,0,Mall,Food Court;Burger Joint;Chinese Restaurant;Hospital;Boutique
125953,0,Caf,Mall;Coffee Shop;Boutique;Japanese Restaurant;Multiplex
79653,0,College Academic Building,Nightclub;Tea Room;Church;Dessert Shop;Mall
257358,0,Mall,Multiplex;Ramen /  Noodle House;Airport;Caf;Coffee Shop
32825,0,Hotel,Subway;Mall;Coffee Shop;Flea Market;Train Station
9581,0,Mall,Food Court;Hotel;American Restaurant;Clothing Store;Government Building
90632,0,Mall,Caf;Bus Line;Flea Market;Subway;Tea Room
205383,2,Caf,Japanese Restaurant;Mall;Coffee Shop;Event Space;Burger Joint
219805,0,Bus Line,Bus Station;Mall;Food Court;High School;Park
123153,0,Mall,Fast Food Restaurant;Coffee Shop;Bus Station;Chinese Restaurant;Restaurant
169071,0,Hotel,Clothing Store;Mall;Bus Station;Fast Food Restaurant;Coffee Shop
94361,0,Mall,General College & University;Train Station;Sushi Restaurant;Hotel;Department Store
121753,0,Mall,Trade School;Department Store;Flea Market;Food Court;Coffee Shop
106936,2,Mall,Food Court;Chinese Restaurant;General Entertainment;Sushi Restaurant;Flea Market
232562,0,Hotel,Mall;American Restaurant;Food Court;Park
261274,0,Multiplex,Caf;University;Asian Restaurant;Bar;Sushi Restaurant
173339,0,Mall,Chinese Restaurant;Food Court;Asian Restaurant;Seafood Restaurant;Airport
257420,0,Mall,School;Asian Restaurant;Chinese Restaurant;General College & University;General Entertainment
132971,0,Mall,Burger Joint;Fried Chicken Joint;Flea Market;Caf;Grocery Store
153338,0,Mall,Subway;Government Building;Fast Food Restaurant;Hospital;Caf
17397,0,Mall,Hospital;Subway;Bus Line;Fast Food Restaurant;Food Court
211016,0,General Entertainment,Mall;Seafood Restaurant;Fast Food Restaurant;High School;Resort
192172,0,Mall,Ice Cream Shop;Hotel;Bus Line;Department Store;Bus Station
239290,0,Mall,Bus Station;Bar;College Cafeteria;Department Store;Flea Market
115263,0,Mall,Bar;Grocery Store;Chinese Restaurant;Fast Food Restaurant;General Entertainment
153346,0,Mall,Flea Market;Fast Food Restaurant;Food Court;General Entertainment;Airport
137920,2,Mall,Caf;Department Store;Japanese Restaurant;Fast Food Restaurant;Multiplex
250047,0,Mall,Trade School;Japanese Restaurant;Chinese Restaurant;College Cafeteria;Dessert Shop
93193,0,Train Station,Mall;Subway;Resort;Church;High School
61138,0,Mall,Bus Station;Boutique;Fast Food Restaurant;Food Court;General Entertainment
46639,0,Mall,Food Court;Bus Line;Chinese Restaurant;Hospital;Multiplex
226142,0,High School,Fast Food Restaurant;General Entertainment;Mall;Caf;General College & University
189683,0,Mall,Clothing Store;Bus Station;Department Store;Ramen /  Noodle House;Coffee Shop
9111,2,Government Building,Mall;Food Court;Event Space;Subway;Boutique
97286,0,Mall,Multiplex;Tea Room;Flea Market;Gym;Chinese Restaurant
222321,0,Hotel,Mall;Resort;Italian Restaurant;Ramen /  Noodle House;Airport
253761,0,Gym,Coffee Shop;Department Store;Tea Room;Airport;Caf
31672,2,Mall,Furniture / Home Store;Train Station;Food Court;Trade School;Coffee Shop
147802,2,Mall,Fast Food Restaurant;Food Court;Restaurant;Subway;Italian Restaurant
87944,0,Mall,Food Court;Nightclub;Gym;Chinese Restaurant;General Entertainment
20856,0,Mall,Flea Market;Tea Room;Subway;Chinese Restaurant;Food Court
232592,0,Caf,Chinese Restaurant;Mall;Multiplex;Nightclub;Airport Terminal
222998,0,Nightclub,Bar;Chinese Restaurant;Department Store;Japanese Restaurant
82055,0,Church,Mall;Food Court;Clothing Store;Coffee Shop;Subway
145765,0,College Academic Building,General College & University;Mall;Hotel;Subway;Train Station
10486,2,Mall,Department Store;Food Court;Church;Bus Station;Chinese Restaurant
18402,2,Mall,Food Court;Grocery Store;Asian Restaurant;Coffee Shop;Subway
47402,0,Mall,Subway;Train Station;Food Court;High School;American Restaurant
153359,0,Mall,Chinese Restaurant;Government Building;Caf;Asian Restaurant;Seafood Restaurant
245692,0,Nightclub,Mall;Multiplex;Caf;Chinese Restaurant;Hospital
184880,0,Mall,Bus Station;Grocery Store;Coffee Shop;High School;Multiplex
155178,2,Boutique,Clothing Store;Food Court;Caf;Mall;Japanese Restaurant
82056,0,Mall,Train Station;Subway;Multiplex;Trade School;Flea Market
164968,0,Fried Chicken Joint,Mall;Food Court;Fast Food Restaurant;Italian Restaurant;Multiplex
67468,2,Asian Restaurant,Mall;Trade School;Church;Bar;Hospital
146087,0,Mall,Furniture / Home Store;Italian Restaurant;Resort;Chinese Restaurant;Dessert Shop
84519,0,Hotel,Subway;Mall;Food Court;Park;Flea Market
66214,0,Mall,Subway;Food Court;Bus Station;Caf;Burger Joint
289,4,Mall,Subway;Bus Station;Multiplex;Flea Market;Department Store
123172,0,Mall,High School;Burger Joint;Chinese Restaurant;Food Court;Asian Restaurant
142749,0,Mall,Department Store;Restaurant;American Restaurant;Asian Restaurant;General Entertainment
50623,0,Mall,Nightclub;Coffee Shop;Fast Food Restaurant;Fried Chicken Joint;Asian Restaurant
76811,0,Mall,Coffee Shop;Bus Station;Grocery Store;Trade School;General Entertainment
171248,0,Caf,Chinese Restaurant;Hotel;Italian Restaurant;Mall;Coffee Shop
89773,0,University,Mall;Caf;Airport;Chinese Restaurant;College Academic Building
197408,0,Mall,Department Store;Subway;Asian Restaurant;Tea Room;Bus Station
64513,2,Mall,Asian Restaurant;Food Court;Japanese Restaurant;Bar;Ramen /  Noodle House
114043,0,Mall,Nightclub;Chinese Restaurant;Furniture / Home Store;Coffee Shop;Seafood Restaurant
235954,0,Coffee Shop,Multiplex;Fast Food Restaurant;Food Court;Ice Cream Shop;Chinese Restaurant
117800,0,Coffee Shop,Mall;Caf;Department Store;Flea Market;Fried Chicken Joint
109337,0,Mall,Nightclub;Resort;Chinese Restaurant;Department Store;Bar
182492,0,Mall,General College & University;General Entertainment;American Restaurant;Food Court;Multiplex
142756,0,Bus Station,Mall;Coffee Shop;Train Station;Trade School;Fast Food Restaurant
200021,0,Mall,Hotel;Multiplex;Coffee Shop;Bar;Chinese Restaurant
133157,0,Mall,Nightclub;Park;Coffee Shop;Fried Chicken Joint;Multiplex
13869,2,Mall,Gym;Fried Chicken Joint;Fast Food Restaurant;High School;Food Court
48638,0,School,High School;Mall;Multiplex;Fast Food Restaurant;Asian Restaurant
31452,2,Church,Mall;University;Asian Restaurant;Chinese Restaurant;Subway
162892,0,Multiplex,Event Space;Hospital;Mall;Airport Terminal;Coffee Shop
192251,0,Mall,Fast Food Restaurant;Flea Market;Sushi Restaurant;Asian Restaurant;Burger Joint
199907,0,Mall,High School;Nightclub;Flea Market;Clothing Store;Resort
165003,0,Mall,Coffee Shop;Chinese Restaurant;Train Station;Bus Station;College Academic Building
123200,0,Bus Line,Bus Station;High School;Mall;Asian Restaurant;Coffee Shop
82883,0,Train Station,Bus Station;Mall;Asian Restaurant;Food Court;Event Space
32841,0,Bus Station,Train Station;Mall;Subway;Church;Bus Line
101414,2,Mall,Church;Coffee Shop;Chinese Restaurant;Clothing Store;Furniture / Home Store
15565,0,Mall,Gym;Fast Food Restaurant
155197,0,Mall,Hospital;Department Store;Food Court;Flea Market;Airport
120093,0,Food Court,Hotel;Caf;Department Store;Mall;Seafood Restaurant
194861,0,Mall,Train Station;Food Court;Fast Food Restaurant;Grocery Store;Multiplex
69328,2,Mall,High School;Caf;Boutique;Hotel;Chinese Restaurant
142771,0,Mall,Nightclub;Dessert Shop;Food Court;General Entertainment;Subway
239386,0,Mall,Church;Food Court;Italian Restaurant;Nightclub;Bar
157041,0,Mall,Food Court;Fast Food Restaurant;Chinese Restaurant;Coffee Shop;College Cafeteria
78184,2,Mall,Chinese Restaurant;Sushi Restaurant;Boutique;Japanese Restaurant;Restaurant
6541,2,Caf,Mall;Coffee Shop;Hotel;Department Store;Food Court
194869,0,Chinese Restaurant,Multiplex;Coffee Shop;Seafood Restaurant;Burger Joint;Caf
12872,2,Mall,Department Store;Coffee Shop;Food Court;Caf;Chinese Restaurant
242981,0,School,Mall;Food Court;Park;Chinese Restaurant;Hotel
158958,0,Mall,Chinese Restaurant;Hotel;Bus Station;Dessert Shop;Event Space
36409,0,Mall,Japanese Restaurant;Airport;Multiplex;Caf;Coffee Shop
27098,0,Bus Station,Train Station;Mall;Subway;Airport;Coffee Shop
153382,0,Mall,Fast Food Restaurant;Trade School;Coffee Shop;Flea Market;Multiplex
213980,0,Asian Restaurant,Mall;Multiplex;Airport;Bar;Clothing Store
19569,0,Mall,Italian Restaurant;Hospital;Bus Line;Chinese Restaurant;Subway
22458,2,Mall,Resort;Gym;General College & University;Caf;Airport
87103,0,Mall,Airport;Chinese Restaurant;Airport Terminal;General Entertainment;Hotel
18164,0,Bus Station,Dessert Shop;Event Space;General Entertainment;Tea Room;Asian Restaurant
158973,0,Mall,University;Food Court;Multiplex;Caf;Nightclub
246546,0,Resort,Nightclub
25178,0,Bus Station,Food Court;Church;Mall;Restaurant;Fast Food Restaurant
167062,0,Hospital,Subway;Coffee Shop;Government Building;Mall
85338,0,General College & University,College Academic Building;College Cafeteria;Mall;Bus Line;Food Court
38114,0,High School,Mall;School;Fast Food Restaurant;Airport;Coffee Shop
205526,0,Mall,Asian Restaurant;American Restaurant;Burger Joint;Coffee Shop;Event Space
246565,0,Coffee Shop,Airport Terminal;Airport;Train Station;Bar;Italian Restaurant
236076,0,Mall,Nightclub;General College & University;Subway;Clothing Store;Airport
229448,0,Mall,Food Court;Ramen /  Noodle House
37802,0,Mall,Subway;Train Station;Department Store;Gym;Burger Joint
30794,0,Mall,Food Court;Coffee Shop;Italian Restaurant;Event Space;Furniture / Home Store
55180,0,Mall,Train Station;Fast Food Restaurant;Food Court;Subway;Trade School
34315,0,Mall,Coffee Shop;Church;Gym;Train Station;Boutique
53779,0,Mall,General Entertainment;Event Space;Sushi Restaurant;Chinese Restaurant;Coffee Shop
257654,0,Mall,Chinese Restaurant;Church;High School;Airport Terminal;Fried Chicken Joint
200194,0,Mall,Bar;Nightclub;American Restaurant;Chinese Restaurant;Coffee Shop
223128,0,Subway,Mall;Bus Station;Fast Food Restaurant;Fried Chicken Joint;Burger Joint
19441,0,Mall,Government Building;Food Court;Hotel;Chinese Restaurant;Nightclub
100412,0,Mall,High School;College Cafeteria;Fried Chicken Joint;Multiplex;Asian Restaurant
134846,0,Mall,Fast Food Restaurant;Bus Line;Bus Station;Food Court;Airport
226221,0,Park,Event Space;Hotel;Mall;Resort
7667,0,Mall,Park;Government Building;American Restaurant;Department Store;Furniture / Home Store
76820,0,Multiplex,Mall;Flea Market;Asian Restaurant;Bus Line;Grocery Store
180238,0,Subway,Hospital;Fast Food Restaurant;Food Court;Furniture / Home Store;Mall
16460,2,Mall,Coffee Shop;Church;General Entertainment;High School;Boutique
42027,0,Mall,Train Station;Bus Station;Caf;Department Store;Gym
253985,0,Mall,Food Court;Subway;Train Station;University
57172,0,Bus Line,Bus Station;High School;Mall;Boutique;Department Store
246617,2,Mall,Food Court;Coffee Shop;Caf;Ice Cream Shop;Sushi Restaurant
124620,2,Mall,Sushi Restaurant;Asian Restaurant;Chinese Restaurant;Gym;Ice Cream Shop
42793,0,Mall,Food Court;Bus Station;Restaurant;Burger Joint;Coffee Shop
37841,0,Mall,Nightclub;Food Court;Coffee Shop;High School;Asian Restaurant
87991,0,Mall,Event Space;Food Court;Fast Food Restaurant;Italian Restaurant;Bus Station
149766,0,Italian Restaurant,American Restaurant;Bar;Hotel;Sushi Restaurant;Asian Restaurant
253993,2,Chinese Restaurant,Mall;Ramen /  Noodle House;Japanese Restaurant;Hotel;Subway
136436,0,Mall,Department Store;Resort;Bar;Coffee Shop;Fried Chicken Joint
160998,0,Mall,Coffee Shop;Flea Market;Multiplex;Food Court;Airport
223095,0,Subway,Mall;Department Store;Grocery Store;Caf;Boutique
155279,0,Mall,Bus Station;Food Court;High School;Dessert Shop;Grocery Store
239425,0,Mall,Department Store;Clothing Store;Park;Airport Terminal;Caf
296,2,Subway,Mall;Bus Station;Japanese Restaurant;Food Court;Chinese Restaurant
38585,0,Hospital,Mall;Church;Asian Restaurant;Furniture / Home Store;Fast Food Restaurant
88010,0,Mall,Chinese Restaurant;Dessert Shop;Event Space;Ramen /  Noodle House;Airport
55191,4,Mall,Fast Food Restaurant;Train Station;Subway;General College & University;Bus Station
6791,2,Mall,Department Store;Gym;Ramen /  Noodle House;Caf;Government Building
178015,0,Mall,Caf;Multiplex;Japanese Restaurant;Coffee Shop;Food Court
96344,2,Furniture / Home Store,Bus Line;Food Court;Airport Terminal;Chinese Restaurant;Church
264306,0,Gym,Subway;Bus Station;Food Court;Mall;Clothing Store
104774,2,Mall,Food Court;Dessert Shop;Multiplex;Train Station;Chinese Restaurant
205567,0,Caf,Bus Line;Mall;Bus Station;Food Court
208384,0,Mall,Multiplex;Fried Chicken Joint;Park;Dessert Shop;Hospital
16581,2,Mall,Department Store;College Academic Building;Boutique;Clothing Store;Food Court
22320,4,Tea Room,Bus Station;Train Station;Mall;Bus Line;Subway
2371,4,Bus Station,Mall;Train Station;Bus Line;Coffee Shop;Fast Food Restaurant
32621,2,Mall,Subway;Train Station;Food Court;Bus Station;High School
1256,4,Train Station,Mall;Bus Station;Food Court;Subway;Asian Restaurant
30163,0,Train Station,Mall;Bus Station;Multiplex;Clothing Store;Fast Food Restaurant
68106,0,Mall,High School;College Academic Building;Church;Fast Food Restaurant;Clothing Store
134879,0,Subway,Mall;Train Station;Bus Line;Asian Restaurant;Food Court
82921,0,Mall,Park;Food Court;Fast Food Restaurant;Asian Restaurant;Hospital
19579,0,Mall,Trade School;Subway;Bus Station;Fast Food Restaurant;Train Station
28120,2,Mall,University;Boutique;Japanese Restaurant;Clothing Store;Multiplex
111692,0,Mall,Nightclub;Subway;Chinese Restaurant;Hotel;Department Store
31004,0,Mall,Clothing Store;Bar;Fast Food Restaurant;Boutique;Nightclub
211221,0,Mall,Subway;Tea Room;Fast Food Restaurant;Coffee Shop;College Academic Building
161035,0,Mall,Coffee Shop;Government Building;Caf;Chinese Restaurant;Asian Restaurant
239480,0,General College & University,Fast Food Restaurant;College Cafeteria;Mall;Bar;Caf
144520,2,Mall,Chinese Restaurant;Tea Room;Hotel;Caf;Asian Restaurant
66263,0,Seafood Restaurant,Mall;Coffee Shop;Trade School;Event Space;Fried Chicken Joint
60831,0,Mall,Bus Station;Fried Chicken Joint;Train Station;Fast Food Restaurant;Food Court
100444,0,Mall,Bus Station;Flea Market;Food Court;Nightclub;Airport
63938,0,Mall,Subway;Nightclub;Coffee Shop;Multiplex;Asian Restaurant
169220,0,Mall,Subway;Bus Station;Train Station;Asian Restaurant;College Academic Building
79003,0,Nightclub,Bus Station;Bar;Mall;Coffee Shop;Flea Market
130318,0,University,Mall;Grocery Store;Hotel;Airport Terminal;Nightclub
232813,0,Bus Station,Mall;Coffee Shop;Food Court;General Entertainment;Restaurant
3349,4,Subway,Mall;High School;Fast Food Restaurant;Bus Station;Bus Line
121908,0,Mall,Coffee Shop;Chinese Restaurant;Flea Market;Grocery Store;Asian Restaurant
29140,0,Mall,Bus Station;Train Station;Subway;Bus Line;Food Court
144530,0,Resort,Asian Restaurant;Mall
226436,0,Mall,High School;Subway;Food Court;Resort;Bus Line
97359,2,Mall,Coffee Shop;Bus Station;Airport;Subway;Burger Joint
178074,0,Subway,High School;Bus Line;Fried Chicken Joint;College Academic Building;Multiplex
1164,4,Bus Station,Train Station;High School;Bus Line;Mall;Fast Food Restaurant
36723,0,Food Court,Mall;Hotel;General Entertainment;University;Chinese Restaurant
33591,0,Mall,Bus Station;Fast Food Restaurant;Flea Market;Chinese Restaurant;Resort
89811,0,Mall,Tea Room;Clothing Store;Flea Market;Event Space;Fast Food Restaurant
65679,0,Mall,Department Store;College Cafeteria;General College & University;Multiplex;Boutique
70022,0,High School,Fast Food Restaurant;Train Station;Hospital;Mall;Airport
128939,0,Bus Station,Food Court;Mall;Flea Market;Subway;Airport Terminal
124671,0,Bus Line,Bus Station;Subway;Mall;Food Court;Train Station
265707,0,Mall,Fast Food Restaurant;Chinese Restaurant;Coffee Shop;Flea Market;Train Station
232929,0,Gym,Mall;Hospital;Subway;Caf;Fast Food Restaurant
123259,0,Grocery Store,Mall;Fast Food Restaurant;Bus Station;General Entertainment;Asian Restaurant
65695,0,Coffee Shop,Fast Food Restaurant;College Academic Building;Food Court;Train Station;Multiplex
149607,0,Nightclub,Mall;Chinese Restaurant;Coffee Shop;Boutique;Caf
157048,0,Coffee Shop,Bar;Asian Restaurant;Food Court;Mall;Burger Joint
220176,0,Flea Market,Mall;Bus Station;Hotel;Coffee Shop;Food Court
16550,0,Mall,Flea Market;Bus Station;Food Court;Coffee Shop;Chinese Restaurant
77520,0,Asian Restaurant,Food Court;Furniture / Home Store;Airport;Chinese Restaurant;Hotel
116605,0,Government Building,Asian Restaurant;Food Court;General Entertainment;Multiplex;Coffee Shop
49607,0,Airport,Mall;Caf;Coffee Shop;Hospital;Multiplex
246778,0,Mall,Department Store;Clothing Store;Japanese Restaurant;Bus Station;Fast Food Restaurant
108262,0,Mall,University;Coffee Shop;Multiplex;Hospital;Italian Restaurant
229640,0,Mall,Flea Market;Food Court;Boutique;Hospital;Airport
232957,0,Mall,General College & University;Multiplex;Food Court;Furniture / Home Store;Chinese Restaurant
95427,0,Mall,Train Station;Subway;Food Court;Department Store;American Restaurant
128959,2,Mall,College Academic Building;Asian Restaurant;Fast Food Restaurant;Caf;Food Court
236301,0,Mall,Multiplex;Nightclub;Chinese Restaurant;Food Court;Dessert Shop
6067,4,Bus Station,Bus Line;Mall;Trade School;Coffee Shop;Train Station
200368,0,Mall,Fast Food Restaurant;High School;Subway;Park
114154,0,Mall,Asian Restaurant;Bus Station;Dessert Shop;Fast Food Restaurant;Food Court
217223,0,Gym,Airport;Caf;Government Building;Grocery Store;Hotel
82971,0,Mall,Train Station;Bus Station;Trade School;Asian Restaurant;Flea Market
112947,0,Mall,Subway;Coffee Shop;Burger Joint;Bus Station;Caf
128967,0,Mall,Food Court;Furniture / Home Store;American Restaurant;Japanese Restaurant;Caf
220219,0,Department Store,Mall;Hotel;Chinese Restaurant;Asian Restaurant;Nightclub
89865,0,Mall,Nightclub;Caf;General Entertainment;Asian Restaurant;Bar
128968,0,Mall,Fried Chicken Joint;Church;Fast Food Restaurant;Food Court;High School
26006,0,Subway,Mall;Bus Station;Train Station;Trade School;Department Store
41091,0,Bus Line,University;Bus Station;Subway;High School;Mall
24864,4,Food Court,Mall;Subway;Coffee Shop;Train Station;Fast Food Restaurant
55210,0,Mall,Bus Station;Subway;Train Station;Fast Food Restaurant;General College & University
134902,0,Nightclub,Mall;Hotel;Chinese Restaurant;Multiplex
76143,0,Nightclub,Mall;Tea Room;Coffee Shop;Dessert Shop;Grocery Store
32629,4,Bus Line,Mall;School;Government Building;Food Court;Fast Food Restaurant
195117,0,Mall,Nightclub;Chinese Restaurant;Food Court;Multiplex;Bus Station
43495,0,University,Mall;Train Station;Multiplex;Asian Restaurant;Chinese Restaurant
197642,0,College Academic Building,Coffee Shop;Fried Chicken Joint
195121,0,Mall,Food Court;Caf;Subway;Asian Restaurant;Bus Station
88976,0,Mall,University;Caf;Flea Market;Gym;Fast Food Restaurant
112941,0,Hotel,Coffee Shop;Bar;Furniture / Home Store;School;Asian Restaurant
250345,0,Hotel,Food Court;Boutique;Department Store;Resort;Airport
197727,0,Mall,Multiplex;Asian Restaurant;Bus Station;Resort;Chinese Restaurant
195027,0,Trade School,Bus Station;Mall;Fast Food Restaurant;Furniture / Home Store;Train Station
173680,0,Mall,Train Station;High School;Food Court;Hotel;Bus Station
56681,2,Mall,Subway;Ice Cream Shop;Bus Station;Food Court;Coffee Shop
214248,0,General College & University,College Cafeteria;College Academic Building;Mall;Event Space;Trade School
38133,2,Mall,Coffee Shop;Chinese Restaurant;Asian Restaurant;Restaurant;Grocery Store
233036,0,University,Mall;Airport Terminal;College Academic Building;Fast Food Restaurant;Chinese Restaurant
257942,0,Bus Station,Food Court;Mall;Department Store;Fast Food Restaurant;Caf
205748,2,Chinese Restaurant,Mall;Asian Restaurant;Event Space;Church;Food Court
157242,0,Mall,Department Store;Fast Food Restaurant;Furniture / Home Store;Grocery Store;Resort
246876,0,Mall,High School;Coffee Shop;Fast Food Restaurant;Flea Market;Fried Chicken Joint
192258,0,Coffee Shop,Mall;Bar;Caf;Japanese Restaurant;Nightclub
3524,0,Mall,Subway;Hotel;Asian Restaurant;Grocery Store;Caf
90634,0,Mall,Food Court;Chinese Restaurant;Caf;Airport;American Restaurant
141300,0,Mall,Trade School;School;Event Space;Seafood Restaurant;Park
175856,0,Mall,College Cafeteria;High School;Food Court;Gym;Asian Restaurant
4000,0,Mall,Subway;Bus Line;Bus Station;Clothing Store;Grocery Store
171433,0,Mall,American Restaurant;Chinese Restaurant;Dessert Shop;Fast Food Restaurant;Ice Cream Shop
90754,2,Mall,Church;Caf;Food Court;Asian Restaurant;Department Store
42177,0,Mall,Flea Market;Coffee Shop;Fast Food Restaurant;Asian Restaurant;Nightclub
19690,0,Government Building,General College & University;Coffee Shop;College Cafeteria;Mall;Flea Market
82985,0,Mall,Grocery Store;Resort;Chinese Restaurant;Coffee Shop;Fast Food Restaurant
221735,2,Mall,University;Multiplex;Chinese Restaurant;Food Court;Japanese Restaurant
203085,0,Mall,Multiplex;Asian Restaurant;Japanese Restaurant;Furniture / Home Store;Ramen /  Noodle House
133329,0,Mall,College Academic Building;Subway;School;Flea Market;Government Building
148024,2,Mall,Food Court;Japanese Restaurant;Bar;Restaurant;American Restaurant
8568,2,Mall,Airport;Chinese Restaurant;Tea Room;Asian Restaurant;Church
88844,0,Mall,Dessert Shop;Clothing Store;Food Court;Ice Cream Shop;Tea Room
97906,0,Mall,Italian Restaurant;Food Court;Grocery Store;Seafood Restaurant;Airport
253264,0,Event Space,Mall;Chinese Restaurant;Food Court;Nightclub;Japanese Restaurant
120589,0,Mall,Multiplex;Nightclub;Subway;Dessert Shop;Fast Food Restaurant
243225,0,Mall,General College & University;Clothing Store;Caf;Food Court;Nightclub
41534,2,Food Court,Mall;Caf;Multiplex;Subway;Train Station
110626,0,Mall,Caf;Boutique;American Restaurant;Fast Food Restaurant;General Entertainment
30378,4,Bus Station,Bus Line;Mall;Subway;Coffee Shop;Fast Food Restaurant
139680,0,Coffee Shop,Nightclub;Mall;Chinese Restaurant;Government Building;Burger Joint
14502,0,Bus Line,Bus Station;High School;Food Court;Mall;Coffee Shop
231050,0,Subway,Bus Station;Japanese Restaurant;Mall
117969,0,Mall,Church;Clothing Store;Flea Market;Food Court;Nightclub
165259,0,Food Court,Multiplex;Mall;Nightclub;Coffee Shop;Hotel
104833,0,Mall,Grocery Store;General Entertainment;Subway;Multiplex;Airport
117968,0,Mall,Flea Market;Boutique;Clothing Store;Coffee Shop;General Entertainment
94513,0,Mall,Subway;Flea Market;Hospital;Coffee Shop;Food Court
79052,2,Mall,Chinese Restaurant;Caf;Japanese Restaurant;Coffee Shop;Multiplex
151732,0,Mall,Hospital;General Entertainment;Clothing Store;Department Store;Flea Market
265946,0,Mall,Caf;Coffee Shop;Church;Fried Chicken Joint;Resort
258051,0,Mall,Subway;Department Store;Flea Market;Food Court;Furniture / Home Store
182818,0,Multiplex,Boutique;Airport Terminal;Asian Restaurant;Bar;Caf
30543,0,Train Station,Coffee Shop;Grocery Store;Hotel;Bus Station;Food Court
220359,0,Mall,Department Store;Bus Station;Boutique;Coffee Shop;Grocery Store
