place_id,poiId,category,subcategory
50b0bb19e4b0441cd91452a8,POI-36,Asian Restaurant,
50b0c1c4498e8cffe1ea68d4,POI-66,Grocery Store,
50b0cda4e4b042e7813b0787,POI-95,German Restaurant,
50b0ce98e4b08847db42c6c8,POI-36,Asian Restaurant,
50b17380498ef078f98ce271,POI-123,Convenience Store,
50b19c53e4b09dc7a63947bd,POI-46,Japanese Restaurant,
50b19d09e4b02b5015caf5b7,POI-37,Thai Restaurant,
50b1c0f5e4b0216227b25eeb,POI-17,Chinese Restaurant,
50b1d33ce4b0d67c99727f4d,POI-74,Fast Food Restaurant,
50b1f4f2e4b037e0ed7a6cbe,POI-85,Furniture / Home Store,
50b1f5c4498ef078f9c292c1,POI-60,Automotive Shop,
50b1f6b4e4b0b13f4c93ff50,POI-44,Burger Joint,
50b20f3ce4b0dabb58c96764,POI-81,Steakhouse,
50b223bae4b08106f3c1a438,POI-168,Comedy Club,
50b253a1e4b0c9aea3e35678,POI-11,Nightclub,
50b253e2e4b0fca7e983102c,POI-14,Pub,
50b2c236e4b0e88f49914eb0,POI-10,Coffee Shop,
50b2f73fe4b0dabb5941e826,POI-28,Plaza,
50b3423ae4b0428a115bf58a,POI-123,Convenience Store,
50b34a50e4b0373657a27091,POI-81,Steakhouse,
50b35565e4b0065e623f2638,POI-2,Bar,
50b3599fe4b01204f8ccdc97,POI-36,Asian Restaurant,
50b36508e4b02d25ae63da9b,POI-110,Yoga Studio,
50b37cb1e4b0d67c9a41e5b5,POI-2,Bar,
50b3e368e4b03ac7c737d0fe,POI-35,Dim Sum Restaurant,
50b40053e4b0151f1569894d,POI-143,Motel,
50b429f9e4b0eb094bb71d79,POI-57,Miscellaneous Shop,
50b4319ae4b0bcc4f6516293,POI-90,Light Rail,
50b463eae4b00d1224449dbd,POI-88,Sandwich Place,
50b4d15ee4b0c673334cae05,POI-36,Asian Restaurant,
50b5652ee4b06f868650d08b,POI-90,Light Rail,
50b57e77e4b033ea1f7e54b2,POI-62,Jewelry Store,
50b59085e4b0e3ad3b031966,POI-117,Bike Shop,
50b5982b498ecd016393ebf1,POI-76,Deli / Bodega,
50b59bf1e4b0311a46c4f8f6,POI-65,Women'S Store,
50b5bc42e4b06a857002cb5e,POI-2,Bar,
50b5c8e0e4b03e94384cb605,POI-11,Nightclub,
50b5cc45e4b05cbf71fcfad2,POI-74,Fast Food Restaurant,
50b5ef97e4b0c55f393f0ac2,POI-103,Mobile Phone Shop,
50b5f523e4b0f32d3028acfc,POI-31,Mexican Restaurant,
50b6e536e4b011aa280065e8,POI-40,Seafood Restaurant,
50b6fc31e4b0c9f8dc2fb7fb,POI-57,Miscellaneous Shop,
50b6fd25e4b0b3ebc0eb8633,POI-22,Dessert Shop,
50b71579e4b0492788b3d4c3,POI-42,Food Court,
50b73159e4b0e95b28ca36cb,POI-56,Cosmetics Shop,
50b7493de4b049dbad6b6037,POI-69,Spa / Massage,
50b758ece4b00359965058a5,POI-37,Thai Restaurant,
50b7635de4b0bf1905a180ec,POI-168,Comedy Club,
50b7683ce4b08ce3c682c3c8,POI-17,Chinese Restaurant,
50b835b3e4b03a9fd8dbf9aa,POI-98,Snack Place,
50b836a1e4b09a85611284a1,POI-33,Italian Restaurant,
50b85523e4b0fa375a81e6ad,POI-115,Soup Place,
50b8af37e4b069aae8fbaafb,POI-70,Korean Restaurant,
50b8b5d1e4b09c6540f26cf7,POI-17,Chinese Restaurant,
50b8bd75e4b0e9ecea250d97,POI-10,Coffee Shop,
50b8be49e4b0c783571b4188,POI-48,Theater,
50b8da9be4b0c7835733e753,POI-2,Bar,
50b9a009e4b077f48ce1bf3d,POI-156,Ferry,
50b9dc06e4b0073fab63391f,POI-69,Spa / Massage,
50b9edb6e4b0fa375ba70a42,POI-33,Italian Restaurant,
50b9f590e4b097fc6cf7a165,POI-146,Public Art,
50bab07ee4b0073fac199dd7,POI-153,Bed & Breakfast,
50bad17be4b0c379f45aa2ef,POI-40,Seafood Restaurant,
50baf869e4b0cfba2ce5f713,POI-115,Soup Place,
50bb0cbee4b0e22561374678,POI-46,Japanese Restaurant,
50bb1abce4b0e225613f9180,POI-63,Bakery,
50bb2c7be4b0c78358ef3f58,POI-10,Coffee Shop,
50bb4f41e4b09b57e851dc76,POI-63,Bakery,
50bb6aade4b0f3b795c66f7e,POI-160,Laundry Service,
50bb834de4b03b79be0a5114,POI-153,Bed & Breakfast,
50bc47bce4b058588464de3f,POI-36,Asian Restaurant,
50bc89c5e4b03830334dfccf,POI-16,Australian Restaurant,
50bc904ae4b0f3b7a40c1ca6,POI-46,Japanese Restaurant,
50bca21ee4b08cfd70cd8a34,POI-22,Dessert Shop,
50bca9f2e4b00d3313dfc845,POI-121,Flea Market,
50bcad6ae4b07b04b525e195,POI-10,Coffee Shop,
50bd983de4b0d334dd9c4992,POI-139,Board Shop,
50bd9bc4e4b04664e0ad5c57,POI-36,Asian Restaurant,
50bda50ee4b04e1cf44c3458,POI-46,Japanese Restaurant,
50bde48fe4b01f8e8f47e089,POI-17,Chinese Restaurant,
50bde5a2e4b04664e0dad609,POI-39,Restaurant,
50bdec7fe4b0624f8cef8d76,POI-72,Vietnamese Restaurant,
50bdf50be4b04496733c7c22,POI-10,Coffee Shop,
50bdf5d6e4b0efd91a524df3,POI-32,Pizza Place,
50be9b3ee4b0520fb99087a3,POI-36,Asian Restaurant,
50befc16e4b0e8d84279f3b8,POI-137,Juice Bar,
50bf38dce4b0397f4f08b153,POI-81,Steakhouse,
50bf3f68e4b03caf11a615c6,POI-41,Ramen /  Noodle House,
50bf47bb498eef43d23030ec,POI-46,Japanese Restaurant,
50bf642be4b0a749d2288540,POI-57,Miscellaneous Shop,
50bf64a2e4b03b1879dba030,POI-8,Gastropub,
50bfe4a8e4b007d15804cab1,POI-180,Latin American Restaurant,
50bffb17e4b0362d003f20e8,POI-74,Fast Food Restaurant,
50c021bce4b0c9670f129f56,POI-123,Convenience Store,
50c0394ae4b033766365eb05,POI-145,Farmers Market,
50c0499be4b099045d5ac9c4,POI-98,Snack Place,
50c05379498e2bfc14669275,POI-67,Gym,
50c07902e4b070bb30ef8320,POI-63,Bakery,
50c08378e4b04dbdcda57074,POI-40,Seafood Restaurant,
50c098f8e4b06f3d186c5258,POI-46,Japanese Restaurant,
50c1753be4b096cbd7ae804d,POI-36,Asian Restaurant,
50c19920e4b0f5b29d8683ab,POI-74,Fast Food Restaurant,
50c1ac77e4b02a8da265009c,POI-54,Clothing Store,
50c1b0e0e4b091000d8bf295,POI-102,Bbq Joint,
50c1c00fe4b0647771d0f549,POI-137,Juice Bar,
50c1db39e4b0227e8a8dc7d5,POI-1,Wine Bar,
50c1ed48e4b0e64f1d228fe4,POI-112,Gift Shop,
50c1ee9b498e487e0e5e4409,POI-11,Nightclub,
50c1f7a9e4b0e64f1d2aca44,POI-14,Pub,
50c2abade4b0fe852cf37295,POI-160,Laundry Service,
50c2c1c5e4b013fc69aa1aa3,POI-6,Tea Room,
50c2de8e498ef1fd43bfcd72,POI-76,Deli / Bodega,
50c2e0fce4b04cc46ce57f6c,POI-17,Chinese Restaurant,
50c2e18be4b087eb7d31a742,POI-80,Ice Cream Shop,
50c2f397e4b085c8e3623452,POI-54,Clothing Store,
50c334bfe4b049caafb6bca4,POI-46,Japanese Restaurant,
50c40054e4b08c3b59abc69a,POI-41,Ramen /  Noodle House,
50c41b79e4b085c8e44669b6,POI-43,Vegetarian / Vegan Restaurant,
50c421ffe4b0fb7143f12a35,POI-31,Mexican Restaurant,
50c44a04e4b09f38ad3fc3cf,POI-41,Ramen /  Noodle House,
50c44c08e4b0e2b40c8f9cb0,POI-39,Restaurant,
50c45470e4b0de89d0cf9ac5,POI-57,Miscellaneous Shop,
50c47e19e4b09f38ad624a84,POI-62,Jewelry Store,
50c57384e4b0e0fa35f6c7f7,POI-111,Dumpling Restaurant,
50c57475e4b0e121092ee95a,POI-41,Ramen /  Noodle House,
50c578dee4b0300633135455,POI-7,American Restaurant,
50c58374e4b0bde4aaa8f340,POI-36,Asian Restaurant,
50c5d1c7e4b02500810d093b,POI-17,Chinese Restaurant,
50c69fac067dca065510b9a4,POI-17,Chinese Restaurant,
50c6aca7e4b0b5e503736685,POI-53,Department Store,
50c6b0cf067dca065512e140,POI-10,Coffee Shop,
50c6b656e4b0860fb52d6f88,POI-137,Juice Bar,
50c6b752e4b0d67751da042e,POI-10,Coffee Shop,
50c6d1bbe4b0fd6d039e4be0,POI-43,Vegetarian / Vegan Restaurant,
50c6f56ae4b01eedbc5f7cdb,POI-60,Automotive Shop,
50c72126e4b08bcba0565a78,POI-32,Pizza Place,
50c72488e4b010a7bb29f56e,POI-62,Jewelry Store,
50c7282ce4b0c262e0712193,POI-102,Bbq Joint,
50c7c669e4b0f360f1e09e13,POI-22,Dessert Shop,
50c7ccbde4b0af5db85be8f2,POI-41,Ramen /  Noodle House,
50c7dee4e4b034eff6b7db23,POI-56,Cosmetics Shop,
50c7eee5e4b034eff6c181cb,POI-10,Coffee Shop,
50c7fc79e4b039fe7b5ea9d6,POI-39,Restaurant,
50c81339e4b092bb2fbbf117,POI-105,Gourmet Shop,
50c82f54e4b0e3ea3457379c,POI-112,Gift Shop,
50c85a89498eb233863d86f6,POI-56,Cosmetics Shop,
50c8aeaae4b0f5610d9c319e,POI-67,Gym,
50c8afa3e4b0edda9489c3fd,POI-157,Smoke Shop,
50c8b0cae4b01048fe360a11,POI-69,Spa / Massage,
50c8b1b6e4b0084928235906,POI-39,Restaurant,
50c8b280e4b034eff746eb8b,POI-114,Video Game Store,
50c8b32be4b0b162a5d158b9,POI-142,Video Store,
50c8db9de4b033901892fdae,POI-143,Motel,
50c943b2e4b0b4afcb969e63,POI-117,Bike Shop,
50c979efe4b0738099b49c7e,POI-98,Snack Place,
50c982e8e4b08539fbc49e2d,POI-66,Grocery Store,
50c99aa6e4b06ae0f52ea086,POI-39,Restaurant,
50c9baede4b0cceaaf9d4abc,POI-46,Japanese Restaurant,
50c9c146e4b0d063a8e86a17,POI-7,American Restaurant,
50c9c32be4b04c1b742f4d2a,POI-10,Coffee Shop,
50c9c713e4b0c995a1e9cfbe,POI-37,Thai Restaurant,
50ca02bf245f2d4aa8c2b100,POI-39,Restaurant,
50ca02c7245f2d4aa8c2cb54,POI-39,Restaurant,
50ca1110e4b059bfb81ba917,POI-2,Bar,
50ca26abe4b0602e2452e596,POI-114,Video Game Store,
50ca2ab6e4b0c36b856ae38e,POI-11,Nightclub,
50ca95a4e4b0881a66569958,POI-128,Kids Store,
50caaf5ce4b09a6d896682a3,POI-20,Spanish Restaurant,
50cac633498ee21ac40d6bc1,POI-137,Juice Bar,
50caf1a5e4b029bc9963a978,POI-32,Pizza Place,
50caf7a7e4b03ef06e79a6ed,POI-17,Chinese Restaurant,
50cb0554e4b0881a68bc6bc3,POI-41,Ramen /  Noodle House,
50cb0cc9e4b05a3b8d5b7410,POI-66,Grocery Store,
50cb1a46498ee21ac608611e,POI-31,Mexican Restaurant,
50cbdffce4b01c69e05b212e,POI-73,Electronics Store,
50cbf4f2e4b0d0701f892ba5,POI-36,Asian Restaurant,
50cbff26e4b0d4bd11075623,POI-35,Dim Sum Restaurant,
50cc017de4b0fb932553dbfe,POI-36,Asian Restaurant,
50cc047ce4b0269364d91524,POI-17,Chinese Restaurant,
50cc0488e4b054c077454c84,POI-17,Chinese Restaurant,
50cc4584e4b03ff3391d9140,POI-39,Restaurant,
50cc49b3e4b0a8af829dfe09,POI-5,Gaming Cafe,
50cc64e7e4b0bd9099ddd78a,POI-70,Korean Restaurant,
50cc6a87582fb8f5893c8c1b,POI-32,Pizza Place,
50cc72dde4b0f94b2f96a30d,POI-31,Mexican Restaurant,
50cc80cfe4b0956d30eb37ec,POI-22,Dessert Shop,
50ccc614d63ee855763ee029,POI-6,Tea Room,
50ccd16ad63ee85576501748,POI-46,Japanese Restaurant,
50ccd3aad63ee85576536121,POI-6,Tea Room,
50ccd8fa526221623c7dc7a9,POI-77,Sushi Restaurant,
50ccdb80526221623c817a62,POI-41,Ramen /  Noodle House,
50cce105ebcac1a1e18550bc,POI-17,Chinese Restaurant,
50cd6838e4b0e6c842e10409,POI-36,Asian Restaurant,
50cd8f41e4b0c28fce7cf643,POI-85,Furniture / Home Store,
50cd9f7be4b05a3b9f836364,POI-17,Chinese Restaurant,
50cdabbf498e9af663951b08,POI-40,Seafood Restaurant,
50ce8547582f95d49dc4cab9,POI-39,Restaurant,
50ce9c89e4b04e1f4df4b04e,POI-46,Japanese Restaurant,
50ceb8fae4b05a3ba6c8b41d,POI-46,Japanese Restaurant,
50cecca4e4b0c490ce4afd1e,POI-146,Public Art,
50cef8b8e4b0a8af949a8c07,POI-97,Donut Shop,
50cf036ce4b0212e95a0b3e0,POI-76,Deli / Bodega,
50cf04dae4b0fb93394beda9,POI-102,Bbq Joint,
50cf0f9be4b0212e95f0c83c,POI-74,Fast Food Restaurant,
50cf13ffe4b0d07034277b23,POI-15,Cocktail Bar,
50cf4239e4b03ff34d680d3a,POI-13,Diner,
50d03ba4e4b08c695e100a86,POI-85,Furniture / Home Store,
50d03d70e4b0a753d000d568,POI-29,Aquarium,
50d05cabe4b0f65271bdb52e,POI-36,Asian Restaurant,
50d05fc6e4b05d30a7732a83,POI-13,Diner,
50d061aee4b0834916a5da61,POI-92,Salon / Barbershop,
50d0fd7f29a6361aa380a0e6,POI-153,Bed & Breakfast,
50d1532de4b050235d0f36fa,POI-10,Coffee Shop,
50d153e7e4b03723a7272393,POI-115,Soup Place,
50d15b9fe4b0e97ceef38b6a,POI-10,Coffee Shop,
50d18708e4b003cb7afcdc3b,POI-60,Automotive Shop,
50d1d4b8e4b08030c1bf8a6d,POI-21,Lounge,
50d1d593e4b01ddf853d734a,POI-21,Lounge,
50d26b56e4b0e638ba4b6796,POI-43,Vegetarian / Vegan Restaurant,
50d29adce4b0d3f8851887d5,POI-17,Chinese Restaurant,
50d2aff6e4b07c38e4f2400b,POI-92,Salon / Barbershop,
50d2e510e4b0e638bce101fc,POI-74,Fast Food Restaurant,
50d2eee7e4b07de97871ad0a,POI-70,Korean Restaurant,
50d2fa1be4b06fcefab7bb9c,POI-46,Japanese Restaurant,
50d423ac19a9935a0479dc9c,POI-39,Restaurant,
50d425d9e4b0706a828be0b9,POI-63,Bakery,
50d437e5e4b003a99dcce4c9,POI-22,Dessert Shop,
50d4438d498e7dccb794098b,POI-43,Vegetarian / Vegan Restaurant,
50d44466e4b0dfb5ba2d42e9,POI-17,Chinese Restaurant,
50d46a47e4b0af3685f1fa74,POI-11,Nightclub,
50d472f1e4b01344d6fb3d65,POI-21,Lounge,
50d51e5ee4b0db4f2bef9f8c,POI-73,Electronics Store,
50d536f2e4b0b7ab77e51991,POI-57,Miscellaneous Shop,
50d55ae6e4b0f031111c5e7a,POI-84,Boutique,
50d56548e4b0fb6ff60de155,POI-58,Accessories Store,
50d5936ee4b0ca3033c6bd23,POI-41,Ramen /  Noodle House,
50d59cfbe4b05909f651c5ea,POI-74,Fast Food Restaurant,
50d5a88ae4b004dcd785d93f,POI-37,Thai Restaurant,
50d5ae7ae4b07f4e5cb16b64,POI-70,Korean Restaurant,
50d5b397e4b09e2e5586476f,POI-21,Lounge,
50d5cf3ce4b01e0c629a4535,POI-11,Nightclub,
50d5dda4e4b073c621953117,POI-132,Filipino Restaurant,
50d68eeae4b079e5ccfb7834,POI-46,Japanese Restaurant,
50d6b171e4b0fb6fff0431e2,POI-16,Australian Restaurant,
50d745aec84c3a659e04b7ca,POI-125,Other Nightlife,
50d7f0dfe4b0aceb210ad5b6,POI-92,Salon / Barbershop,
50d8312fe4b0f4384d71e2d1,POI-54,Clothing Store,
50d84ea8e4b02e40879ffe2a,POI-96,Karaoke Bar,
50d955eae4b0feaa5e0a36d0,POI-54,Clothing Store,
50d984aae4b0b0947a95aa4e,POI-32,Pizza Place,
50d99614e4b0fb6f10d848bb,POI-46,Japanese Restaurant,
50d9b027e4b0be09853addc1,POI-66,Grocery Store,
50d9d99de4b0cc0be0278734,POI-17,Chinese Restaurant,
50da945fe4b0ca0ba9248581,POI-24,Malaysian Restaurant,
50da98efe4b00d6439c4758b,POI-63,Bakery,
50dacc8de4b06e4a156d09e0,POI-98,Snack Place,
50dad20be4b025ae07b31e66,POI-73,Electronics Store,
50dad2e5e4b047bb1dc3fd92,POI-91,Food & Drink Shop,
50dad35fe4b023bfa0675bb6,POI-32,Pizza Place,
50dae861e4b04490d24467ad,POI-35,Dim Sum Restaurant,
50daf1a2e4b0260d21edc4d2,POI-17,Chinese Restaurant,
50daf1f0e4b025ae087e56ea,POI-17,Chinese Restaurant,
50dbbe1ce4b0e4c0443cccc0,POI-4,Resort,
50dbd04fe4b0eb146e1962c7,POI-60,Automotive Shop,
50dbd0bbe4b0cde37c538aae,POI-22,Dessert Shop,
50dc5121498eb594f23dba13,POI-80,Ice Cream Shop,
50dc518ae4b02de15a598fc2,POI-19,French Restaurant,
50dd0efee4b07e2168760cd2,POI-41,Ramen /  Noodle House,
50dd12cee4b0a46e0ca8b4e0,POI-60,Automotive Shop,
50dd1f85e4b01d389573f509,POI-57,Miscellaneous Shop,
50dd2716e4b05a6de9bd172f,POI-115,Soup Place,
50dd4274e4b008b77c4f1064,POI-85,Furniture / Home Store,
50dd4d26e4b09888b264caa3,POI-98,Snack Place,
50dd7885e4b0ab7cd4d5fb67,POI-46,Japanese Restaurant,
50dd7b24e4b0ec80ac52b0a5,POI-69,Spa / Massage,
50dd80b4e4b06b11fc161bd6,POI-10,Coffee Shop,
50dd93f0e4b00277a99dddbe,POI-26,Park,
50dd9683e4b08821dcc51a58,POI-26,Park,
50dde043e4b0b78197e7f40e,POI-74,Fast Food Restaurant,
50de6edce4b0454c5785b77b,POI-62,Jewelry Store,
50de9925e4b0c9707c785ee6,POI-123,Convenience Store,
50de9fd0e4b01843a73f44f4,POI-16,Australian Restaurant,
50dea6ebe4b0b7819d579fc9,POI-17,Chinese Restaurant,
50dea9ebe4b0073ea3ad3ed0,POI-73,Electronics Store,
50ded4d8e4b019f6376af919,POI-49,Multiplex,
50dedb44e4b019f637963059,POI-46,Japanese Restaurant,
50dee87de4b0a366421e58d5,POI-66,Grocery Store,
50defc9d498e2bcb187b2202,POI-10,Coffee Shop,
50df939ce4b0929c2067e833,POI-113,General Travel,
50dfc4c0e4b09f5e89e31e64,POI-83,Fried Chicken Joint,
50dfcd06e4b00e616feebbe9,POI-10,Coffee Shop,
50dfceaae4b019f63ef1e5f4,POI-46,Japanese Restaurant,
50dfd892e4b0f216784886a0,POI-39,Restaurant,
50dfd99ce4b0c73e6fb1b5b0,POI-25,Zoo,
50dfe22ae4b0f216787ae817,POI-92,Salon / Barbershop,
50dfea48e4b08db59b8f548d,POI-36,Asian Restaurant,
50dffe10e4b0073ead18d315,POI-22,Dessert Shop,
50e0093be4b09f5e8b4bf0de,POI-54,Clothing Store,
50e029c3e4b0bb7ae04486a3,POI-39,Restaurant,
50e02c8f498edccae8ae0bc7,POI-89,Arcade,
50e13509e4b0b93eebdacc71,POI-17,Chinese Restaurant,
50e13a14e4b0c48b672d67b9,POI-56,Cosmetics Shop,
50e16b97e4b0b93eecfcc221,POI-74,Fast Food Restaurant,
50e176e3e4b01843baca5a96,POI-13,Diner,
50e18363e4b0073eb723b0b8,POI-37,Thai Restaurant,
50e1887ce4b0a78b04fb4bea,POI-125,Other Nightlife,
50e18bb0e4b0b76a370fa359,POI-81,Steakhouse,
50e1914fe4b0fe6440622e49,POI-11,Nightclub,
50e19b55e4b0fe6440ae0a34,POI-17,Chinese Restaurant,
50e1a2dee4b0f340127b1d36,POI-22,Dessert Shop,
50e1df3de4b01e17f8549acb,POI-11,Nightclub,
50e2471ce4b028f66aa6fce8,POI-84,Boutique,
50e248f5e4b083ca84a60561,POI-84,Boutique,
50e26628e4b0a78b0b366cde,POI-41,Ramen /  Noodle House,
50e284bbe4b0cf8b5049b76b,POI-123,Convenience Store,
50e2b56ae4b00e6182feb6b8,POI-37,Thai Restaurant,
50e2c386e4b09f5e9d2cdb53,POI-21,Lounge,
50e2ccece4b0454c74eddb52,POI-63,Bakery,
50e38d75e4b0f94bea97c1e9,POI-10,Coffee Shop,
50e3c8b8e4b01ebc76943130,POI-69,Spa / Massage,
50e3dd59e4b0f6dd28d44e1b,POI-134,Flower Shop,
50e3e8b9e4b0c9709f0c15c9,POI-58,Accessories Store,
50e3f1bae4b0a78b13ea27fd,POI-74,Fast Food Restaurant,
50e3f565e4b0748c8fcc16a8,POI-22,Dessert Shop,
50e3f813e4b0437c51f7598d,POI-92,Salon / Barbershop,
50e4fde3e4b0bb011834f866,POI-130,Food Truck,
50e55a44e4b0515dcd2aad6b,POI-65,Women'S Store,
50e55ce8e4b0bb011a0a445b,POI-53,Department Store,
50e56333e4b0b23f18e02560,POI-56,Cosmetics Shop,
50e56f4de4b067b032b253ea,POI-18,Indian Restaurant,
50e57858e4b0fa1530832ca4,POI-36,Asian Restaurant,
50e629e3e4b093e3fe6b368f,POI-2,Bar,
50e63f47e4b034264096b037,POI-69,Spa / Massage,
50e67263e4b0f8cac703b1a5,POI-128,Kids Store,
50e6b34de4b0410884119302,POI-106,Candy Store,
50e73d45e4b01f3b066a569d,POI-160,Laundry Service,
50e79a43e4b03e3214f048d1,POI-26,Park,
50e7aa5de4b08b441f0d4585,POI-179,Tailor Shop,
50e7b9cbe4b044a7683f868a,POI-32,Pizza Place,
50e80640e4b0c5df2cf79e6e,POI-43,Vegetarian / Vegan Restaurant,
50e80905e4b0b2f929cde15a,POI-36,Asian Restaurant,
50e812e3498e1c5ad5e1a35a,POI-84,Boutique,
50e845d6e4b0a6e27f204e00,POI-95,German Restaurant,
50e8b488e4b006544ccbce73,POI-26,Park,
50e90ba2e4b06746033bce46,POI-13,Diner,
50e91bd6e4b0c990eeee0a41,POI-149,Nail Salon,
50e9482be4b0d16a07131d77,POI-172,Mac & Cheese Joint,
50ea3576e4b097a7c3d8c5c0,POI-1,Wine Bar,
50ea412de4b0c29c8d04d1e9,POI-60,Automotive Shop,
50ea6945e4b0a5a07dc71462,POI-67,Gym,
50ea72d4e4b09249389de808,POI-61,Shoe Store,
50eb03e6e4b05fbb8a47d0d0,POI-171,Taco Place,
50eb6d33e4b09499726d35e7,POI-84,Boutique,
50ebe571e4b0aaf3b73fdce4,POI-10,Coffee Shop,
50ebed4de4b0348f55928786,POI-46,Japanese Restaurant,
50ebfbb5e4b09da2d479e780,POI-41,Ramen /  Noodle House,
50ec1855e4b02d45128710c0,POI-26,Park,
50ec195be4b040ac8eab33bb,POI-22,Dessert Shop,
50ecd2cae4b03a9a3932e9db,POI-92,Salon / Barbershop,
50ed16b7e4b02cc958edc518,POI-57,Miscellaneous Shop,
50ed2b5be4b058814dc2d579,POI-10,Coffee Shop,
50ed4c22e4b0cf0daca54054,POI-2,Bar,
50ed5fc9e4b0ffbaab85e9e5,POI-7,American Restaurant,
50edb4e0e4b089798b3e64f4,POI-96,Karaoke Bar,
50edf12ce4b03df116e37509,POI-6,Tea Room,
50ee3cf0e4b08462bdb82c16,POI-54,Clothing Store,
50eeb99ee4b0335229c79d75,POI-44,Burger Joint,
50eecbebe4b0f9bc9fdf21e8,POI-92,Salon / Barbershop,
50eeeee1e4b0d4f69929862b,POI-26,Park,
50ef9b93067d32769d6e4295,POI-67,Gym,
50ef9c1ce4b0401f3c25e081,POI-85,Furniture / Home Store,
50efa41ae4b02a19954e40c5,POI-42,Food Court,
50efa64ce4b02b95d6707ba2,POI-83,Fried Chicken Joint,
50efeeb2e4b0591d122e2a0f,POI-2,Bar,
50eff41fe4b022eb95385512,POI-117,Bike Shop,
50effd8de4b0b43c860bbc11,POI-46,Japanese Restaurant,
50f0f6e0e4b0e33ec0050f00,POI-61,Shoe Store,
50f15768e4b0ff8678741f67,POI-96,Karaoke Bar,
50f15f48e4b00237e2a6fe5d,POI-59,Men'S Store,
50f1671de4b0ff7d2812cb84,POI-39,Restaurant,
50f1ad7be4b0403bd4282e45,POI-17,Chinese Restaurant,
50f2507ce4b03f200a4c10ba,POI-22,Dessert Shop,
50f26292e4b050bf979df2c9,POI-120,Cupcake Shop,
50f2775ae4b050bf980961eb,POI-73,Electronics Store,
50f2ad60e4b067e9f35accd7,POI-56,Cosmetics Shop,
50f2b452e4b0a61f60486049,POI-17,Chinese Restaurant,
50f2bfe9e4b0afae23b777c2,POI-36,Asian Restaurant,
50f3c5bfe4b0bd2753358d45,POI-50,Movie Theater,
50f3e0d7e4b0d76bfa5d7d6a,POI-61,Shoe Store,
50f3eb41e4b03df3999f2ec4,POI-70,Korean Restaurant,
50f4de71e4b05818d8c1b862,POI-39,Restaurant,
50f506c7e4b05cac142ceae4,POI-61,Shoe Store,
50f539a6e4b0f2332545b8f7,POI-98,Snack Place,
50f625ade4b0eaf76c920577,POI-10,Coffee Shop,
50f6285ae4b00733f535cf05,POI-46,Japanese Restaurant,
50f69100e4b0bc1814ab18ee,POI-36,Asian Restaurant,
50f75d52e4b06f5437592e48,POI-50,Movie Theater,
50f78305e4b07d774d69055d,POI-115,Soup Place,
50f7887ae4b024e804eb35aa,POI-55,Sporting Goods Shop,
50f7d4d1e4b0e48295097ae9,POI-45,Indonesian Restaurant,
50f839bbe4b059169317a957,POI-11,Nightclub,
50f91ef4e4b0d759bad5043d,POI-102,Bbq Joint,
50f92cc3e4b03ac976e825e4,POI-2,Bar,
50f92edae4b00ae3e0b4ddc0,POI-63,Bakery,
50fa5ae1e4b05cb56b600162,POI-80,Ice Cream Shop,
50fa7c58e4b02fe307211379,POI-92,Salon / Barbershop,
50fa7d3ae4b07787cc343efa,POI-8,Gastropub,
50fa7feee4b0870da4291807,POI-37,Thai Restaurant,
50faa1e4e4b01dd467c57519,POI-80,Ice Cream Shop,
50fb54cde4b0c9eeacdc4d6b,POI-24,Malaysian Restaurant,
50fb803ee4b020b55f14f37a,POI-46,Japanese Restaurant,
50fb8c01e4b0b3dba18534f5,POI-63,Bakery,
50fb901ce4b0b8502360de47,POI-10,Coffee Shop,
50fb9766e4b00afffe3992c7,POI-92,Salon / Barbershop,
50fbb299e4b0a8cc9e108193,POI-46,Japanese Restaurant,
50fbc01be4b0937c7ba92b5a,POI-63,Bakery,
50fbc607e4b0b3dba2b78c48,POI-17,Chinese Restaurant,
50fbd239e4b02b4f567b666f,POI-46,Japanese Restaurant,
50fce916e4b0a72ceb570615,POI-63,Bakery,
50fe2392e4b0c8673f114962,POI-7,American Restaurant,
50fe6020e4b0937c8c966172,POI-14,Pub,
50fe60c2e4b00aff0feb99e6,POI-5,Gaming Cafe,
50fe6543e4b0687cedf4e17a,POI-70,Korean Restaurant,
50fe7996e4b0a72cf523d759,POI-17,Chinese Restaurant,
50fe8c54e4b07787e752fc24,POI-46,Japanese Restaurant,
50fea4a7e4b0b707e7e1b2c6,POI-37,Thai Restaurant,
50ff7afee4b00065bc84f1c3,POI-17,Chinese Restaurant,
50ffbb8de4b04937b62e7101,POI-37,Thai Restaurant,
50ffbeafe4b0a643352b4460,POI-19,French Restaurant,
50ffcbdee4b0d6931dff6fdb,POI-17,Chinese Restaurant,
50fff72de4b0989a4ba226af,POI-10,Coffee Shop,
510097b4e4b073cacbfc5f97,POI-50,Movie Theater,
5100af2de4b093be59e65e03,POI-39,Restaurant,
5100b733e4b0dbb0c45585bb,POI-50,Movie Theater,
5100f348e4b0106081c7d1b5,POI-49,Multiplex,
51012442e4b0b1a79323ff75,POI-53,Department Store,
51020719e4b03391b1d835f1,POI-67,Gym,
51021340e4b08a44076d25a8,POI-17,Chinese Restaurant,
51021540e4b02b0ca5ba23b1,POI-10,Coffee Shop,
510276b5e4b0cd77ae82e5f2,POI-24,Malaysian Restaurant,
